time;gFx;gFy;gFz;tgF
.7950;0.05;-0.408;-0.945;1.031
.8050;0.078;-0.403;-0.95;1.035
.8150;0.055;-0.37;-0.962;1.032
.8250;-0.016;-0.333;-0.956;1.012
.8350;-0.0;-0.35;-0.899;0.965
.8620;-0.059;-0.39;-0.879;0.963
.8630;-0.059;-0.39;-0.879;0.963
.8650;-0.104;-0.342;-0.824;0.898
.8750;-0.135;-0.305;-0.771;0.84
.8850;-0.143;-0.304;-0.758;0.829
.8950;-0.114;-0.299;-0.755;0.82
.9050;-0.037;-0.283;-0.759;0.811
.9150;0.287;-0.227;-0.891;0.963
.9250;0.668;-0.216;-1.09;1.297
.9350;0.796;-0.342;-1.16;1.448
.9490;0.609;-0.495;-1.066;1.324
.9660;0.174;-0.441;-0.858;0.98
.9670;0.174;-0.441;-0.858;0.98
.9750;0.205;-0.326;-0.854;0.937
.9850;0.225;-0.263;-0.891;0.956
.9950;0.272;-0.214;-0.872;0.938
1.0040;0.289;-0.209;-0.792;0.869
1.0150;0.261;-0.252;-0.783;0.863
1.0250;0.238;-0.294;-0.817;0.9
1.0350;0.266;-0.326;-0.856;0.954
1.0620;0.292;-0.413;-1.085;1.197
1.0630;0.292;-0.413;-1.085;1.197
1.0650;0.31;-0.422;-1.01;1.138
1.0740;0.324;-0.43;-0.873;1.026
1.0840;0.333;-0.453;-0.807;0.984
1.0940;0.277;-0.483;-0.867;1.03
1.1040;0.21;-0.524;-0.98;1.131
1.1150;0.167;-0.549;-1.007;1.159
1.1250;0.157;-0.514;-0.909;1.056
1.1340;0.192;-0.436;-0.832;0.959
1.1610;0.221;-0.393;-0.901;1.008
1.1630;0.221;-0.393;-0.901;1.008
1.1650;0.23;-0.426;-0.916;1.036
1.1740;0.243;-0.45;-0.923;1.055
1.1840;0.264;-0.452;-0.94;1.076
1.1940;0.267;-0.441;-0.934;1.067
1.2040;0.252;-0.431;-0.92;1.047
1.2140;0.243;-0.423;-0.911;1.033
1.2240;0.236;-0.419;-0.908;1.027
1.2350;0.233;-0.406;-0.902;1.016
1.2590;0.244;-0.366;-0.894;0.996
1.2610;0.244;-0.366;-0.894;0.996
1.2640;0.255;-0.379;-0.917;1.024
1.2740;0.257;-0.399;-0.927;1.041
1.2840;0.242;-0.413;-0.928;1.044
1.2940;0.238;-0.41;-0.939;1.052
1.3040;0.182;-0.379;-0.949;1.038
1.3140;0.128;-0.324;-0.868;0.935
1.3240;0.023;-0.289;-0.843;0.891
1.3340;-0.004;-0.456;-1.114;1.204
1.3610;0.118;-0.533;-1.05;1.183
1.3620;0.118;-0.533;-1.05;1.183
1.3640;0.146;-0.433;-0.982;1.083
1.3740;0.104;-0.369;-0.85;0.932
1.3830;0.053;-0.364;-0.759;0.843
1.3930;0.016;-0.383;-0.703;0.801
1.4030;-0.003;-0.428;-0.684;0.807
1.4140;-0.031;-0.471;-0.679;0.827
1.4250;-0.054;-0.475;-0.685;0.835
1.4340;-0.061;-0.486;-0.753;0.898
1.4610;-0.057;-0.593;-1.137;1.284
1.4620;-0.057;-0.593;-1.137;1.284
1.4640;0.001;-0.708;-1.388;1.558
1.4730;0.008;-0.529;-1.389;1.486
1.4830;-0.056;-0.187;-1.217;1.233
1.4930;-0.116;-0.099;-1.076;1.087
1.5030;-0.129;-0.065;-1.036;1.046
1.5130;-0.173;-0.2;-1.057;1.09
1.5240;-0.152;-0.284;-1.114;1.16
1.5330;-0.118;-0.204;-1.114;1.139
1.5430;-0.101;-0.113;-1.009;1.02
1.5610;-0.093;-0.106;-0.943;0.953
1.5630;-0.135;-0.161;-0.978;1.0
1.5820;-0.254;-0.202;-1.133;1.179
1.5840;-0.254;-0.202;-1.133;1.179
1.5960;-0.222;-0.182;-1.106;1.143
1.6030;-0.174;-0.149;-1.021;1.046
1.6130;-0.178;-0.095;-0.923;0.945
1.6240;-0.191;-0.102;-0.865;0.892
1.6330;-0.2;-0.151;-0.857;0.893
1.6610;-0.186;-0.235;-0.9;0.949
1.6620;-0.118;-0.187;-0.842;0.871
1.6640;-0.118;-0.187;-0.842;0.871
1.6730;-0.085;-0.139;-0.734;0.752
1.6830;-0.107;-0.157;-0.722;0.747
1.6930;-0.133;-0.176;-0.744;0.776
1.7030;-0.156;-0.159;-0.737;0.77
1.7130;-0.19;-0.099;-0.733;0.764
1.7230;-0.199;-0.057;-0.718;0.747
1.7330;-0.203;-0.067;-0.709;0.741
1.7600;-0.249;-0.199;-0.693;0.763
1.7610;-0.249;-0.199;-0.693;0.763
1.7630;-0.26;-0.24;-0.624;0.717
1.7730;-0.24;-0.252;-0.554;0.654
1.7820;-0.249;-0.246;-0.487;0.6
1.7920;-0.346;-0.249;-0.428;0.604
1.8020;-0.499;-0.24;-0.463;0.722
1.8130;-0.6;-0.226;-0.558;0.85
1.8220;-0.601;-0.239;-0.66;0.924
1.8330;-0.574;-0.291;-0.653;0.917
1.8590;-0.716;-0.352;-0.592;0.993
1.8600;-0.716;-0.352;-0.592;0.993
1.8630;-0.807;-0.365;-0.679;1.116
1.8720;-0.78;-0.389;-0.818;1.195
1.8820;-0.7;-0.424;-0.875;1.198
1.8920;-0.681;-0.466;-0.797;1.147
1.9020;-0.732;-0.516;-0.636;1.098
1.9120;-0.886;-0.542;-0.408;1.116
1.9220;-0.978;-0.559;-0.397;1.194
1.9330;-0.916;-0.498;-0.403;1.118
1.9590;-0.84;-0.226;-0.539;1.023
1.9600;-0.84;-0.226;-0.539;1.023
1.9620;-0.768;-0.152;-0.508;0.933
1.9720;-0.709;-0.152;-0.502;0.882
1.9820;-0.686;-0.178;-0.476;0.854
1.9920;-0.699;-0.202;-0.451;0.856
2.0020;-0.707;-0.311;-0.391;0.866
2.0120;-0.764;-0.367;-0.125;0.857
2.0220;-0.785;-0.387;0.143;0.887
2.0320;-0.806;-0.302;0.082;0.865
2.0600;-0.713;-0.085;-0.192;0.743
2.0610;-0.643;-0.14;-0.023;0.658
2.0640;-0.643;-0.14;-0.023;0.658
2.0720;-0.587;-0.248;0.021;0.638
2.0820;-0.595;-0.332;0.104;0.689
2.0920;-0.75;-0.405;0.251;0.889
2.1020;-0.892;-0.498;0.216;1.044
2.1120;-0.943;-0.552;0.127;1.1
2.1220;-0.944;-0.556;0.136;1.104
2.1320;-0.889;-0.549;0.244;1.073
2.1600;-0.831;-0.699;0.234;1.111
2.1610;-0.865;-0.769;0.139;1.166
2.1630;-0.865;-0.769;0.139;1.166
2.1710;-0.924;-0.823;0.239;1.26
2.1810;-0.99;-0.894;0.314;1.37
2.1910;-1.045;-0.926;0.314;1.431
2.2010;-1.034;-0.902;0.29;1.402
2.2110;-0.903;-0.906;0.277;1.309
2.2210;-0.779;-0.866;0.204;1.183
2.2320;-0.715;-0.812;0.132;1.09
2.2570;-0.652;-0.845;0.204;1.087
2.2580;-0.652;-0.845;0.204;1.087
2.2610;-0.75;-0.847;0.16;1.143
2.2710;-0.717;-0.779;0.152;1.07
2.2810;-0.629;-0.715;0.217;0.977
2.2910;-0.569;-0.751;0.247;0.974
2.3010;-0.509;-0.789;0.207;0.961
2.3110;-0.484;-0.74;0.202;0.907
2.3210;-0.443;-0.655;0.235;0.825
2.3310;-0.458;-0.638;0.195;0.809
2.3440;-0.503;-0.707;0.258;0.905
2.3600;-0.535;-0.884;0.282;1.071
2.3620;-0.535;-0.884;0.282;1.071
2.3820;-0.773;-0.954;0.228;1.249
2.3820;-0.773;-0.954;0.228;1.249
2.3910;-1.047;-1.105;0.292;1.55
2.4010;-1.032;-1.167;0.324;1.591
2.4110;-0.86;-1.156;0.382;1.491
2.4210;-0.769;-1.145;0.323;1.417
2.4310;-0.595;-1.033;0.297;1.229
2.4570;-0.295;-0.771;0.389;0.913
2.4580;-0.295;-0.771;0.389;0.913
2.4610;-0.251;-0.718;0.383;0.852
2.4710;-0.282;-0.702;0.354;0.835
2.4820;-0.334;-0.725;0.275;0.844
2.4910;-0.331;-0.776;0.153;0.857
2.5010;-0.383;-0.884;0.072;0.966
2.5110;-0.375;-0.961;0.139;1.041
2.5210;-0.346;-0.963;0.117;1.03
2.5310;-0.276;-0.927;0.137;0.977
2.5410;-0.278;-0.897;0.18;0.956
2.5590;-0.305;-0.909;0.114;0.966
2.5610;-0.285;-0.932;0.15;0.986
2.5820;-0.357;-1.046;0.195;1.122
2.5830;-0.357;-1.046;0.195;1.122
2.5900;-0.364;-1.034;0.248;1.124
2.6000;-0.35;-0.999;0.291;1.098
2.6100;-0.318;-0.975;0.38;1.094
2.6210;-0.445;-1.047;0.403;1.207
2.6310;-0.499;-1.033;0.302;1.186
2.6410;-0.424;-1.01;0.247;1.123
2.6600;-0.37;-0.909;0.252;1.013
2.6620;-0.37;-0.909;0.252;1.013
2.6700;-0.374;-0.806;0.302;0.938
2.6810;-0.37;-0.697;0.353;0.864
2.6900;-0.363;-0.642;0.389;0.834
2.7000;-0.313;-0.672;0.364;0.826
2.7100;-0.271;-0.763;0.317;0.87
2.7210;-0.312;-0.946;0.294;1.039
2.7300;-0.38;-1.209;0.241;1.29
2.7560;-0.422;-1.225;0.212;1.313
2.7570;-0.422;-1.225;0.212;1.313
2.7600;-0.376;-1.187;0.286;1.278
2.7700;-0.325;-1.114;0.202;1.178
2.7800;-0.282;-1.029;0.131;1.075
2.7900;-0.197;-1.011;0.167;1.043
2.8000;-0.167;-0.978;0.191;1.01
2.8100;-0.224;-0.855;0.218;0.91
2.8200;-0.273;-0.746;0.257;0.835
2.8300;-0.37;-0.792;0.377;0.952
2.8580;-0.47;-0.791;0.49;1.042
2.8590;-0.428;-0.746;0.547;1.019
2.8610;-0.428;-0.746;0.547;1.019
2.8700;-0.369;-0.793;0.548;1.032
2.8820;-0.353;-0.769;0.397;0.935
2.8900;-0.334;-0.663;0.281;0.794
2.9000;-0.257;-0.641;0.298;0.752
2.9100;-0.169;-0.691;0.354;0.795
2.9200;-0.081;-0.796;0.387;0.889
2.9300;-0.043;-0.944;0.364;1.013
2.9580;-0.079;-1.123;0.299;1.165
2.9590;-0.145;-1.115;0.372;1.184
2.9610;-0.145;-1.115;0.372;1.184
2.9690;-0.188;-1.027;0.327;1.094
2.9810;-0.185;-0.957;0.239;1.004
2.9890;-0.14;-0.951;0.312;1.011
2.9990;-0.086;-0.893;0.239;0.928
3.0090;-0.073;-0.848;0.185;0.871
3.0190;0.012;-0.847;0.099;0.853
3.0300;0.021;-0.989;-0.013;0.989
3.0430;-0.04;-1.118;-0.12;1.125
3.0580;-0.02;-1.123;0.03;1.124
3.0610;-0.02;-1.123;0.03;1.124
3.0820;-0.11;-1.048;0.155;1.065
3.0830;-0.11;-1.048;0.155;1.065
3.0890;-0.124;-1.022;0.224;1.054
3.0990;-0.147;-1.005;0.26;1.048
3.1090;-0.171;-0.993;0.288;1.048
3.1190;-0.179;-1.022;0.279;1.074
3.1300;-0.186;-1.043;0.213;1.081
3.1570;-0.167;-1.049;0.069;1.064
3.1570;-0.167;-1.049;0.069;1.064
3.1590;-0.101;-1.05;0.082;1.058
3.1690;-0.054;-1.064;0.109;1.071
3.1790;-0.009;-1.046;0.024;1.046
3.1890;0.026;-1.024;-0.084;1.028
3.1990;0.023;-1.009;-0.014;1.009
3.2090;-0.003;-0.933;0.059;0.935
3.2190;-0.032;-0.854;0.055;0.856
3.2290;-0.028;-0.829;0.055;0.831
3.2560;-0.005;-0.91;0.051;0.911
3.2570;-0.005;-0.97;0.014;0.97
3.2590;-0.005;-0.97;0.014;0.97
3.2690;0.01;-1.003;0.0;1.003
3.2790;0.02;-1.009;-0.026;1.01
3.2890;0.029;-1.028;-0.015;1.029
3.2980;0.019;-1.053;-0.014;1.053
3.3080;0.016;-1.042;-0.015;1.042
3.3190;0.004;-1.066;0.013;1.066
3.3290;-0.006;-1.083;0.034;1.084
3.3550;0.034;-1.0;0.032;1.001
3.3560;0.034;-1.0;0.032;1.001
3.3580;0.006;-0.947;0.003;0.947
3.3680;-0.034;-0.909;-0.025;0.91
3.3780;-0.014;-0.997;-0.038;0.998
3.3880;-0.004;-1.061;-0.098;1.066
3.3980;-0.016;-1.052;-0.126;1.06
3.4090;-0.044;-1.038;-0.145;1.049
3.4180;-0.089;-1.044;-0.115;1.054
3.4280;-0.132;-1.039;-0.103;1.052
3.4540;-0.146;-1.029;-0.043;1.04
3.4560;-0.146;-1.029;-0.043;1.04
3.4580;-0.139;-1.045;0.02;1.054
3.4680;-0.146;-1.131;0.011;1.14
3.4780;-0.098;-1.163;0.052;1.168
3.4880;-0.023;-1.151;0.076;1.154
3.4980;0.035;-1.219;0.035;1.22
3.5080;0.077;-1.171;-0.027;1.174
3.5180;0.075;-1.057;-0.051;1.061
3.5290;0.078;-1.034;-0.073;1.04
3.5560;0.033;-1.015;-0.165;1.029
3.5570;0.008;-0.996;-0.211;1.018
3.5590;0.008;-0.996;-0.211;1.018
3.5680;-0.018;-0.971;-0.199;0.991
3.5780;-0.03;-0.964;-0.156;0.977
3.5880;-0.055;-0.96;-0.131;0.97
3.5980;-0.071;-0.962;-0.106;0.97
3.6080;-0.053;-0.954;-0.101;0.961
3.6180;-0.02;-0.972;-0.151;0.984
3.6280;0.015;-0.956;-0.178;0.973
3.6550;0.071;-0.934;-0.199;0.958
3.6560;0.071;-0.934;-0.199;0.958
3.6570;0.065;-0.921;-0.181;0.941
3.6680;0.045;-0.916;-0.138;0.927
3.6770;0.075;-0.943;-0.167;0.961
3.6870;0.095;-0.975;-0.208;1.001
3.6970;0.086;-0.97;-0.202;0.995
3.7080;0.101;-0.895;-0.167;0.916
3.7180;0.084;-0.965;-0.224;0.994
3.7280;0.083;-1.007;-0.255;1.042
3.7560;0.039;-0.989;-0.334;1.045
3.7570;0.037;-0.944;-0.358;1.01
3.7590;0.037;-0.944;-0.358;1.01
3.7670;0.017;-0.878;-0.323;0.936
3.7770;-0.022;-0.848;-0.269;0.89
3.7870;-0.033;-0.83;-0.242;0.865
3.7970;-0.019;-0.844;-0.244;0.879
3.8070;0.017;-0.874;-0.255;0.911
3.8170;0.03;-0.89;-0.281;0.934
3.8270;0.067;-0.918;-0.318;0.974
3.8560;0.108;-0.875;-0.26;0.919
3.8580;0.108;-0.875;-0.26;0.919
3.8590;0.108;-0.875;-0.26;0.919
3.8670;0.09;-0.89;-0.289;0.94
3.8770;0.095;-0.907;-0.305;0.962
3.8870;0.123;-0.921;-0.256;0.964
3.8970;0.136;-0.984;-0.259;1.027
3.9080;0.138;-1.052;-0.342;1.115
3.9170;0.13;-1.069;-0.426;1.158
3.9270;0.112;-1.056;-0.472;1.162
3.9550;0.146;-1.002;-0.434;1.102
3.9560;0.146;-1.002;-0.434;1.102
3.9570;0.167;-1.033;-0.375;1.112
3.9670;0.158;-1.051;-0.283;1.1
3.9770;0.148;-1.05;-0.209;1.081
3.9870;0.15;-1.052;-0.228;1.087
3.9970;0.142;-0.988;-0.282;1.037
4.0070;0.128;-0.941;-0.333;1.006
4.0170;0.063;-0.899;-0.368;0.973
4.0270;0.023;-0.855;-0.391;0.94
4.0370;0.071;-0.822;-0.426;0.929
4.0570;0.07;-0.865;-0.363;0.941
4.0570;0.07;-0.865;-0.363;0.941
4.0670;0.066;-0.873;-0.336;0.938
4.0770;0.088;-0.874;-0.293;0.926
4.0870;0.029;-0.918;-0.334;0.977
4.0960;-0.015;-0.969;-0.39;1.045
4.1060;-0.069;-0.966;-0.347;1.029
4.1170;-0.047;-0.985;-0.324;1.038
4.1270;0.029;-1.002;-0.294;1.045
4.1360;0.062;-1.031;-0.24;1.06
4.1560;0.022;-1.036;-0.272;1.071
4.1590;0.022;-1.036;-0.272;1.071
4.1660;0.047;-1.018;-0.286;1.058
4.1760;0.074;-0.967;-0.26;1.004
4.1860;0.059;-0.947;-0.274;0.988
4.1960;0.024;-0.953;-0.333;1.01
4.2060;0.003;-0.904;-0.367;0.976
4.2170;-0.052;-0.921;-0.398;1.005
4.2260;-0.028;-0.903;-0.378;0.979
4.2360;-0.054;-0.881;-0.315;0.937
4.2560;-0.086;-0.908;-0.291;0.957
4.2570;-0.086;-0.908;-0.291;0.957
4.2660;-0.147;-0.909;-0.291;0.966
4.2760;-0.078;-0.921;-0.277;0.965
4.2860;-0.002;-0.949;-0.208;0.972
4.2960;0.044;-0.951;-0.195;0.972
4.3060;0.069;-0.956;-0.241;0.988
4.3160;0.103;-0.967;-0.246;1.003
4.3260;0.14;-1.031;-0.233;1.066
4.3550;0.139;-0.96;-0.43;1.061
4.3560;0.139;-0.96;-0.43;1.061
4.3580;0.139;-0.96;-0.43;1.061
4.3660;0.146;-0.935;-0.453;1.049
4.3760;0.151;-0.919;-0.439;1.03
4.3860;0.142;-0.914;-0.41;1.012
4.3960;0.122;-0.917;-0.395;1.006
4.4050;0.134;-0.93;-0.381;1.014
4.4160;0.141;-0.937;-0.378;1.02
4.4260;0.14;-0.928;-0.396;1.019
4.4390;0.146;-0.942;-0.404;1.035
4.4540;0.127;-0.984;-0.407;1.072
4.4560;0.108;-0.986;-0.382;1.063
4.4650;0.085;-0.992;-0.31;1.043
4.4750;0.091;-0.979;-0.24;1.012
4.4850;0.128;-0.961;-0.16;0.983
4.4950;0.106;-0.951;-0.169;0.972
4.5050;0.065;-0.95;-0.22;0.977
4.5160;0.045;-0.956;-0.289;1.0
4.5250;0.05;-0.98;-0.33;1.035
4.5490;0.111;-0.945;-0.326;1.006
4.5500;0.111;-0.945;-0.326;1.006
4.5550;0.105;-0.908;-0.327;0.971
4.5650;0.094;-0.919;-0.351;0.988
4.5750;0.088;-0.949;-0.373;1.023
4.5850;0.071;-0.955;-0.381;1.031
4.5950;0.078;-0.981;-0.344;1.042
4.6050;0.099;-0.979;-0.331;1.038
4.6150;0.099;-0.949;-0.335;1.011
4.6260;0.096;-0.945;-0.334;1.007
4.6550;0.126;-0.927;-0.27;0.974
4.6560;0.126;-0.927;-0.27;0.974
4.6570;0.126;-0.927;-0.27;0.974
4.6650;0.132;-1.041;-0.261;1.081
4.6750;0.169;-0.956;-0.256;1.004
4.6850;0.139;-0.931;-0.291;0.985
4.6950;0.105;-0.988;-0.368;1.06
4.7050;0.078;-1.012;-0.347;1.073
4.7150;0.064;-1.025;-0.294;1.068
4.7250;0.04;-1.027;-0.293;1.069
4.7540;0.065;-1.007;-0.405;1.087
4.7550;0.065;-1.007;-0.405;1.087
4.7560;0.065;-1.007;-0.405;1.087
4.7650;0.038;-0.976;-0.403;1.057
4.7750;0.042;-0.985;-0.506;1.108
4.7850;0.076;-1.003;-0.532;1.138
4.7950;0.07;-1.035;-0.481;1.143
4.8050;0.044;-1.065;-0.365;1.127
4.8150;0.005;-1.083;-0.295;1.122
4.8250;-0.05;-1.137;-0.297;1.176
4.8550;-0.097;-1.338;-0.396;1.399
4.8560;-0.097;-1.338;-0.396;1.399
4.8560;-0.097;-1.338;-0.396;1.399
4.8650;-0.152;-1.327;-0.295;1.368
4.8740;-0.17;-1.346;-0.151;1.365
4.8840;-0.156;-1.365;-0.076;1.376
4.8940;-0.143;-1.377;-0.002;1.384
4.9050;-0.111;-1.387;0.048;1.392
4.9140;-0.083;-1.362;0.048;1.365
4.9250;-0.029;-1.335;0.017;1.335
4.9520;-0.025;-1.212;-0.005;1.212
4.9530;-0.025;-1.212;-0.005;1.212
4.9540;-0.039;-1.17;-0.004;1.171
4.9640;-0.052;-1.103;0.002;1.104
4.9740;-0.071;-1.021;-0.007;1.023
4.9840;-0.102;-0.941;-0.013;0.947
4.9940;-0.132;-0.884;-0.026;0.894
5.0040;-0.164;-0.837;-0.059;0.855
5.0150;-0.167;-0.751;-0.042;0.77
5.0240;-0.127;-0.662;-0.023;0.674
5.0540;-0.036;-0.56;-0.057;0.564
5.0550;-0.036;-0.56;-0.057;0.564
5.0560;-0.036;-0.56;-0.057;0.564
5.0640;-0.031;-0.556;-0.012;0.557
5.0740;-0.013;-0.56;0.071;0.565
5.0840;-0.006;-0.593;0.114;0.604
5.0940;-0.014;-0.598;0.132;0.613
5.1040;-0.022;-0.563;0.132;0.579
5.1140;-0.028;-0.516;0.127;0.532
5.1240;-0.041;-0.491;0.143;0.513
5.1550;-0.15;-0.641;0.159;0.677
5.1560;-0.15;-0.641;0.159;0.677
5.1570;-0.15;-0.641;0.159;0.677
5.1640;-0.183;-0.731;0.188;0.777
5.1730;-0.225;-0.785;0.214;0.844
5.1840;-0.281;-0.772;0.229;0.853
5.1940;-0.304;-0.834;0.242;0.92
5.2040;-0.333;-0.929;0.251;1.018
5.2140;-0.38;-0.987;0.259;1.089
5.2240;-0.404;-0.999;0.226;1.101
5.2550;-0.365;-1.032;0.036;1.095
5.2560;-0.365;-1.032;0.036;1.095
5.2570;-0.365;-1.032;0.036;1.095
5.2630;-0.345;-1.058;0.028;1.113
5.2730;-0.327;-1.002;0.048;1.055
5.2840;-0.308;-0.96;0.034;1.009
5.2940;-0.26;-0.957;0.001;0.992
5.3030;-0.229;-0.962;-0.012;0.989
5.3140;-0.22;-0.955;-0.002;0.98
5.3230;-0.218;-0.966;0.019;0.99
5.3330;-0.237;-0.985;0.081;1.016
5.3550;-0.295;-0.992;0.163;1.048
5.3560;-0.295;-0.992;0.163;1.048
5.3630;-0.296;-0.967;0.159;1.024
5.3730;-0.288;-0.928;0.145;0.982
5.3830;-0.305;-0.892;0.152;0.955
5.3930;-0.313;-0.876;0.156;0.943
5.4030;-0.338;-0.899;0.163;0.974
5.4140;-0.363;-0.914;0.125;0.991
5.4230;-0.356;-0.933;0.118;1.006
5.4520;-0.308;-0.913;0.113;0.97
5.4530;-0.308;-0.913;0.113;0.97
5.4550;-0.308;-0.913;0.113;0.97
5.4630;-0.279;-0.887;0.112;0.937
5.4730;-0.254;-0.846;0.105;0.89
5.4830;-0.196;-0.879;0.107;0.907
5.4930;-0.042;-0.968;0.072;0.972
5.5030;-0.06;-0.95;0.131;0.961
5.5130;-0.179;-0.914;0.174;0.947
5.5220;-0.263;-0.882;0.198;0.941
5.5530;-0.278;-0.947;0.077;0.99
5.5540;-0.278;-0.947;0.077;0.99
5.5550;-0.278;-0.947;0.077;0.99
5.5630;-0.232;-0.987;0.027;1.014
5.5720;-0.126;-1.108;-0.027;1.115
5.5830;-0.073;-1.102;-0.05;1.106
5.5930;-0.075;-1.064;-0.053;1.068
5.6020;-0.119;-1.03;-0.042;1.038
5.6130;-0.2;-0.855;0.03;0.879
5.6220;-0.318;-0.995;0.163;1.057
5.6550;-0.126;-0.999;-0.069;1.009
5.6560;-0.126;-0.999;-0.069;1.009
5.6560;-0.126;-0.999;-0.069;1.009
5.6620;-0.103;-1.166;-0.073;1.173
5.6720;-0.086;-1.18;-0.076;1.186
5.6820;-0.111;-1.103;-0.102;1.113
5.6930;-0.124;-1.055;-0.137;1.071
5.7020;-0.146;-1.062;-0.193;1.089
5.7130;-0.158;-1.03;-0.212;1.063
5.7220;-0.16;-1.0;-0.18;1.029
5.7530;-0.219;-0.874;-0.126;0.91
5.7540;-0.219;-0.874;-0.126;0.91
5.7540;-0.219;-0.874;-0.126;0.91
5.7620;-0.196;-1.069;0.019;1.087
5.7720;-0.169;-1.25;0.099;1.265
5.7830;-0.154;-1.254;0.113;1.268
5.7920;-0.123;-1.146;0.108;1.158
5.8020;-0.109;-0.985;0.095;0.996
5.8120;-0.101;-0.937;0.1;0.948
5.8220;-0.078;-0.944;0.12;0.955
5.8520;-0.02;-1.057;0.141;1.067
5.8530;-0.02;-1.057;0.141;1.067
5.8540;-0.02;-1.057;0.141;1.067
5.8620;0.014;-1.052;0.157;1.064
5.8720;0.013;-1.083;0.125;1.09
5.8820;-0.013;-1.133;0.082;1.136
5.8920;-0.052;-1.157;0.01;1.158
5.9020;-0.106;-1.2;-0.074;1.207
5.9120;-0.137;-1.193;-0.115;1.206
5.9220;-0.104;-1.138;-0.094;1.147
5.9500;-0.029;-1.07;-0.005;1.07
5.9500;-0.029;-1.07;-0.005;1.07
5.9520;-0.053;-1.054;0.067;1.057
5.9620;-0.115;-1.01;0.162;1.029
5.9710;-0.14;-0.944;0.204;0.976
5.9820;-0.117;-0.857;0.242;0.898
5.9910;-0.092;-0.866;0.263;0.91
6.0020;-0.113;-0.944;0.241;0.981
6.0120;-0.123;-1.016;0.172;1.038
6.0210;-0.094;-1.151;0.08;1.158
