time;gFx;gFy;gFz;tgF
.9470;0.051;-0.13;-0.739;0.752
.9570;0.038;-0.154;-0.663;0.682
.9670;-0.011;-0.1;-0.622;0.63
.9950;-0.047;-0.21;-0.65;0.685
.9960;-0.047;-0.21;-0.65;0.685
.9970;-0.069;-0.244;-0.642;0.69
1.0070;-0.104;-0.262;-0.63;0.69
1.0170;-0.103;-0.277;-0.587;0.657
1.0270;-0.074;-0.27;-0.51;0.582
1.0370;-0.048;-0.222;-0.465;0.518
1.0470;-0.055;-0.163;-0.538;0.565
1.0570;-0.082;-0.124;-0.647;0.664
1.0670;-0.087;-0.129;-0.72;0.737
1.0930;-0.099;-0.214;-0.763;0.799
1.0940;-0.099;-0.214;-0.763;0.799
1.0960;-0.175;-0.254;-0.773;0.832
1.1060;-0.271;-0.268;-0.756;0.847
1.1160;-0.388;-0.238;-0.768;0.893
1.1260;-0.498;-0.191;-0.834;0.99
1.1360;-0.563;-0.184;-0.877;1.058
1.1460;-0.585;-0.23;-0.888;1.088
1.1570;-0.596;-0.294;-0.882;1.104
1.1660;-0.615;-0.355;-0.889;1.138
1.1940;-0.705;-0.439;-0.857;1.193
1.1940;-0.705;-0.439;-0.857;1.193
1.1960;-0.768;-0.481;-0.822;1.223
1.2060;-0.832;-0.518;-0.792;1.26
1.2170;-0.883;-0.542;-0.775;1.294
1.2260;-0.916;-0.554;-0.782;1.326
1.2360;-0.937;-0.548;-0.795;1.345
1.2470;-0.922;-0.569;-0.798;1.346
1.2560;-0.885;-0.613;-0.777;1.328
1.2660;-0.888;-0.685;-0.823;1.391
1.2940;-1.0;-0.754;-0.847;1.512
1.2950;-1.0;-0.754;-0.847;1.512
1.2970;-1.038;-0.769;-0.836;1.539
1.3060;-1.066;-0.764;-0.873;1.575
1.3160;-1.074;-0.744;-0.933;1.605
1.3260;-1.012;-0.734;-0.959;1.576
1.3360;-0.882;-0.707;-0.941;1.471
1.3460;-0.741;-0.668;-0.91;1.35
1.3560;-0.626;-0.688;-0.883;1.283
1.3660;-0.568;-0.798;-0.881;1.317
1.3950;-0.493;-0.952;-0.723;1.293
1.3960;-0.493;-0.952;-0.723;1.293
1.3970;-0.493;-0.952;-0.723;1.293
1.4060;-0.5;-0.97;-0.688;1.29
1.4160;-0.547;-0.984;-0.682;1.316
1.4250;-0.593;-0.95;-0.696;1.319
1.4360;-0.579;-0.905;-0.675;1.269
1.4460;-0.523;-0.845;-0.633;1.178
1.4550;-0.45;-0.787;-0.589;1.081
1.4660;-0.382;-0.762;-0.55;1.014
1.4940;-0.309;-0.812;-0.467;0.986
1.4950;-0.329;-0.843;-0.42;0.998
1.4960;-0.329;-0.843;-0.42;0.998
1.5050;-0.366;-0.926;-0.432;1.085
1.5170;-0.415;-1.004;-0.468;1.183
1.5250;-0.428;-1.0;-0.478;1.188
1.5350;-0.39;-0.922;-0.467;1.105
1.5460;-0.342;-0.842;-0.478;1.027
1.5550;-0.328;-0.806;-0.509;1.008
1.5660;-0.342;-0.808;-0.531;1.026
1.5940;-0.426;-0.816;-0.591;1.094
1.5950;-0.411;-0.816;-0.622;1.105
1.5960;-0.411;-0.816;-0.622;1.105
1.6050;-0.404;-0.879;-0.673;1.178
1.6160;-0.425;-0.983;-0.73;1.296
1.6250;-0.437;-1.068;-0.767;1.386
1.6350;-0.451;-1.022;-0.717;1.327
1.6460;-0.422;-0.902;-0.627;1.177
1.6550;-0.404;-0.902;-0.595;1.154
1.6660;-0.373;-0.885;-0.559;1.111
1.6930;-0.326;-0.819;-0.551;1.04
1.6940;-0.32;-0.826;-0.554;1.045
1.6960;-0.32;-0.826;-0.554;1.045
1.7050;-0.305;-0.845;-0.563;1.06
1.7170;-0.286;-0.849;-0.528;1.04
1.7250;-0.272;-0.836;-0.518;1.02
1.7350;-0.257;-0.853;-0.41;0.981
1.7450;-0.25;-0.875;-0.274;0.95
1.7550;-0.248;-0.892;-0.385;1.003
1.7650;-0.256;-0.951;-0.478;1.095
1.7780;-0.302;-1.016;-0.518;1.18
1.7930;-0.324;-1.036;-0.469;1.182
1.7950;-0.33;-1.011;-0.452;1.156
1.8040;-0.313;-0.967;-0.482;1.125
1.8150;-0.289;-0.936;-0.504;1.102
1.8250;-0.254;-0.91;-0.499;1.068
1.8350;-0.229;-0.899;-0.475;1.042
1.8450;-0.215;-0.895;-0.485;1.04
1.8540;-0.203;-0.879;-0.52;1.041
1.8650;-0.194;-0.845;-0.551;1.027
1.8750;-0.191;-0.817;-0.485;0.969
1.8950;-0.202;-0.905;-0.489;1.048
1.8950;-0.202;-0.905;-0.489;1.048
1.9040;-0.241;-0.908;-0.498;1.063
1.9170;-0.241;-0.886;-0.504;1.047
1.9240;-0.235;-0.859;-0.515;1.029
1.9340;-0.197;-0.809;-0.511;0.977
1.9440;-0.155;-0.794;-0.515;0.959
1.9540;-0.171;-0.818;-0.52;0.984
1.9650;-0.22;-0.821;-0.526;1.0
1.9870;-0.217;-0.833;-0.492;0.991
1.9870;-0.217;-0.833;-0.492;0.991
1.9990;-0.166;-0.827;-0.465;0.963
2.0040;-0.169;-0.85;-0.466;0.984
2.0140;-0.231;-0.899;-0.49;1.05
2.0240;-0.204;-0.884;-0.558;1.065
2.0340;-0.209;-0.834;-0.543;1.017
2.0440;-0.328;-0.831;-0.471;1.01
2.0540;-0.358;-0.835;-0.445;1.012
2.0640;-0.332;-0.875;-0.435;1.032
2.0760;-0.296;-0.882;-0.462;1.039
2.0900;-0.254;-0.844;-0.472;1.0
2.0940;-0.222;-0.812;-0.46;0.959
2.1040;-0.227;-0.804;-0.489;0.968
2.1140;-0.237;-0.813;-0.488;0.977
2.1240;-0.238;-0.826;-0.504;0.996
2.1340;-0.225;-0.822;-0.498;0.987
2.1440;-0.214;-0.809;-0.498;0.974
2.1540;-0.206;-0.818;-0.468;0.965
2.1640;-0.204;-0.863;-0.443;0.991
2.1920;-0.225;-0.882;-0.495;1.036
2.1930;-0.217;-0.848;-0.528;1.022
2.1950;-0.217;-0.848;-0.528;1.022
2.2040;-0.194;-0.823;-0.548;1.008
2.2170;-0.189;-0.817;-0.543;0.999
2.2230;-0.2;-0.81;-0.488;0.967
2.2330;-0.219;-0.827;-0.434;0.959
2.2430;-0.231;-0.862;-0.478;1.012
2.2540;-0.224;-0.859;-0.501;1.019
2.2640;-0.203;-0.823;-0.564;1.018
2.2770;-0.205;-0.779;-0.637;1.027
2.2910;-0.224;-0.743;-0.658;1.017
2.2930;-0.228;-0.746;-0.629;1.002
2.3030;-0.242;-0.786;-0.566;0.998
2.3130;-0.264;-0.828;-0.505;1.005
2.3230;-0.252;-0.863;-0.503;1.03
2.3330;-0.26;-0.869;-0.544;1.058
2.3430;-0.252;-0.847;-0.548;1.04
2.3530;-0.209;-0.835;-0.523;1.007
2.3640;-0.2;-0.846;-0.505;1.005
2.3730;-0.254;-0.859;-0.517;1.034
2.3910;-0.283;-0.856;-0.537;1.049
2.3930;-0.205;-0.864;-0.598;1.071
2.4030;-0.12;-0.876;-0.629;1.085
2.4150;-0.111;-0.897;-0.554;1.06
2.4230;-0.108;-0.898;-0.486;1.027
2.4330;-0.089;-0.875;-0.442;0.984
2.4430;-0.124;-0.881;-0.473;1.008
2.4530;-0.168;-0.934;-0.505;1.075
2.4630;-0.22;-0.957;-0.403;1.061
2.4890;-0.132;-0.664;-0.369;0.771
2.4890;-0.132;-0.664;-0.369;0.771
2.4930;-0.107;-0.652;-0.535;0.85
2.5030;-0.099;-0.662;-0.6;0.899
2.5130;-0.086;-0.733;-0.682;1.005
2.5230;-0.15;-0.81;-0.776;1.132
2.5330;-0.319;-0.933;-0.782;1.258
2.5430;-0.374;-1.007;-0.752;1.311
2.5530;-0.355;-0.958;-0.645;1.208
2.5630;-0.292;-0.856;-0.489;1.028
2.5900;-0.207;-0.768;-0.39;0.886
2.5910;-0.207;-0.768;-0.39;0.886
2.5930;-0.203;-0.816;-0.345;0.909
2.6020;-0.154;-0.906;-0.435;1.017
2.6120;-0.088;-0.919;-0.491;1.046
2.6220;0.01;-0.898;-0.534;1.045
2.6320;0.043;-0.864;-0.53;1.015
2.6430;-0.04;-0.819;-0.513;0.967
2.6530;-0.121;-0.8;-0.511;0.957
2.6630;-0.208;-0.785;-0.482;0.944
2.6910;-0.197;-0.814;-0.35;0.908
2.6920;-0.197;-0.814;-0.35;0.908
2.6940;-0.197;-0.814;-0.35;0.908
2.7020;-0.176;-0.803;-0.367;0.9
2.7120;-0.167;-0.785;-0.364;0.881
2.7220;-0.173;-0.813;-0.389;0.918
2.7320;-0.182;-0.863;-0.383;0.962
2.7420;-0.212;-0.887;-0.327;0.969
2.7520;-0.269;-0.895;-0.358;1.001
2.7620;-0.303;-0.918;-0.404;1.048
2.7900;-0.203;-0.908;-0.322;0.985
2.7910;-0.171;-0.953;-0.346;1.028
2.7930;-0.171;-0.953;-0.346;1.028
2.8020;-0.165;-0.964;-0.381;1.05
2.8120;-0.171;-0.949;-0.396;1.042
2.8220;-0.171;-0.977;-0.398;1.069
2.8320;-0.177;-0.962;-0.405;1.059
2.8420;-0.16;-0.932;-0.42;1.035
2.8520;-0.155;-0.92;-0.443;1.033
2.8620;-0.159;-0.92;-0.446;1.035
2.8750;-0.147;-0.898;-0.475;1.026
2.8900;-0.11;-0.851;-0.533;1.01
2.8920;-0.117;-0.808;-0.533;0.975
2.9020;-0.153;-0.769;-0.534;0.949
2.9140;-0.194;-0.742;-0.533;0.934
2.9220;-0.243;-0.71;-0.535;0.922
2.9310;-0.311;-0.646;-0.49;0.868
2.9410;-0.336;-0.596;-0.442;0.815
2.9520;-0.33;-0.594;-0.414;0.796
2.9620;-0.294;-0.686;-0.428;0.86
2.9880;-0.259;-0.882;-0.542;1.067
2.9890;-0.259;-0.882;-0.542;1.067
2.9910;-0.264;-0.899;-0.56;1.092
3.0010;-0.282;-0.849;-0.52;1.035
3.0110;-0.295;-0.762;-0.502;0.959
3.0210;-0.273;-0.65;-0.518;0.875
3.0320;-0.175;-0.61;-0.524;0.823
3.0410;-0.052;-0.756;-0.48;0.897
3.0520;0.046;-0.996;-0.432;1.087
3.0620;0.021;-1.185;-0.468;1.274
3.0710;-0.062;-1.277;-0.574;1.401
3.0920;-0.177;-1.359;-0.498;1.458
3.0930;-0.177;-1.359;-0.498;1.458
3.1010;-0.18;-1.2;-0.464;1.299
3.1130;-0.179;-0.96;-0.473;1.085
3.1210;-0.176;-0.846;-0.515;1.006
3.1310;-0.149;-0.809;-0.503;0.964
3.1410;-0.115;-0.835;-0.449;0.955
3.1510;-0.007;-0.931;-0.374;1.003
3.1620;0.024;-0.901;-0.437;1.002
3.1900;-0.139;-0.799;-0.589;1.002
3.1910;-0.139;-0.799;-0.589;1.002
3.1920;-0.139;-0.799;-0.589;1.002
3.2010;-0.12;-0.797;-0.56;0.981
3.2110;-0.064;-0.868;-0.536;1.022
3.2210;-0.027;-0.968;-0.533;1.105
3.2310;-0.009;-1.044;-0.567;1.188
3.2410;-0.153;-0.986;-0.606;1.167
3.2510;-0.092;-0.929;-0.55;1.084
3.2610;-0.072;-0.807;-0.583;0.998
3.2880;-0.25;-0.555;-0.699;0.927
3.2880;-0.25;-0.555;-0.699;0.927
3.2900;-0.258;-0.606;-0.611;0.898
3.3010;-0.271;-0.664;-0.613;0.943
3.3110;-0.263;-0.71;-0.623;0.981
3.3200;-0.246;-0.763;-0.634;1.022
3.3310;-0.252;-0.79;-0.65;1.054
3.3400;-0.248;-0.792;-0.648;1.053
3.3510;-0.229;-0.773;-0.648;1.034
3.3610;-0.214;-0.727;-0.66;1.005
3.3710;-0.194;-0.721;-0.679;1.009
3.3880;-0.162;-0.762;-0.657;1.019
3.3900;-0.135;-0.826;-0.629;1.047
3.4000;-0.134;-0.886;-0.635;1.098
3.4100;-0.143;-0.892;-0.639;1.107
3.4200;-0.155;-0.903;-0.633;1.114
3.4300;-0.162;-0.895;-0.635;1.109
3.4410;-0.154;-0.841;-0.64;1.068
3.4500;-0.144;-0.774;-0.633;1.01
3.4610;-0.132;-0.715;-0.609;0.948
3.4880;-0.108;-0.693;-0.561;0.898
3.4890;-0.108;-0.693;-0.561;0.898
3.4900;-0.105;-0.746;-0.533;0.923
3.5000;-0.103;-0.813;-0.544;0.984
3.5100;-0.116;-0.846;-0.568;1.026
3.5200;-0.121;-0.811;-0.596;1.014
3.5300;-0.132;-0.796;-0.632;1.025
3.5400;-0.147;-0.832;-0.654;1.068
3.5500;-0.154;-0.861;-0.662;1.097
3.5600;-0.174;-0.864;-0.691;1.12
3.5860;-0.169;-0.874;-0.71;1.139
3.5860;-0.169;-0.874;-0.71;1.139
3.5900;-0.137;-0.86;-0.728;1.135
3.6000;-0.098;-0.836;-0.719;1.107
3.6100;-0.05;-0.831;-0.701;1.088
3.6200;-0.048;-0.853;-0.696;1.102
3.6300;-0.059;-0.847;-0.717;1.111
3.6400;-0.028;-0.837;-0.704;1.094
3.6500;0.044;-0.883;-0.625;1.083
3.6600;0.106;-0.862;-0.625;1.07
3.6880;0.054;-0.703;-0.655;0.962
3.6890;-0.008;-0.676;-0.652;0.939
3.6900;-0.008;-0.676;-0.652;0.939
3.7000;-0.059;-0.66;-0.653;0.93
3.7100;0.038;-0.567;-0.658;0.869
3.7200;-0.068;-0.639;-0.693;0.945
3.7300;-0.03;-0.545;-0.66;0.856
3.7400;-0.006;-0.453;-0.717;0.848
3.7500;-0.121;-0.508;-0.738;0.904
3.7600;-0.084;-0.489;-0.693;0.852
3.7860;-0.096;-0.432;-0.674;0.806
3.7870;-0.096;-0.432;-0.674;0.806
3.7890;-0.101;-0.388;-0.701;0.808
3.7990;-0.1;-0.385;-0.767;0.864
3.8090;-0.101;-0.43;-0.808;0.921
3.8190;-0.057;-0.479;-0.781;0.918
3.8290;-0.033;-0.499;-0.783;0.929
3.8400;-0.042;-0.5;-0.788;0.934
3.8500;-0.044;-0.502;-0.785;0.933
3.8590;-0.035;-0.516;-0.796;0.949
3.8860;-0.083;-0.528;-0.731;0.906
3.8870;-0.083;-0.528;-0.731;0.906
3.8890;-0.052;-0.595;-0.79;0.99
3.8990;-0.104;-0.61;-0.749;0.972
3.9090;-0.15;-0.653;-0.671;0.948
3.9190;-0.112;-0.699;-0.674;0.977
3.9290;-0.166;-0.729;-0.677;1.009
3.9390;-0.182;-0.748;-0.688;1.032
3.9490;-0.177;-0.781;-0.703;1.066
3.9590;-0.149;-0.8;-0.696;1.071
3.9860;-0.091;-0.835;-0.648;1.061
3.9870;-0.091;-0.835;-0.648;1.061
3.9890;-0.087;-0.882;-0.645;1.096
3.9990;-0.091;-0.874;-0.639;1.086
4.0090;-0.087;-0.866;-0.679;1.104
4.0190;-0.102;-0.873;-0.721;1.137
4.0290;-0.104;-0.867;-0.717;1.13
4.0390;-0.1;-0.856;-0.695;1.107
4.0490;-0.093;-0.849;-0.669;1.085
4.0590;-0.071;-0.811;-0.627;1.028
4.0690;-0.063;-0.821;-0.664;1.058
4.0900;-0.049;-0.84;-0.701;1.095
4.0910;-0.049;-0.84;-0.701;1.095
4.0990;-0.047;-0.831;-0.693;1.083
4.1080;-0.045;-0.802;-0.683;1.054
4.1180;-0.058;-0.793;-0.695;1.056
4.1290;-0.067;-0.768;-0.678;1.027
4.1390;-0.065;-0.742;-0.667;1.0
4.1490;-0.061;-0.74;-0.665;0.997
4.1590;-0.068;-0.754;-0.666;1.008
4.1860;-0.089;-0.753;-0.683;1.02
4.1870;-0.089;-0.753;-0.683;1.02
4.1880;-0.098;-0.758;-0.678;1.022
4.1980;-0.11;-0.773;-0.673;1.031
4.2080;-0.138;-0.797;-0.677;1.055
4.2180;-0.16;-0.789;-0.666;1.045
4.2280;-0.156;-0.749;-0.656;1.008
4.2390;-0.124;-0.708;-0.663;0.978
4.2490;-0.101;-0.678;-0.67;0.959
4.2580;-0.09;-0.66;-0.657;0.936
4.2870;-0.114;-0.639;-0.663;0.928
4.2890;-0.114;-0.639;-0.663;0.928
4.2900;-0.114;-0.639;-0.663;0.928
4.2980;-0.125;-0.617;-0.694;0.937
4.3080;-0.121;-0.605;-0.714;0.944
4.3180;-0.117;-0.612;-0.724;0.955
4.3290;-0.113;-0.626;-0.748;0.982
4.3380;-0.11;-0.645;-0.75;0.995
4.3480;-0.111;-0.672;-0.757;1.018
4.3580;-0.105;-0.717;-0.781;1.065
4.3850;-0.132;-0.729;-0.734;1.043
4.3860;-0.132;-0.729;-0.734;1.043
4.3880;-0.137;-0.69;-0.741;1.022
4.3980;-0.138;-0.659;-0.738;0.999
4.4080;-0.137;-0.655;-0.695;0.965
4.4180;-0.126;-0.698;-0.638;0.954
4.4280;-0.118;-0.734;-0.641;0.982
4.4380;-0.124;-0.713;-0.714;1.017
4.4480;-0.158;-0.683;-0.73;1.012
4.4580;-0.176;-0.693;-0.733;1.024
4.4870;-0.11;-0.731;-0.701;1.019
4.4880;-0.11;-0.731;-0.701;1.019
4.4890;-0.11;-0.731;-0.701;1.019
4.4980;-0.092;-0.705;-0.717;1.01
4.5070;-0.067;-0.68;-0.719;0.992
4.5180;-0.083;-0.685;-0.716;0.994
4.5270;-0.1;-0.706;-0.728;1.019
4.5380;-0.109;-0.718;-0.711;1.016
4.5480;-0.126;-0.752;-0.695;1.032
4.5570;-0.144;-0.789;-0.697;1.063
4.5880;-0.153;-0.659;-0.732;0.997
4.5890;-0.153;-0.659;-0.732;0.997
4.5900;-0.153;-0.659;-0.732;0.997
4.5970;-0.125;-0.604;-0.709;0.94
4.6070;-0.101;-0.566;-0.716;0.918
4.6170;-0.086;-0.571;-0.737;0.936
4.6280;-0.071;-0.621;-0.729;0.96
4.6370;-0.061;-0.687;-0.708;0.988
4.6480;-0.064;-0.746;-0.716;1.036
4.6570;-0.066;-0.764;-0.704;1.041
4.6860;-0.076;-0.758;-0.691;1.029
4.6870;-0.076;-0.758;-0.691;1.029
4.6890;-0.076;-0.758;-0.691;1.029
4.6970;-0.082;-0.725;-0.714;1.021
4.7070;-0.108;-0.677;-0.659;0.951
4.7170;-0.185;-0.609;-0.678;0.93
4.7280;-0.198;-0.596;-0.81;1.025
4.7370;-0.141;-0.641;-0.848;1.072
4.7540;-0.115;-0.71;-0.721;1.018
4.7560;-0.084;-0.743;-0.657;0.995
4.7790;-0.106;-0.785;-0.701;1.058
4.7790;-0.106;-0.785;-0.701;1.058
4.7870;-0.125;-0.782;-0.716;1.068
4.7970;-0.148;-0.753;-0.717;1.05
4.8070;-0.164;-0.725;-0.735;1.045
4.8170;-0.15;-0.714;-0.737;1.037
4.8270;-0.142;-0.735;-0.718;1.037
4.8370;-0.147;-0.742;-0.71;1.037
4.8470;-0.152;-0.731;-0.71;1.03
4.8560;-0.124;-0.712;-0.7;1.006
4.8700;-0.109;-0.715;-0.677;0.991
4.8840;-0.121;-0.713;-0.646;0.97
4.8860;-0.116;-0.722;-0.673;0.994
4.8990;-0.125;-0.74;-0.666;1.003
4.9060;-0.16;-0.769;-0.644;1.016
4.9160;-0.182;-0.803;-0.648;1.048
4.9260;-0.19;-0.809;-0.654;1.057
4.9360;-0.192;-0.777;-0.645;1.028
4.9460;-0.193;-0.743;-0.645;1.003
4.9560;-0.191;-0.741;-0.652;1.005
4.9820;-0.183;-0.763;-0.707;1.056
4.9830;-0.183;-0.763;-0.707;1.056
4.9860;-0.179;-0.752;-0.721;1.057
4.9960;-0.169;-0.705;-0.723;1.024
5.0060;-0.182;-0.712;-0.716;1.026
5.0160;-0.189;-0.708;-0.673;0.995
5.0260;-0.067;-0.593;-0.702;0.921
5.0360;-0.083;-0.673;-0.75;1.011
5.0470;-0.151;-0.717;-0.724;1.03
5.0560;-0.178;-0.734;-0.721;1.044
5.0850;-0.148;-0.703;-0.688;0.995
5.0860;-0.148;-0.703;-0.688;0.995
5.0880;-0.148;-0.703;-0.688;0.995
5.0960;-0.199;-0.728;-0.673;1.011
5.1060;-0.163;-0.703;-0.667;0.983
5.1160;-0.088;-0.733;-0.724;1.034
5.1260;-0.192;-0.87;-0.758;1.17
5.1360;-0.213;-0.889;-0.714;1.16
5.1460;-0.196;-0.891;-0.712;1.157
5.1560;-0.209;-0.93;-0.754;1.215
5.1860;-0.264;-1.049;-0.779;1.333
5.1870;-0.264;-1.049;-0.779;1.333
5.1870;-0.264;-1.049;-0.779;1.333
5.1960;-0.326;-1.1;-0.788;1.392
5.2060;-0.401;-1.098;-0.738;1.382
5.2160;-0.293;-1.03;-0.709;1.284
5.2260;-0.231;-1.017;-0.682;1.246
5.2360;-0.201;-1.093;-0.678;1.302
5.2460;-0.16;-1.164;-0.741;1.389
5.2560;-0.145;-1.161;-0.777;1.405
5.2830;-0.23;-1.165;-0.884;1.48
5.2840;-0.23;-1.165;-0.884;1.48
5.2860;-0.24;-1.178;-0.916;1.511
5.2950;-0.157;-1.156;-0.956;1.508
5.3050;-0.143;-1.055;-0.962;1.435
5.3150;-0.17;-1.03;-0.968;1.424
5.3250;-0.197;-1.024;-0.978;1.43
5.3350;-0.224;-1.035;-0.981;1.444
5.3460;-0.224;-0.997;-0.937;1.386
5.3550;-0.249;-0.971;-0.895;1.344
5.3830;-0.432;-0.908;-0.909;1.355
5.3830;-0.432;-0.908;-0.909;1.355
5.3850;-0.546;-0.868;-0.933;1.386
5.3950;-0.576;-0.852;-0.915;1.377
5.4050;-0.442;-0.808;-0.881;1.275
5.4150;-0.315;-0.709;-0.898;1.187
5.4250;-0.24;-0.683;-0.886;1.144
5.4350;-0.287;-0.678;-0.876;1.144
5.4460;-0.421;-0.689;-0.873;1.189
5.4550;-0.558;-0.699;-0.876;1.252
5.4840;-0.421;-0.576;-0.824;1.09
5.4850;-0.421;-0.576;-0.824;1.09
5.4870;-0.421;-0.576;-0.824;1.09
5.4950;-0.425;-0.575;-0.832;1.097
5.5050;-0.421;-0.552;-0.813;1.069
5.5150;-0.387;-0.519;-0.797;1.027
5.5250;-0.348;-0.508;-0.772;0.987
5.5350;-0.319;-0.5;-0.744;0.951
5.5450;-0.285;-0.494;-0.736;0.931
5.5550;-0.261;-0.468;-0.73;0.906
5.5860;-0.245;-0.38;-0.705;0.838
5.5860;-0.245;-0.38;-0.705;0.838
5.5870;-0.245;-0.38;-0.705;0.838
5.5950;-0.239;-0.375;-0.701;0.83
5.6050;-0.198;-0.35;-0.707;0.813
5.6150;-0.112;-0.312;-0.693;0.768
5.6250;-0.031;-0.269;-0.694;0.745
5.6350;0.002;-0.273;-0.719;0.769
5.6450;0.047;-0.384;-0.67;0.774
5.6540;-0.029;-0.477;-0.816;0.946
5.6650;-0.456;-0.585;-1.216;1.424
5.6870;-0.409;-0.43;-1.141;1.286
5.6880;-0.409;-0.43;-1.141;1.286
5.6940;-0.036;-0.407;-0.807;0.905
5.7040;-0.001;-0.351;-0.891;0.958
5.7140;-0.107;-0.3;-1.087;1.133
5.7240;-0.218;-0.371;-1.054;1.138
5.7340;-0.133;-0.4;-0.868;0.965
5.7440;-0.131;-0.374;-0.864;0.951
5.7550;-0.19;-0.388;-0.855;0.958
5.7830;-0.195;-0.338;-0.866;0.95
5.7840;-0.127;-0.303;-1.185;1.23
5.7850;-0.127;-0.303;-1.185;1.23
5.7940;-0.182;-0.227;-0.997;1.039
5.8040;-0.265;-0.164;-0.98;1.028
5.8140;-0.295;-0.137;-0.974;1.027
5.8240;-0.269;-0.141;-0.941;0.989
5.8350;-0.243;-0.126;-0.954;0.992
