time;gFx;gFy;gFz;tgF
1.3490;-0.299;-0.459;-1.053;1.187
1.3590;-0.259;-0.452;-0.99;1.119
1.3690;-0.209;-0.424;-0.916;1.031
1.3920;-0.168;-0.454;-0.818;0.951
1.3930;-0.168;-0.454;-0.818;0.951
1.3980;-0.141;-0.464;-0.838;0.968
1.4090;-0.128;-0.474;-0.877;1.005
1.4190;-0.118;-0.467;-0.848;0.975
1.4290;-0.12;-0.456;-0.805;0.933
1.4390;-0.149;-0.46;-0.865;0.991
1.4490;-0.184;-0.488;-0.923;1.06
1.4590;-0.221;-0.517;-0.913;1.072
1.4680;-0.218;-0.533;-0.905;1.073
1.4910;-0.152;-0.516;-0.904;1.052
1.4920;-0.152;-0.516;-0.904;1.052
1.4980;-0.131;-0.516;-0.89;1.037
1.5080;-0.147;-0.538;-0.897;1.056
1.5180;-0.165;-0.572;-0.915;1.092
1.5280;-0.182;-0.596;-0.894;1.09
1.5380;-0.207;-0.567;-0.905;1.088
1.5480;-0.207;-0.54;-0.961;1.122
1.5580;-0.226;-0.546;-0.987;1.15
1.5680;-0.23;-0.554;-0.962;1.134
1.5910;-0.243;-0.527;-0.922;1.089
1.5920;-0.243;-0.527;-0.922;1.089
1.5980;-0.253;-0.523;-0.916;1.085
1.6080;-0.258;-0.513;-0.915;1.08
1.6180;-0.253;-0.505;-0.902;1.064
1.6280;-0.262;-0.504;-0.882;1.049
1.6380;-0.286;-0.513;-0.883;1.06
1.6480;-0.286;-0.518;-0.882;1.062
1.6580;-0.271;-0.51;-0.878;1.051
1.6680;-0.266;-0.523;-0.896;1.071
1.6910;-0.251;-0.554;-0.914;1.098
1.6920;-0.251;-0.554;-0.914;1.098
1.6980;-0.212;-0.534;-0.893;1.062
1.7080;-0.188;-0.503;-0.866;1.019
1.7180;-0.198;-0.497;-0.842;0.998
1.7280;-0.211;-0.494;-0.85;1.006
1.7380;-0.223;-0.479;-0.863;1.012
1.7480;-0.242;-0.504;-0.838;1.007
1.7580;-0.226;-0.529;-0.852;1.028
1.7680;-0.191;-0.516;-0.859;1.02
1.7910;-0.139;-0.468;-0.846;0.977
1.7920;-0.139;-0.468;-0.846;0.977
1.7970;-0.169;-0.493;-0.853;1.0
1.8070;-0.203;-0.526;-0.853;1.022
1.8180;-0.209;-0.562;-0.86;1.048
1.8280;-0.187;-0.554;-0.858;1.038
1.8380;-0.162;-0.512;-0.849;1.005
1.8480;-0.144;-0.521;-0.815;0.978
1.8570;-0.113;-0.543;-0.778;0.955
1.8680;-0.086;-0.538;-0.761;0.936
1.8910;-0.115;-0.553;-0.788;0.97
1.8920;-0.115;-0.553;-0.788;0.97
1.8970;-0.133;-0.553;-0.804;0.985
1.9070;-0.132;-0.543;-0.806;0.981
1.9170;-0.127;-0.537;-0.795;0.968
1.9270;-0.118;-0.547;-0.772;0.953
1.9380;-0.097;-0.575;-0.757;0.956
1.9470;-0.059;-0.597;-0.752;0.962
1.9570;-0.052;-0.579;-0.791;0.982
1.9670;-0.095;-0.595;-0.895;1.079
1.9910;-0.139;-0.787;-1.813;1.981
1.9920;-0.139;-0.787;-1.813;1.981
1.9970;0.087;-0.762;-1.272;1.485
2.0070;0.167;-0.642;-0.786;1.029
2.0170;0.076;-0.592;-0.625;0.864
2.0270;-0.08;-0.609;-0.703;0.934
2.0370;-0.25;-0.51;-0.963;1.118
2.0470;-0.154;-0.406;-0.855;0.959
2.0570;-0.176;-0.484;-0.856;0.999
2.0670;-0.199;-0.482;-1.052;1.174
2.0910;-0.212;-0.38;-0.891;0.992
2.0920;-0.212;-0.38;-0.891;0.992
2.0960;-0.067;-0.276;-0.967;1.008
2.1070;-0.057;-0.414;-0.745;0.854
2.1170;-0.19;-0.514;-0.651;0.851
2.1270;-0.164;-0.491;-0.823;0.972
2.1370;-0.127;-0.428;-0.915;1.018
2.1470;-0.102;-0.332;-0.918;0.982
2.1570;-0.129;-0.272;-0.932;0.979
2.1670;-0.19;-0.231;-0.952;0.998
2.1900;-0.18;-0.248;-0.88;0.932
2.1900;-0.18;-0.248;-0.88;0.932
2.1960;-0.185;-0.29;-0.816;0.886
2.2060;-0.208;-0.337;-0.812;0.903
2.2170;-0.224;-0.363;-0.845;0.947
2.2270;-0.193;-0.314;-0.888;0.961
2.2360;-0.143;-0.285;-0.91;0.964
2.2470;-0.187;-0.26;-0.81;0.871
2.2570;-0.166;-0.298;-0.888;0.951
2.2670;-0.15;-0.3;-0.913;0.973
2.2900;-0.17;-0.267;-0.886;0.941
2.2910;-0.17;-0.267;-0.886;0.941
2.2960;-0.167;-0.243;-0.853;0.903
2.3070;-0.175;-0.249;-0.818;0.873
2.3160;-0.162;-0.275;-0.791;0.853
2.3260;-0.154;-0.293;-0.765;0.834
2.3360;-0.145;-0.287;-0.821;0.882
2.3460;-0.127;-0.275;-0.835;0.888
2.3560;-0.157;-0.287;-0.865;0.925
2.3660;-0.171;-0.308;-0.909;0.975
2.3900;-0.206;-0.307;-0.933;1.004
2.3910;-0.206;-0.307;-0.933;1.004
2.3960;-0.249;-0.309;-0.944;1.024
2.4060;-0.255;-0.306;-0.902;0.986
2.4160;-0.267;-0.323;-0.874;0.969
2.4260;-0.294;-0.331;-0.853;0.961
2.4360;-0.309;-0.32;-0.825;0.937
2.4460;-0.321;-0.321;-0.84;0.955
2.4550;-0.321;-0.325;-0.863;0.976
2.4660;-0.321;-0.311;-0.928;1.03
2.4900;-0.316;-0.296;-0.963;1.056
2.4910;-0.316;-0.296;-0.963;1.056
2.4950;-0.318;-0.322;-0.986;1.085
2.5060;-0.32;-0.336;-0.973;1.078
2.5160;-0.307;-0.323;-0.946;1.046
2.5260;-0.32;-0.298;-0.977;1.07
2.5360;-0.322;-0.285;-1.001;1.089
2.5460;-0.295;-0.276;-1.023;1.1
2.5550;-0.287;-0.282;-0.999;1.077
2.5660;-0.29;-0.311;-0.934;1.026
2.5890;-0.285;-0.342;-0.939;1.039
2.5900;-0.285;-0.342;-0.939;1.039
2.5950;-0.261;-0.316;-0.96;1.044
2.6050;-0.268;-0.332;-0.929;1.022
2.6160;-0.246;-0.332;-0.964;1.049
2.6250;-0.245;-0.294;-0.956;1.03
2.6350;-0.25;-0.288;-0.876;0.955
2.6460;-0.236;-0.287;-0.81;0.891
2.6550;-0.203;-0.243;-0.782;0.844
2.6660;-0.172;-0.194;-0.847;0.886
2.6880;-0.144;-0.157;-0.919;0.943
2.6890;-0.144;-0.157;-0.919;0.943
2.6950;-0.119;-0.173;-0.857;0.882
2.7050;-0.116;-0.177;-0.823;0.85
2.7160;-0.112;-0.139;-0.85;0.869
2.7250;-0.124;-0.126;-0.87;0.888
2.7350;-0.119;-0.119;-0.854;0.87
2.7450;-0.121;-0.105;-0.872;0.887
2.7550;-0.137;-0.11;-0.888;0.905
2.7660;-0.126;-0.125;-0.884;0.902
2.7900;-0.087;-0.163;-0.887;0.906
2.7910;-0.087;-0.163;-0.887;0.906
2.7950;-0.076;-0.182;-0.893;0.915
2.8050;-0.056;-0.168;-0.922;0.939
