time;gFx;gFy;gFz;tgF
.5860;-0.056;-0.469;-0.964;1.073
.5970;-0.096;-0.464;-0.965;1.075
.6070;-0.095;-0.414;-1.015;1.1
.6160;-0.08;-0.378;-0.973;1.047
.6260;-0.109;-0.416;-0.911;1.007
.6390;-0.121;-0.424;-0.931;1.03
.6560;-0.109;-0.41;-1.005;1.091
.6580;-0.109;-0.41;-1.005;1.091
.6760;-0.023;-0.365;-0.992;1.057
.6770;-0.023;-0.365;-0.992;1.057
.6860;0.014;-0.334;-0.994;1.049
.6960;0.008;-0.301;-0.988;1.033
.7060;-0.021;-0.278;-0.963;1.003
.7160;-0.059;-0.338;-0.942;1.003
.7260;-0.002;-0.331;-0.907;0.966
.7360;-0.093;-0.33;-0.862;0.928
.7550;-0.11;-0.382;-0.952;1.032
.7570;-0.11;-0.382;-0.952;1.032
.7790;-0.088;-0.387;-1.0;1.076
.7800;-0.088;-0.387;-1.0;1.076
.7860;-0.065;-0.321;-1.003;1.055
.7960;-0.039;-0.216;-0.951;0.976
.8060;0.04;-0.118;-0.966;0.974
.8160;0.061;-0.145;-0.925;0.938
.8260;0.014;-0.217;-0.978;1.002
.8550;-0.089;-0.469;-1.096;1.195
.8560;-0.089;-0.469;-1.096;1.195
.8570;-0.089;-0.469;-1.096;1.195
.8650;-0.106;-0.432;-1.168;1.25
.8750;-0.109;-0.452;-1.141;1.232
.8850;-0.106;-0.48;-1.056;1.165
.8960;-0.128;-0.481;-0.976;1.096
.9060;-0.143;-0.449;-0.924;1.037
.9160;-0.208;-0.409;-0.86;0.975
.9260;-0.243;-0.387;-0.937;1.042
.9540;-0.196;-0.275;-1.044;1.097
.9550;-0.183;-0.209;-1.027;1.064
.9560;-0.183;-0.209;-1.027;1.064
.9650;-0.175;-0.295;-0.958;1.018
.9780;-0.15;-0.305;-0.925;0.985
.9850;-0.123;-0.28;-0.969;1.016
.9950;-0.118;-0.277;-1.021;1.064
1.0050;-0.144;-0.275;-1.0;1.047
1.0150;-0.187;-0.257;-0.971;1.022
1.0260;-0.263;-0.25;-0.94;1.008
1.0530;-0.238;-0.325;-0.882;0.97
1.0540;-0.203;-0.169;-0.935;0.972
1.0560;-0.203;-0.169;-0.935;0.972
1.0650;-0.166;-0.079;-0.906;0.924
1.0750;-0.09;-0.084;-0.808;0.817
1.0850;-0.036;-0.101;-0.737;0.745
1.0950;-0.025;-0.096;-0.71;0.717
1.1050;-0.036;-0.086;-0.725;0.731
1.1150;-0.059;-0.08;-0.75;0.757
1.1250;-0.074;-0.054;-0.792;0.797
1.1520;-0.1;0.0;-0.919;0.924
1.1530;-0.1;0.0;-0.919;0.924
1.1540;-0.114;0.02;-0.952;0.959
1.1650;-0.114;0.022;-0.953;0.96
1.1750;-0.074;-0.015;-0.902;0.905
1.1840;-0.014;-0.04;-0.826;0.827
1.1950;0.03;-0.065;-0.798;0.801
1.2050;0.057;-0.077;-0.816;0.822
1.2150;0.064;-0.084;-0.823;0.83
1.2250;0.037;-0.092;-0.814;0.82
1.2510;0.007;-0.169;-0.81;0.827
1.2520;0.007;-0.169;-0.81;0.827
1.2540;0.009;-0.2;-0.841;0.865
1.2640;0.018;-0.198;-0.88;0.902
1.2740;0.043;-0.191;-0.963;0.983
1.2840;0.067;-0.183;-1.038;1.056
1.2940;0.068;-0.188;-1.044;1.063
1.3040;0.059;-0.221;-0.995;1.021
1.3150;0.064;-0.266;-0.917;0.957
1.3250;0.085;-0.278;-0.875;0.922
1.3380;0.135;-0.274;-0.878;0.93
1.3550;0.255;-0.237;-1.057;1.113
1.3560;0.255;-0.237;-1.057;1.113
1.3640;0.276;-0.236;-1.169;1.224
1.3750;0.259;-0.26;-1.203;1.258
1.3840;0.268;-0.313;-1.223;1.291
1.3950;0.246;-0.335;-1.14;1.213
1.4040;0.161;-0.305;-0.978;1.037
1.4140;0.142;-0.286;-0.956;1.008
1.4250;0.176;-0.294;-0.98;1.038
1.4520;0.279;-0.354;-1.131;1.218
1.4530;0.345;-0.396;-1.207;1.316
1.4550;0.345;-0.396;-1.207;1.316
1.4640;0.361;-0.373;-1.25;1.353
1.4740;0.32;-0.322;-1.262;1.341
1.4840;0.263;-0.279;-1.232;1.29
1.4940;0.204;-0.218;-1.189;1.226
1.5040;0.161;-0.163;-1.131;1.154
1.5140;0.152;-0.131;-1.067;1.086
1.5240;0.157;-0.12;-1.033;1.052
1.5380;0.146;-0.138;-1.021;1.041
1.5550;0.115;-0.157;-1.132;1.149
1.5560;0.115;-0.157;-1.132;1.149
1.5640;0.089;-0.113;-1.132;1.141
1.5780;0.085;-0.104;-1.081;1.089
1.5830;0.097;-0.123;-1.015;1.027
1.5930;0.074;-0.13;-0.905;0.917
1.6040;0.032;-0.138;-0.819;0.831
1.6130;0.013;-0.176;-0.793;0.812
1.6240;0.038;-0.216;-0.771;0.802
1.6520;0.289;-0.258;-0.966;1.041
1.6530;0.289;-0.258;-0.966;1.041
1.6550;0.289;-0.258;-0.966;1.041
1.6640;0.273;-0.214;-0.941;1.003
1.6730;0.211;-0.233;-0.881;0.935
1.6840;0.188;-0.289;-0.914;0.977
1.6940;0.159;-0.325;-0.876;0.948
1.7040;0.108;-0.339;-0.827;0.9
1.7130;0.08;-0.329;-0.84;0.906
1.7240;0.106;-0.289;-0.841;0.896
1.7520;0.305;-0.292;-0.697;0.815
1.7520;0.392;-0.311;-0.683;0.847
1.7540;0.392;-0.311;-0.683;0.847
1.7630;0.414;-0.255;-0.593;0.767
1.7730;0.368;-0.318;-0.693;0.847
1.7830;0.262;-0.386;-0.829;0.951
1.7930;0.153;-0.361;-0.876;0.96
1.8030;0.134;-0.357;-0.962;1.035
1.8130;0.149;-0.367;-0.935;1.015
1.8230;0.2;-0.416;-0.822;0.943
1.8330;0.228;-0.464;-0.781;0.937
1.8500;0.201;-0.539;-0.83;1.01
1.8520;0.123;-0.612;-0.828;1.037
1.8630;0.059;-0.691;-0.897;1.134
1.8730;0.112;-0.76;-0.988;1.252
1.8830;0.173;-0.688;-1.001;1.227
1.8930;0.232;-0.566;-1.086;1.246
1.9030;0.278;-0.53;-1.08;1.235
1.9130;0.281;-0.515;-1.003;1.162
1.9230;0.275;-0.544;-0.928;1.11
1.9500;0.27;-0.679;-0.924;1.178
1.9510;0.27;-0.679;-0.924;1.178
1.9520;0.186;-0.573;-0.858;1.048
1.9630;0.125;-0.564;-0.945;1.108
1.9720;0.085;-0.513;-1.066;1.186
1.9830;0.031;-0.458;-1.004;1.104
1.9920;0.019;-0.459;-1.006;1.106
2.0020;0.036;-0.453;-0.985;1.085
2.0130;0.051;-0.467;-0.891;1.007
2.0230;0.062;-0.513;-0.807;0.958
2.0510;0.124;-0.42;-0.867;0.971
2.0520;0.158;-0.338;-0.959;1.029
2.0540;0.158;-0.338;-0.959;1.029
2.0620;0.179;-0.284;-0.984;1.04
2.0720;0.198;-0.25;-0.978;1.029
2.0820;0.274;-0.196;-0.966;1.023
2.0920;0.305;-0.167;-0.917;0.981
2.1030;0.283;-0.22;-0.825;0.9
2.1120;0.275;-0.261;-0.779;0.866
2.1230;0.258;-0.275;-0.82;0.903
2.1480;0.312;-0.235;-1.033;1.104
2.1490;0.312;-0.235;-1.033;1.104
2.1520;0.313;-0.266;-1.146;1.217
2.1620;0.211;-0.302;-1.217;1.272
2.1720;0.122;-0.328;-1.279;1.326
2.1820;0.08;-0.353;-1.209;1.262
2.1920;0.034;-0.396;-1.031;1.105
2.2020;-0.029;-0.439;-0.893;0.995
2.2120;-0.032;-0.439;-0.93;1.029
2.2220;-0.046;-0.415;-0.974;1.06
2.2490;0.074;-0.296;-1.096;1.138
2.2500;0.074;-0.296;-1.096;1.138
2.2520;0.143;-0.228;-1.064;1.098
2.2620;0.167;-0.231;-0.958;1.0
2.2720;0.123;-0.28;-0.83;0.885
2.2820;0.057;-0.259;-0.807;0.849
2.2920;-0.019;-0.276;-0.783;0.83
2.3020;-0.074;-0.285;-0.792;0.845
2.3120;-0.111;-0.321;-0.751;0.824
2.3220;-0.062;-0.35;-0.719;0.802
2.3500;0.102;-0.214;-0.861;0.893
2.3510;0.102;-0.214;-0.861;0.893
2.3530;0.102;-0.214;-0.861;0.893
2.3620;0.136;-0.121;-0.955;0.972
2.3710;0.125;-0.029;-0.99;0.998
2.3810;0.163;-0.084;-1.019;1.035
2.3920;0.24;-0.098;-1.004;1.037
2.4010;0.231;-0.195;-0.882;0.932
2.4120;0.153;-0.39;-0.9;0.993
2.4220;0.1;-0.539;-0.976;1.119
2.4490;0.108;-0.466;-1.183;1.276
2.4500;0.144;-0.357;-1.228;1.287
2.4520;0.144;-0.357;-1.228;1.287
2.4610;0.186;-0.26;-1.23;1.271
2.4710;0.185;-0.268;-1.126;1.172
2.4810;0.167;-0.318;-0.958;1.023
2.4910;0.114;-0.366;-0.796;0.883
2.5010;0.068;-0.36;-0.794;0.874
2.5120;0.06;-0.306;-0.867;0.921
2.5220;0.115;-0.29;-0.926;0.977
2.5490;0.086;-0.144;-1.213;1.225
2.5490;0.086;-0.144;-1.213;1.225
2.5510;0.012;-0.219;-1.207;1.227
2.5610;0.005;-0.297;-1.128;1.166
2.5710;-0.014;-0.302;-0.981;1.027
2.5810;-0.017;-0.26;-0.873;0.911
2.5910;-0.013;-0.205;-0.777;0.804
2.6010;-0.051;-0.174;-0.725;0.747
2.6110;-0.124;-0.19;-0.746;0.78
2.6210;-0.181;-0.249;-0.808;0.865
2.6470;-0.1;-0.321;-1.019;1.073
2.6480;-0.1;-0.321;-1.019;1.073
2.6500;0.048;-0.206;-1.105;1.125
2.6610;0.106;-0.237;-1.107;1.137
2.6710;0.124;-0.309;-1.088;1.138
2.6810;0.095;-0.287;-1.123;1.163
2.6910;0.07;-0.114;-1.088;1.096
2.7010;0.003;0.005;-0.923;0.923
2.7110;-0.159;0.041;-0.828;0.844
2.7210;-0.275;0.088;-0.95;0.993
2.7500;-0.02;-0.127;-0.931;0.94
2.7510;-0.02;-0.127;-0.931;0.94
2.7520;-0.02;-0.127;-0.931;0.94
2.7610;0.003;-0.118;-1.119;1.125
2.7700;0.012;-0.151;-1.172;1.182
2.7810;0.011;-0.174;-1.025;1.04
2.7910;-0.034;-0.144;-0.849;0.862
2.8010;-0.072;-0.067;-0.869;0.875
2.8110;-0.048;-0.033;-1.09;1.092
2.8200;-0.008;-0.057;-1.078;1.08
2.8490;-0.087;-0.044;-1.044;1.049
2.8500;-0.097;-0.098;-0.984;0.994
2.8520;-0.097;-0.098;-0.984;0.994
2.8600;-0.05;-0.066;-1.029;1.032
2.8700;-0.016;-0.025;-0.995;0.995
2.8800;0.014;-0.014;-1.026;1.026
2.8910;0.037;-0.009;-1.098;1.099
2.9000;0.056;0.002;-1.151;1.152
2.9110;0.048;0.012;-1.151;1.152
2.9200;0.029;0.023;-1.093;1.094
2.9500;0.007;0.028;-0.974;0.974
2.9510;0.007;0.028;-0.974;0.974
2.9520;0.007;0.028;-0.974;0.974
2.9600;0.004;0.031;-0.983;0.983
2.9700;-0.021;0.042;-0.96;0.961
2.9800;-0.021;0.06;-0.897;0.899
2.9900;-0.001;0.054;-0.925;0.927
3.0000;0.019;0.01;-1.004;1.004
3.0100;0.014;-0.04;-1.061;1.062
3.0200;0.012;-0.064;-1.041;1.043
3.0480;0.014;-0.154;-0.867;0.881
3.0490;0.008;-0.189;-0.835;0.856
3.0510;0.008;-0.189;-0.835;0.856
3.0600;0.038;-0.075;-1.043;1.046
3.0700;0.127;0.095;-1.361;1.37
3.0800;0.141;-0.042;-1.057;1.067
3.0900;0.054;-0.107;-0.984;0.991
3.1000;0.017;-0.11;-0.908;0.915
3.1100;0.041;-0.142;-0.744;0.759
3.1200;0.037;-0.212;-0.702;0.734
3.1470;0.092;-0.238;-1.068;1.098
3.1470;0.092;-0.238;-1.068;1.098
3.1490;0.085;-0.065;-1.047;1.052
3.1600;0.021;0.104;-1.072;1.077
3.1690;-0.011;0.222;-1.13;1.152
3.1790;0.002;0.227;-1.127;1.15
3.1890;0.043;0.104;-1.07;1.076
3.2000;0.071;0.057;-1.036;1.04
3.2090;0.089;0.076;-1.027;1.034
3.2190;0.126;0.114;-0.984;0.999
3.2310;0.203;0.173;-1.024;1.058
3.2410;0.286;0.222;-1.207;1.26
3.2490;0.306;0.365;-1.477;1.552
3.2600;0.211;0.504;-1.493;1.59
3.2690;0.078;0.271;-1.26;1.291
3.2790;0.019;0.006;-1.095;1.095
3.2890;-0.054;-0.049;-1.053;1.056
3.2990;-0.042;-0.203;-1.111;1.13
3.3090;0.076;-0.365;-1.203;1.259
3.3190;0.133;-0.337;-1.148;1.204
3.3310;0.137;-0.126;-1.044;1.06
3.3440;0.137;0.012;-0.864;0.875
3.3490;0.037;0.02;-0.872;0.873
3.3590;0.024;-0.056;-0.955;0.957
3.3690;0.036;-0.133;-0.944;0.954
3.3790;0.064;-0.061;-0.939;0.943
3.3890;0.184;0.046;-0.955;0.974
3.3990;0.281;0.06;-0.856;0.903
3.4090;0.136;0.093;-0.885;0.9
3.4190;0.031;0.093;-0.888;0.893
3.4450;-0.112;-0.19;-1.009;1.033
3.4460;-0.112;-0.19;-1.009;1.033
3.4480;-0.072;-0.223;-1.2;1.223
3.4590;0.159;-0.069;-0.867;0.884
3.4690;0.21;0.048;-0.984;1.007
3.4790;0.277;0.141;-1.179;1.219
3.4890;0.181;0.107;-1.295;1.312
3.4990;0.048;0.054;-1.337;1.339
3.5090;-0.085;0.026;-1.163;1.166
3.5180;-0.15;0.172;-0.801;0.833
3.5470;-0.016;0.09;-0.931;0.935
3.5480;0.016;0.182;-0.753;0.775
3.5490;0.016;0.182;-0.753;0.775
3.5590;-0.005;0.213;-0.661;0.694
3.5680;-0.05;0.152;-0.692;0.71
3.5780;-0.157;0.077;-0.721;0.742
3.5880;-0.235;-0.031;-0.722;0.76
3.5990;-0.28;-0.204;-0.732;0.81
3.6090;-0.234;-0.233;-0.679;0.755
3.6180;-0.21;-0.226;-0.74;0.802
3.6470;0.037;-0.093;-1.298;1.302
3.6490;0.037;-0.093;-1.298;1.302
3.6500;0.037;-0.093;-1.298;1.302
3.6580;0.229;0.014;-1.477;1.495
3.6680;0.308;0.281;-1.383;1.444
3.6790;0.353;0.334;-1.318;1.405
3.6880;0.382;0.113;-1.368;1.425
3.6980;0.454;0.074;-1.295;1.374
3.7090;0.419;0.099;-1.226;1.299
3.7180;0.325;0.132;-1.158;1.21
3.7490;-0.096;-0.164;-0.796;0.818
3.7500;-0.096;-0.164;-0.796;0.818
3.7500;-0.096;-0.164;-0.796;0.818
3.7580;-0.038;-0.126;-0.735;0.747
3.7680;-0.017;0.022;-0.776;0.776
3.7780;-0.041;0.155;-0.846;0.861
3.7880;-0.039;0.172;-0.948;0.964
3.7980;-0.038;0.141;-1.024;1.034
3.8080;-0.044;0.062;-1.004;1.007
3.8180;-0.036;0.026;-0.97;0.971
3.8460;0.004;-0.001;-1.03;1.03
3.8470;0.026;0.002;-1.102;1.102
3.8490;0.026;0.002;-1.102;1.102
3.8580;0.056;-0.007;-1.148;1.149
3.8680;0.198;-0.094;-1.236;1.255
3.8780;0.27;-0.132;-1.093;1.134
3.8870;0.235;-0.124;-0.897;0.936
3.8980;0.192;-0.083;-0.773;0.801
3.9080;0.159;-0.181;-0.89;0.922
3.9170;0.178;-0.089;-0.954;0.975
3.9450;0.134;-0.447;-1.175;1.264
3.9460;0.134;-0.447;-1.175;1.264
3.9480;-0.042;-0.355;-0.81;0.885
3.9580;-0.081;-0.149;-0.859;0.876
3.9670;-0.085;0.005;-0.87;0.874
3.9770;-0.088;0.057;-0.672;0.68
3.9880;-0.059;0.134;-0.692;0.707
3.9970;-0.092;0.046;-0.745;0.752
4.0080;-0.098;-0.085;-0.835;0.845
4.0170;-0.035;-0.141;-0.974;0.985
4.0450;-0.131;0.075;-1.056;1.067
4.0460;-0.131;0.075;-1.056;1.067
4.0480;-0.121;0.28;-1.135;1.175
4.0570;-0.025;0.312;-1.21;1.25
4.0670;0.102;0.132;-1.182;1.194
4.0770;0.189;-0.056;-1.082;1.1
4.0870;0.172;-0.157;-0.966;0.994
4.0980;0.168;-0.108;-0.986;1.006
4.1070;0.228;-0.083;-1.11;1.136
4.1170;0.217;-0.11;-1.03;1.058
4.1450;0.203;-0.069;-1.025;1.047
4.1460;0.203;-0.069;-1.025;1.047
4.1480;0.213;-0.029;-1.039;1.061
4.1570;0.143;0.06;-1.051;1.062
4.1670;0.043;0.177;-1.022;1.038
4.1770;-0.057;0.189;-1.046;1.064
4.1870;-0.055;0.17;-1.021;1.037
4.1970;0.01;0.156;-0.949;0.962
4.2070;-0.001;0.037;-0.978;0.979
4.2170;0.05;-0.03;-0.989;0.991
4.2440;0.144;0.102;-1.017;1.032
4.2450;0.144;0.102;-1.017;1.032
4.2470;0.19;0.074;-0.995;1.016
4.2570;0.165;0.011;-0.992;1.006
4.2670;0.113;0.0;-1.045;1.051
4.2770;0.109;0.018;-1.046;1.052
4.2860;0.109;0.01;-1.046;1.052
4.2960;0.07;-0.008;-1.032;1.034
4.3070;0.017;0.006;-0.987;0.987
4.3160;-0.025;0.023;-0.912;0.913
4.3450;0.046;0.141;-1.002;1.013
4.3460;0.046;0.141;-1.002;1.013
4.3480;0.046;0.141;-1.002;1.013
4.3560;0.08;0.15;-1.063;1.077
4.3660;0.116;0.141;-1.05;1.066
4.3760;0.15;0.178;-1.05;1.075
4.3870;0.141;0.198;-1.043;1.071
4.3960;0.147;0.207;-1.022;1.053
4.4060;0.167;0.188;-0.996;1.027
4.4160;0.177;0.181;-0.981;1.013
4.4440;0.133;0.186;-0.975;1.001
4.4440;0.133;0.186;-0.975;1.001
4.4460;0.112;0.192;-1.026;1.05
4.4560;0.103;0.198;-1.053;1.076
4.4660;0.098;0.191;-1.051;1.073
4.4760;0.061;0.261;-1.035;1.069
4.4860;0.094;0.339;-1.02;1.079
4.4970;0.097;0.286;-0.892;0.942
4.5060;0.094;0.213;-0.97;0.998
4.5160;0.159;0.191;-1.061;1.09
4.5430;0.11;0.229;-1.015;1.046
4.5440;0.11;0.229;-1.015;1.046
4.5460;0.056;0.315;-0.907;0.962
4.5560;0.048;0.36;-0.888;0.959
4.5660;0.066;0.38;-0.948;1.023
4.5760;0.091;0.298;-1.024;1.07
4.5860;0.135;0.106;-1.008;1.023
4.5960;0.138;-0.06;-1.001;1.012
4.6060;0.085;-0.166;-0.994;1.011
4.6160;0.063;0.018;-0.916;0.918
4.6300;0.037;0.026;-0.967;0.968
4.6470;0.048;-0.044;-1.043;1.045
4.6480;0.048;-0.044;-1.043;1.045
4.6560;0.083;-0.068;-1.048;1.053
4.6650;0.164;-0.001;-0.92;0.935
4.6750;0.172;0.081;-0.838;0.859
4.6850;0.168;0.178;-0.897;0.93
4.6950;0.166;0.248;-0.995;1.039
4.7060;0.162;0.297;-1.051;1.104
4.7150;0.146;0.303;-1.052;1.104
4.7440;0.122;0.251;-0.939;0.98
4.7440;0.107;0.206;-0.926;0.955
4.7460;0.107;0.206;-0.926;0.955
4.7550;0.096;0.189;-0.934;0.958
4.7650;0.084;0.187;-0.964;0.986
4.7750;0.073;0.185;-0.983;1.003
4.7850;0.06;0.193;-0.987;1.007
4.7960;0.051;0.193;-0.998;1.018
4.8060;0.042;0.191;-1.008;1.027
4.8150;0.033;0.195;-1.002;1.021
4.8430;0.021;0.18;-1.011;1.027
4.8440;0.021;0.177;-1.016;1.032
4.8460;0.021;0.177;-1.016;1.032
4.8550;0.028;0.172;-1.022;1.037
4.8650;0.035;0.167;-1.032;1.046
4.8750;0.041;0.167;-1.039;1.053
4.8850;0.045;0.162;-1.043;1.056
4.8950;0.054;0.158;-1.04;1.053
4.9050;0.065;0.153;-1.036;1.049
4.9150;0.074;0.152;-1.03;1.044
4.9440;0.094;0.16;-1.01;1.027
4.9450;0.094;0.16;-1.01;1.027
4.9470;0.094;0.16;-1.01;1.027
4.9550;0.096;0.166;-1.006;1.024
4.9650;0.101;0.172;-1.001;1.021
4.9750;0.107;0.176;-0.999;1.02
4.9850;0.117;0.165;-0.995;1.015
4.9950;0.111;0.143;-0.993;1.009
5.0050;0.102;0.139;-0.991;1.006
5.0150;0.106;0.134;-0.97;0.985
5.0450;0.09;0.166;-0.917;0.936
5.0460;0.09;0.166;-0.917;0.936
5.0470;0.09;0.166;-0.917;0.936
5.0550;0.095;0.197;-0.947;0.972
5.0650;0.087;0.206;-0.979;1.004
5.0740;0.087;0.192;-1.006;1.028
5.0850;0.068;0.233;-0.981;1.011
5.0950;0.067;0.246;-0.984;1.016
5.1050;0.075;0.233;-1.0;1.03
5.1140;0.083;0.2;-0.996;1.019
5.1440;0.036;0.121;-0.992;1.0
5.1450;0.036;0.121;-0.992;1.0
5.1460;0.036;0.121;-0.992;1.0
5.1540;0.052;0.078;-1.036;1.04
5.1640;0.054;0.009;-1.076;1.077
5.1740;0.065;0.025;-1.055;1.057
5.1840;0.077;0.084;-1.024;1.03
5.1950;0.096;0.076;-1.022;1.029
5.2040;0.078;0.058;-0.985;0.99
5.2140;0.069;0.074;-0.968;0.973
5.2420;0.078;0.072;-1.001;1.007
5.2420;0.078;0.072;-1.001;1.007
5.2450;0.101;0.113;-1.004;1.015
5.2540;0.112;0.157;-0.995;1.014
5.2640;0.084;0.182;-0.955;0.976
5.2740;0.08;0.226;-0.962;0.991
5.2840;0.091;0.262;-1.005;1.043
5.2940;0.109;0.287;-1.014;1.059
5.3040;0.106;0.303;-1.023;1.072
5.3140;0.089;0.266;-1.021;1.059
5.3420;0.121;0.201;-0.998;1.025
5.3430;0.138;0.197;-0.984;1.013
5.3450;0.138;0.197;-0.984;1.013
5.3530;0.147;0.21;-0.977;1.01
5.3630;0.151;0.211;-0.993;1.026
5.3740;0.143;0.206;-1.003;1.034
5.3840;0.13;0.19;-1.002;1.028
5.3940;0.121;0.177;-0.998;1.021
5.4040;0.116;0.176;-0.989;1.011
5.4140;0.12;0.174;-0.986;1.008
5.4430;0.117;0.159;-0.994;1.013
5.4440;0.117;0.159;-0.994;1.013
5.4450;0.117;0.159;-0.994;1.013
5.4530;0.11;0.166;-0.988;1.008
5.4630;0.105;0.171;-0.992;1.012
5.4740;0.095;0.17;-0.995;1.014
5.4830;0.085;0.169;-0.993;1.011
5.4940;0.075;0.177;-0.984;1.003
5.5030;0.066;0.185;-0.981;1.0
5.5130;0.066;0.186;-0.987;1.007
5.5410;0.065;0.161;-0.997;1.012
5.5420;0.065;0.161;-0.997;1.012
5.5440;0.068;0.156;-1.007;1.021
5.5530;0.069;0.161;-1.014;1.029
5.5630;0.065;0.164;-1.015;1.03
5.5730;0.067;0.165;-1.015;1.031
5.5830;0.069;0.161;-1.008;1.023
5.5940;0.075;0.118;-0.994;1.004
5.6030;0.083;0.088;-0.997;1.004
5.6130;0.085;0.132;-0.973;0.986
5.6270;0.086;0.137;-0.975;0.988
5.6440;0.048;0.214;-0.956;0.981
5.6450;0.048;0.214;-0.956;0.981
5.6530;0.02;0.232;-0.925;0.954
5.6630;0.05;0.232;-1.015;1.042
5.6730;0.038;0.247;-1.011;1.041
5.6830;0.018;0.256;-0.979;1.012
5.6930;0.011;0.255;-0.969;1.002
5.7030;0.009;0.246;-0.96;0.991
5.7130;0.016;0.234;-0.975;1.003
5.7410;0.097;0.285;-1.047;1.089
5.7420;0.139;0.276;-1.06;1.104
5.7430;0.139;0.276;-1.06;1.104
5.7530;0.164;0.279;-1.036;1.085
5.7630;0.173;0.263;-0.999;1.047
5.7720;0.153;0.271;-0.961;1.01
5.7830;0.139;0.261;-0.959;1.004
5.7930;0.153;0.221;-1.006;1.041
5.8020;0.148;0.222;-0.982;1.018
5.8130;0.142;0.239;-0.947;0.987
5.8400;0.168;0.203;-0.945;0.981
5.8410;0.168;0.203;-0.945;0.981
5.8430;0.169;0.178;-0.95;0.981
5.8520;0.184;0.16;-0.97;1.0
5.8620;0.189;0.168;-0.994;1.026
5.8720;0.144;0.231;-0.973;1.01
5.8830;0.12;0.22;-0.954;0.986
5.8930;0.159;0.197;-0.998;1.03
5.9020;0.156;0.188;-1.004;1.033
5.9130;0.167;0.151;-0.997;1.022
5.9220;0.171;0.115;-0.989;1.01
5.9420;0.191;0.033;-0.984;1.003
5.9430;0.191;0.033;-0.984;1.003
5.9520;0.228;0.006;-1.015;1.04
5.9620;0.248;0.03;-1.011;1.041
5.9720;0.239;0.103;-0.999;1.032
5.9820;0.2;0.14;-0.962;0.992
5.9920;0.183;0.155;-0.958;0.988
6.0020;0.197;0.176;-0.965;1.001
6.0120;0.164;0.198;-0.951;0.985
6.0380;0.156;0.226;-0.965;1.003
6.0380;0.156;0.226;-0.965;1.003
6.0420;0.17;0.213;-0.963;1.001
6.0520;0.184;0.214;-0.96;1.001
6.0620;0.204;0.222;-0.943;0.99
6.0720;0.21;0.244;-0.969;1.021
6.0820;0.196;0.273;-0.986;1.042
6.0920;0.189;0.283;-0.991;1.048
6.1020;0.19;0.254;-0.991;1.041
6.1120;0.194;0.247;-1.001;1.049
6.1220;0.212;0.215;-1.016;1.06
