time;gFx;gFy;gFz;tgF
3.0500;-0.356;-0.983;-0.113;1.052
3.0600;-0.366;-1.05;-0.158;1.123
3.0700;-0.395;-0.98;-0.1;1.061
3.0800;-0.401;-0.976;-0.091;1.059
3.0900;-0.419;-1.044;-0.183;1.14
3.1000;-0.424;-1.025;-0.18;1.124
3.1100;-0.428;-0.96;-0.155;1.062
3.1200;-0.453;-0.917;-0.171;1.037
3.1430;-0.413;-0.869;-0.16;0.975
3.1440;-0.413;-0.869;-0.16;0.975
3.1490;-0.41;-0.842;-0.177;0.953
3.1590;-0.413;-0.828;-0.19;0.945
3.1690;-0.397;-0.811;-0.171;0.919
3.1800;-0.388;-0.802;-0.159;0.905
3.1900;-0.389;-0.807;-0.152;0.909
3.2000;-0.385;-0.854;-0.163;0.951
3.2100;-0.386;-0.899;-0.125;0.986
3.2200;-0.407;-0.902;-0.149;1.001
3.2330;-0.451;-0.898;-0.145;1.015
3.2440;-0.425;-0.942;-0.137;1.042
3.2490;-0.405;-0.995;-0.17;1.088
3.2600;-0.383;-1.004;-0.057;1.076
3.2690;-0.361;-0.959;0.027;1.025
3.2800;-0.41;-0.886;-0.025;0.977
3.2890;-0.28;-1.137;-0.319;1.214
3.3000;-0.159;-1.246;0.221;1.275
3.3100;-0.086;-1.147;0.311;1.192
3.3200;-0.069;-1.137;0.226;1.161
3.3410;-0.187;-1.111;0.178;1.141
3.3420;-0.187;-1.111;0.178;1.141
3.3490;-0.245;-1.122;0.11;1.154
3.3590;-0.277;-1.143;0.061;1.178
3.3690;-0.328;-1.131;0.048;1.179
3.3790;-0.35;-1.093;0.097;1.152
3.3900;-0.369;-1.044;0.135;1.115
3.3990;-0.399;-0.964;0.142;1.053
3.4090;-0.412;-0.915;0.093;1.008
3.4190;-0.403;-0.887;0.039;0.975
3.4400;-0.351;-0.861;-0.14;0.94
3.4410;-0.351;-0.861;-0.14;0.94
3.4490;-0.331;-0.862;-0.054;0.925
3.4590;-0.296;-0.799;0.076;0.855
3.4690;-0.348;-0.707;-0.114;0.796
3.4790;-0.346;-0.708;-0.048;0.789
3.4890;-0.388;-0.668;-0.085;0.777
3.4990;-0.442;-0.629;-0.04;0.77
3.5090;-0.451;-0.834;0.007;0.948
3.5190;-0.396;-0.825;0.02;0.915
3.5410;-0.348;-0.741;0.021;0.819
3.5420;-0.348;-0.741;0.021;0.819
3.5480;-0.347;-0.729;0.066;0.81
3.5590;-0.332;-0.698;0.177;0.793
3.5690;-0.326;-0.79;0.243;0.888
3.5790;-0.345;-0.818;0.211;0.913
3.5890;-0.346;-0.885;0.036;0.951
3.5980;-0.278;-0.785;0.076;0.836
3.6090;-0.251;-0.791;0.016;0.83
3.6190;-0.231;-0.886;-0.021;0.916
3.6420;-0.256;-0.977;-0.05;1.011
3.6430;-0.256;-0.977;-0.05;1.011
3.6480;-0.29;-0.962;0.014;1.005
3.6590;-0.333;-0.885;0.043;0.947
3.6690;-0.397;-0.873;0.058;0.961
3.6790;-0.442;-0.896;0.047;1.0
3.6890;-0.454;-0.942;0.019;1.046
3.6980;-0.454;-0.939;-0.021;1.043
3.7080;-0.441;-0.944;0.001;1.042
3.7180;-0.424;-0.964;0.04;1.054
3.7400;-0.438;-1.016;0.078;1.109
3.7410;-0.438;-1.016;0.078;1.109
3.7480;-0.426;-1.048;0.109;1.137
3.7580;-0.393;-1.038;0.128;1.117
3.7680;-0.352;-1.0;0.126;1.068
3.7780;-0.318;-0.953;0.047;1.006
3.7880;-0.307;-0.887;-0.029;0.939
3.7980;-0.307;-0.852;-0.086;0.91
3.8080;-0.301;-0.84;-0.072;0.895
3.8180;-0.288;-0.849;-0.065;0.899
3.8410;-0.313;-1.031;0.047;1.078
3.8420;-0.313;-1.031;0.047;1.078
3.8480;-0.364;-1.054;0.159;1.126
3.8580;-0.374;-1.113;0.262;1.203
3.8680;-0.377;-1.185;0.3;1.279
3.8780;-0.386;-1.19;0.383;1.308
3.8880;-0.363;-1.202;0.443;1.331
3.8980;-0.335;-1.226;0.416;1.337
3.9080;-0.309;-1.174;0.414;1.283
3.9180;-0.283;-1.104;0.356;1.194
3.9400;-0.25;-1.04;0.214;1.091
3.9410;-0.25;-1.04;0.214;1.091
3.9470;-0.274;-1.025;0.147;1.071
3.9580;-0.333;-1.001;0.108;1.06
3.9670;-0.397;-0.928;0.138;1.019
3.9770;-0.411;-0.906;0.123;1.002
3.9880;-0.411;-0.797;0.145;0.908
3.9980;-0.449;-0.683;0.158;0.832
4.0080;-0.455;-0.604;0.122;0.766
4.0180;-0.457;-0.528;0.133;0.711
4.0400;-0.404;-0.586;0.079;0.716
4.0410;-0.404;-0.586;0.079;0.716
4.0470;-0.375;-0.569;0.101;0.689
4.0570;-0.396;-0.612;0.072;0.732
4.0680;-0.436;-0.752;0.093;0.874
4.0780;-0.458;-0.888;0.142;1.009
4.0870;-0.471;-0.949;0.194;1.077
4.0970;-0.456;-0.989;0.275;1.123
4.1070;-0.478;-1.074;0.289;1.211
4.1180;-0.446;-1.119;0.332;1.25
4.1400;-0.353;-1.147;0.281;1.233
4.1410;-0.353;-1.147;0.281;1.233
4.1470;-0.299;-1.088;0.287;1.164
4.1580;-0.259;-1.073;0.234;1.128
4.1670;-0.233;-1.061;0.176;1.1
4.1770;-0.203;-0.987;0.129;1.016
4.1870;-0.136;-0.908;0.09;0.923
4.1970;-0.072;-0.866;0.043;0.87
4.2070;-0.007;-0.837;0.002;0.837
4.2170;0.048;-0.764;-0.037;0.766
4.2390;-0.088;-0.908;0.001;0.912
4.2400;-0.088;-0.908;0.001;0.912
4.2470;-0.079;-0.905;0.151;0.921
4.2570;-0.133;-0.917;0.087;0.931
4.2670;-0.074;-0.89;0.307;0.944
4.2770;-0.115;-0.945;0.342;1.012
4.2870;-0.209;-1.052;0.166;1.085
4.2970;-0.216;-0.986;0.147;1.02
4.3070;-0.278;-0.999;0.116;1.043
4.3170;-0.295;-1.021;0.001;1.063
4.3390;-0.195;-0.953;-0.145;0.983
4.3400;-0.195;-0.953;-0.145;0.983
4.3470;-0.184;-0.969;-0.054;0.988
4.3560;-0.184;-0.906;0.04;0.925
4.3660;-0.19;-0.796;0.033;0.819
4.3770;-0.232;-0.698;0.004;0.736
4.3870;-0.25;-0.64;-0.028;0.688
4.3970;-0.291;-0.628;-0.127;0.704
4.4070;-0.346;-0.72;-0.144;0.812
4.4170;-0.368;-0.82;-0.123;0.907
4.4390;-0.304;-0.993;0.049;1.04
4.4400;-0.304;-0.993;0.049;1.04
4.4460;-0.271;-1.228;0.44;1.332
4.4560;-0.319;-1.524;0.893;1.795
4.4670;-0.301;-1.725;0.869;1.955
4.4760;-0.251;-1.468;0.533;1.582
4.4860;-0.459;-1.171;0.518;1.36
4.4970;-0.624;-0.889;0.436;1.17
4.5060;-0.544;-0.617;0.231;0.854
4.5170;-0.422;-0.585;0.382;0.816
4.5370;-0.326;-0.915;0.408;1.054
4.5380;-0.326;-0.915;0.408;1.054
4.5460;-0.323;-0.948;0.512;1.125
4.5560;-0.253;-0.937;0.499;1.091
4.5660;-0.195;-0.951;0.455;1.072
4.5760;-0.201;-0.837;0.282;0.906
4.5860;-0.159;-0.941;0.337;1.012
4.5960;-0.111;-0.972;0.383;1.051
4.6060;-0.106;-0.908;0.441;1.015
4.6160;-0.103;-0.834;0.402;0.932
4.6400;-0.138;-0.929;0.439;1.037
4.6410;-0.138;-0.929;0.439;1.037
4.6460;-0.16;-0.947;0.411;1.045
4.6560;-0.187;-1.015;0.372;1.097
4.6660;-0.246;-1.127;0.345;1.204
4.6760;-0.332;-1.158;0.433;1.28
4.6860;-0.321;-0.825;0.428;0.983
4.6960;-0.326;-0.733;0.094;0.808
4.7060;-0.238;-0.854;0.138;0.897
4.7160;-0.211;-0.864;0.233;0.919
4.7410;-0.145;-0.732;0.358;0.828
4.7410;-0.145;-0.732;0.358;0.828
4.7450;-0.039;-0.781;0.318;0.844
4.7560;-0.091;-1.173;0.402;1.243
4.7660;-0.219;-1.221;0.533;1.35
4.7760;-0.161;-0.992;0.241;1.033
4.7850;-0.169;-0.892;0.039;0.909
4.7960;-0.246;-1.052;0.249;1.109
4.8060;-0.304;-1.213;0.338;1.295
4.8160;-0.209;-1.103;0.369;1.182
4.8380;-0.21;-1.184;0.404;1.269
4.8390;-0.21;-1.184;0.404;1.269
4.8450;-0.129;-1.318;0.494;1.413
4.8550;-0.071;-1.243;0.159;1.255
4.8660;-0.037;-1.289;0.107;1.294
4.8760;-0.099;-1.195;0.172;1.211
4.8850;-0.196;-1.39;-0.078;1.406
4.8950;-0.147;-1.287;-0.036;1.296
4.9050;-0.228;-1.068;0.03;1.092
4.9150;-0.345;-1.224;0.166;1.282
4.9380;-0.414;-1.28;0.292;1.377
4.9390;-0.414;-1.28;0.292;1.377
4.9450;-0.374;-1.257;0.336;1.354
4.9550;-0.291;-1.204;0.29;1.272
4.9650;-0.186;-1.107;0.292;1.16
4.9760;-0.113;-1.021;0.266;1.061
4.9850;-0.089;-1.043;0.013;1.047
4.9950;-0.094;-1.102;-0.038;1.107
5.0050;-0.093;-1.084;0.257;1.118
5.0150;-0.045;-1.006;0.407;1.086
5.0380;-0.121;-0.804;0.248;0.85
5.0390;-0.121;-0.804;0.248;0.85
5.0450;-0.235;-0.77;0.357;0.881
5.0550;-0.434;-0.83;0.27;0.975
5.0650;-0.521;-1.007;-0.125;1.141
5.0750;-0.426;-0.837;-0.57;1.099
5.0850;-0.375;-0.811;-0.591;1.071
5.0950;-0.258;-1.111;-0.397;1.208
5.1050;-0.063;-1.154;0.003;1.156
5.1150;0.214;-0.84;0.951;1.287
5.1370;0.371;-1.055;0.466;1.212
5.1380;0.371;-1.055;0.466;1.212
5.1440;0.402;-1.066;0.12;1.146
5.1540;0.485;-0.923;-0.094;1.047
5.1640;0.568;-0.773;-0.074;0.962
5.1750;0.594;-0.672;0.094;0.902
5.1840;0.539;-0.641;0.123;0.846
5.1950;0.406;-0.687;0.019;0.798
5.2050;0.29;-0.773;-0.106;0.832
5.2140;0.206;-0.796;-0.127;0.832
5.2370;0.082;-0.831;-0.053;0.837
5.2380;0.082;-0.831;-0.053;0.837
5.2440;0.061;-0.856;-0.091;0.863
5.2540;0.09;-0.838;-0.139;0.854
5.2640;0.15;-0.783;-0.217;0.826
5.2750;0.231;-0.711;-0.296;0.804
5.2840;0.294;-0.661;-0.376;0.815
5.2950;0.339;-0.646;-0.476;0.871
5.3040;0.384;-0.625;-0.564;0.925
5.3140;0.416;-0.602;-0.572;0.929
5.3380;0.451;-0.624;-0.492;0.914
5.3390;0.451;-0.624;-0.492;0.914
5.3440;0.482;-0.651;-0.429;0.917
5.3540;0.512;-0.701;-0.363;0.941
5.3640;0.523;-0.72;-0.29;0.936
5.3740;0.508;-0.705;-0.194;0.89
5.3840;0.436;-0.743;-0.126;0.871
5.3940;0.341;-0.827;-0.085;0.899
5.4050;0.258;-0.911;-0.024;0.947
5.4140;0.193;-0.935;0.053;0.956
5.4380;0.094;-1.047;0.068;1.053
5.4390;0.094;-1.047;0.068;1.053
5.4440;0.076;-1.072;0.019;1.075
5.4540;0.098;-1.12;0.001;1.124
5.4640;0.132;-1.146;-0.04;1.154
5.4740;0.155;-1.143;-0.144;1.162
5.4840;0.164;-1.185;-0.243;1.221
5.4940;0.175;-1.247;-0.228;1.28
5.5040;0.205;-1.262;-0.11;1.283
5.5140;0.245;-1.187;-0.016;1.212
5.5380;0.28;-0.904;-0.019;0.947
5.5390;0.28;-0.904;-0.019;0.947
5.5430;0.253;-0.799;-0.056;0.84
5.5540;0.224;-0.717;-0.088;0.756
5.5640;0.209;-0.672;-0.141;0.718
5.5740;0.219;-0.655;-0.197;0.718
5.5840;0.232;-0.589;-0.211;0.667
5.5940;0.218;-0.515;-0.224;0.602
5.6030;0.159;-0.49;-0.239;0.568
5.6130;0.08;-0.514;-0.257;0.58
5.6360;0.003;-0.59;-0.408;0.717
5.6370;0.003;-0.59;-0.408;0.717
5.6430;-0.001;-0.674;-0.457;0.814
5.6530;0.018;-0.812;-0.452;0.93
5.6630;0.055;-0.959;-0.475;1.072
5.6740;0.116;-1.153;-0.502;1.263
5.6830;0.244;-1.331;-0.42;1.417
5.6930;0.377;-1.424;-0.465;1.545
5.7030;0.543;-1.375;-0.399;1.531
5.7130;0.984;-1.415;0.597;1.824
5.7370;0.688;-1.718;0.683;1.973
5.7380;0.688;-1.718;0.683;1.973
5.7430;0.206;-1.58;0.206;1.607
5.7530;0.2;-1.278;0.081;1.296
5.7630;0.188;-1.181;0.042;1.197
5.7730;0.09;-1.103;-0.005;1.107
5.7830;0.083;-1.007;-0.175;1.025
5.7930;0.205;-0.859;-0.261;0.921
5.8030;0.215;-0.808;-0.196;0.859
5.8130;0.178;-0.804;0.027;0.824
5.8370;0.192;-0.918;0.037;0.939
5.8380;0.192;-0.918;0.037;0.939
5.8430;0.226;-0.937;-0.04;0.965
5.8530;0.236;-0.875;-0.082;0.91
5.8630;0.294;-0.799;-0.12;0.86
5.8730;0.318;-0.842;-0.168;0.916
5.8830;0.326;-0.911;-0.136;0.977
5.8930;0.313;-0.98;-0.041;1.03
5.9030;0.32;-1.054;-0.01;1.102
5.9130;0.282;-1.121;0.028;1.156
5.9380;0.182;-1.153;0.129;1.174
5.9390;0.182;-1.153;0.129;1.174
5.9420;0.201;-1.13;0.12;1.154
5.9520;0.207;-1.088;0.127;1.115
