time;gFx;gFy;gFz;tgF
1.0880;0.152;0.293;-1.121;1.169
1.0980;0.081;0.288;-1.16;1.198
1.1080;0.055;0.313;-1.281;1.32
1.1180;0.028;0.258;-1.338;1.363
1.1460;-0.169;0.001;-0.968;0.983
1.1470;-0.169;0.001;-0.968;0.983
1.1490;-0.169;0.001;-0.968;0.983
1.1580;-0.124;-0.092;-0.831;0.845
1.1670;-0.128;-0.172;-0.722;0.753
1.1770;-0.164;-0.186;-0.695;0.738
1.1870;-0.235;-0.186;-0.786;0.841
1.1970;-0.397;-0.208;-1.022;1.116
1.2070;-0.519;-0.27;-1.09;1.237
1.2180;-0.536;-0.312;-1.065;1.232
1.2460;-0.359;-0.252;-0.777;0.892
1.2470;-0.359;-0.252;-0.777;0.892
1.2490;-0.359;-0.252;-0.777;0.892
1.2570;-0.305;-0.243;-0.742;0.838
1.2670;-0.306;-0.259;-0.894;0.98
1.2770;-0.297;-0.338;-1.016;1.111
1.2880;-0.204;-0.397;-1.017;1.111
1.2970;-0.07;-0.389;-1.152;1.218
1.3070;0.007;-0.408;-1.313;1.375
1.3170;0.239;-0.685;-1.633;1.787
1.3310;0.408;-0.256;-1.175;1.27
1.3480;0.347;-0.002;-1.197;1.246
1.3490;0.347;-0.002;-1.197;1.246
1.3570;0.094;-0.063;-1.095;1.101
1.3690;-0.108;-0.139;-1.046;1.061
1.3770;-0.168;-0.18;-0.983;1.013
1.3870;-0.143;-0.146;-0.948;0.97
1.3970;-0.145;-0.107;-0.95;0.967
1.4070;-0.179;-0.08;-0.867;0.889
1.4170;-0.214;-0.057;-0.902;0.929
1.4300;-0.213;-0.052;-1.031;1.054
1.4470;-0.118;-0.066;-0.994;1.003
1.4480;-0.118;-0.066;-0.994;1.003
1.4570;-0.094;-0.121;-0.861;0.875
1.4680;-0.091;-0.23;-0.829;0.865
1.4760;-0.064;-0.409;-0.746;0.853
1.4870;0.0;-0.548;-0.891;1.046
1.4970;0.076;-0.427;-1.243;1.316
1.5060;0.135;-0.276;-1.237;1.275
1.5170;0.05;-0.226;-1.09;1.114
1.5460;-0.063;-0.132;-0.845;0.858
1.5470;-0.063;-0.132;-0.845;0.858
1.5480;-0.063;-0.132;-0.845;0.858
1.5560;-0.048;-0.151;-0.913;0.927
1.5660;-0.028;-0.175;-0.912;0.929
1.5760;-0.034;-0.218;-0.96;0.985
1.5860;-0.045;-0.271;-0.974;1.012
1.5970;0.006;-0.322;-1.006;1.056
1.6060;0.095;-0.355;-1.017;1.081
1.6170;0.167;-0.352;-1.009;1.082
1.6260;0.033;-0.413;-1.239;1.306
1.6460;-0.169;-0.416;-0.825;0.939
1.6470;-0.169;-0.416;-0.825;0.939
1.6560;-0.145;-0.307;-0.836;0.902
1.6680;-0.003;-0.2;-0.882;0.904
1.6760;0.063;-0.182;-0.92;0.94
1.6860;0.007;-0.287;-0.765;0.817
1.6960;0.028;-0.414;-0.596;0.726
1.7060;0.089;-0.515;-0.466;0.7
1.7170;0.194;-0.545;-0.288;0.646
1.7430;0.186;-0.578;-0.237;0.652
1.7440;0.186;-0.578;-0.237;0.652
1.7460;0.123;-0.578;-0.302;0.664
1.7560;0.034;-0.594;-0.345;0.688
1.7660;-0.326;-0.668;-1.416;1.599
1.7760;-0.486;-0.839;-2.571;2.748
1.7860;-0.382;-0.799;-2.344;2.506
1.7960;-0.228;-0.808;-1.88;2.059
1.8060;-0.103;-0.683;-1.762;1.893
1.8160;-0.04;-0.428;-1.046;1.131
1.8450;-0.227;-0.391;-0.201;0.495
1.8460;-0.227;-0.391;-0.201;0.495
1.8480;-0.227;-0.391;-0.201;0.495
1.8560;-0.257;-0.597;-0.168;0.671
1.8660;-0.36;-0.902;-0.413;1.055
1.8760;-0.366;-0.933;-0.779;1.269
1.8860;-0.144;-0.755;-1.049;1.3
1.8960;0.067;-0.893;-1.088;1.409
1.9050;0.22;-0.922;-1.008;1.384
1.9160;0.326;-0.949;-0.873;1.33
1.9460;0.299;-0.939;-0.598;1.153
1.9470;0.299;-0.939;-0.598;1.153
1.9480;0.299;-0.939;-0.598;1.153
1.9550;0.22;-0.905;-0.614;1.116
1.9650;0.128;-0.847;-0.694;1.102
1.9750;0.068;-0.844;-0.739;1.124
1.9860;0.015;-0.95;-0.755;1.214
1.9960;0.039;-0.953;-0.789;1.238
2.0050;0.144;-0.836;-0.831;1.188
2.0160;0.181;-0.689;-0.865;1.121
2.0460;-0.115;-0.561;-0.833;1.011
2.0470;-0.115;-0.561;-0.833;1.011
2.0480;-0.115;-0.561;-0.833;1.011
2.0550;-0.158;-0.568;-0.83;1.018
2.0650;-0.162;-0.596;-0.858;1.057
2.0750;-0.12;-0.581;-0.858;1.043
2.0850;-0.09;-0.592;-0.818;1.014
2.0950;-0.104;-0.623;-0.795;1.015
2.1050;-0.137;-0.653;-0.808;1.048
2.1150;-0.179;-0.709;-0.828;1.105
2.1450;-0.159;-0.799;-1.059;1.336
2.1460;-0.159;-0.799;-1.059;1.336
2.1470;-0.159;-0.799;-1.059;1.336
2.1550;-0.175;-0.784;-1.073;1.34
2.1650;-0.212;-0.766;-1.111;1.366
2.1750;-0.246;-0.818;-1.092;1.386
2.1850;-0.239;-0.859;-1.017;1.353
2.1950;-0.21;-0.922;-0.939;1.333
2.2050;-0.141;-0.945;-0.865;1.289
2.2150;-0.035;-0.921;-0.796;1.218
2.2460;0.148;-0.882;-0.696;1.133
2.2470;0.148;-0.882;-0.696;1.133
2.2470;0.148;-0.882;-0.696;1.133
2.2550;0.165;-0.9;-0.782;1.204
2.2650;0.199;-0.894;-0.817;1.227
2.2750;0.223;-0.873;-0.793;1.2
2.2850;0.238;-0.856;-0.759;1.169
2.2950;0.269;-0.846;-0.755;1.165
2.3050;0.293;-0.81;-0.775;1.159
2.3150;0.312;-0.758;-0.761;1.118
2.3280;0.299;-0.718;-0.735;1.07
2.3450;0.097;-0.624;-0.754;0.984
2.3460;0.097;-0.624;-0.754;0.984
2.3540;0.051;-0.572;-0.78;0.969
2.3690;0.07;-0.543;-0.789;0.96
2.3740;0.132;-0.451;-0.776;0.907
2.3840;0.161;-0.284;-0.772;0.838
2.3950;0.231;-0.21;-0.704;0.77
2.4040;0.278;-0.164;-0.583;0.666
2.4150;0.261;-0.116;-0.509;0.584
2.4280;0.203;-0.051;-0.515;0.556
2.4470;0.163;-0.031;-0.552;0.576
2.4480;0.163;-0.031;-0.552;0.576
2.4540;0.189;-0.056;-0.531;0.566
2.4690;0.188;-0.031;-0.571;0.602
2.4740;0.171;-0.03;-0.596;0.621
2.4840;0.165;-0.008;-0.633;0.654
2.4940;0.183;0.021;-0.644;0.67
2.5040;0.203;0.024;-0.632;0.664
2.5140;0.233;-0.007;-0.632;0.674
2.5240;0.234;-0.044;-0.627;0.671
2.5430;0.257;-0.168;-0.601;0.675
2.5450;0.257;-0.168;-0.601;0.675
2.5540;0.268;-0.142;-0.649;0.716
2.5670;0.287;-0.112;-0.682;0.748
2.5740;0.298;-0.093;-0.728;0.792
2.5840;0.315;-0.067;-0.787;0.85
2.5940;0.321;-0.063;-0.849;0.91
2.6040;0.312;-0.072;-0.896;0.951
2.6140;0.275;-0.093;-0.907;0.952
2.6440;0.173;-0.07;-0.885;0.904
2.6440;0.173;-0.07;-0.885;0.904
2.6450;0.173;-0.07;-0.885;0.904
2.6540;0.151;-0.127;-0.851;0.874
2.6630;0.122;-0.189;-0.817;0.847
2.6730;0.1;-0.201;-0.779;0.811
2.6830;0.081;-0.18;-0.757;0.782
2.6940;0.054;-0.138;-0.739;0.754
2.7040;0.036;-0.073;-0.724;0.729
2.7140;0.015;-0.033;-0.73;0.731
2.7430;-0.029;-0.178;-0.869;0.888
2.7440;-0.029;-0.178;-0.869;0.888
2.7460;-0.029;-0.178;-0.869;0.888
2.7540;-0.043;-0.211;-0.934;0.959
2.7630;-0.071;-0.232;-1.063;1.09
2.7730;-0.109;-0.229;-1.193;1.22
2.7830;-0.17;-0.235;-1.269;1.302
2.7940;-0.234;-0.301;-1.316;1.37
2.8030;-0.305;-0.395;-1.329;1.42
2.8140;-0.384;-0.465;-1.306;1.439
2.8410;-0.316;-0.518;-1.216;1.359
2.8420;-0.316;-0.518;-1.216;1.359
2.8430;-0.234;-0.473;-1.204;1.315
2.8530;-0.17;-0.415;-1.219;1.299
2.8630;-0.126;-0.416;-1.243;1.317
2.8730;-0.098;-0.471;-1.204;1.297
2.8830;-0.046;-0.49;-1.134;1.236
2.8930;-0.015;-0.511;-1.086;1.2
2.9030;-0.003;-0.501;-1.024;1.14
2.9130;-0.036;-0.426;-0.971;1.061
2.9420;-0.31;-0.264;-1.113;1.185
2.9440;-0.31;-0.264;-1.113;1.185
2.9450;-0.31;-0.264;-1.113;1.185
2.9530;-0.274;-0.235;-1.044;1.105
2.9630;-0.193;-0.245;-1.03;1.076
2.9730;-0.158;-0.189;-1.059;1.087
2.9830;-0.062;-0.201;-0.996;1.018
2.9930;-0.055;-0.246;-0.979;1.011
3.0030;-0.072;-0.278;-0.882;0.928
3.0130;-0.102;-0.295;-0.957;1.007
3.0430;-0.185;-0.203;-1.094;1.128
3.0430;-0.185;-0.203;-1.094;1.128
3.0440;-0.185;-0.203;-1.094;1.128
3.0530;-0.12;-0.216;-1.158;1.184
3.0620;-0.025;-0.298;-1.121;1.16
3.0720;0.019;-0.324;-1.097;1.144
3.0830;0.01;-0.261;-1.088;1.119
3.0920;-0.028;-0.201;-1.057;1.076
3.1030;-0.068;-0.202;-1.033;1.055
3.1130;-0.113;-0.181;-1.046;1.068
3.1430;-0.119;-0.325;-0.956;1.017
3.1430;-0.119;-0.325;-0.956;1.017
3.1440;-0.119;-0.325;-0.956;1.017
3.1520;-0.133;-0.387;-0.899;0.988
3.1620;-0.169;-0.456;-0.902;1.025
3.1720;-0.184;-0.45;-0.903;1.026
3.1830;-0.19;-0.446;-0.88;1.005
3.1920;-0.153;-0.488;-0.885;1.022
3.2030;-0.089;-0.495;-0.891;1.023
3.2120;-0.048;-0.509;-0.882;1.019
3.2400;-0.047;-0.593;-0.82;1.013
3.2410;-0.018;-0.657;-0.756;1.002
3.2430;-0.018;-0.657;-0.756;1.002
3.2520;0.016;-0.649;-0.74;0.984
3.2620;0.028;-0.7;-0.62;0.936
3.2720;-0.034;-0.791;-0.589;0.987
3.2820;-0.014;-0.9;-0.64;1.104
3.2920;0.076;-1.012;-0.712;1.24
3.3020;0.17;-1.078;-0.921;1.428
3.3120;0.133;-1.031;-1.091;1.507
3.3390;0.058;-0.931;-1.023;1.384
3.3400;0.058;-0.931;-1.023;1.384
3.3420;0.006;-0.802;-1.022;1.299
3.3520;-0.013;-0.676;-1.019;1.223
3.3620;0.016;-0.588;-1.003;1.163
3.3720;0.063;-0.514;-0.97;1.1
3.3820;0.05;-0.468;-0.94;1.051
3.3920;-0.011;-0.438;-0.965;1.06
3.4020;-0.064;-0.35;-1.014;1.075
3.4120;-0.11;-0.217;-1.016;1.045
3.4400;-0.18;-0.088;-0.987;1.007
3.4410;-0.213;-0.082;-0.937;0.964
3.4420;-0.213;-0.082;-0.937;0.964
3.4510;-0.25;-0.098;-0.925;0.963
3.4610;-0.263;-0.125;-0.909;0.955
3.4710;-0.232;-0.097;-0.872;0.908
3.4810;-0.218;-0.049;-0.802;0.833
3.4920;-0.194;0.028;-0.757;0.782
3.5020;-0.152;0.102;-0.669;0.694
3.5110;-0.179;0.09;-0.569;0.603
3.5410;-0.327;-0.278;-0.573;0.716
3.5420;-0.327;-0.278;-0.573;0.716
3.5420;-0.327;-0.278;-0.573;0.716
3.5510;-0.308;-0.382;-0.528;0.721
3.5610;-0.23;-0.442;-0.529;0.727
3.5710;-0.157;-0.402;-0.544;0.694
3.5820;-0.121;-0.291;-0.551;0.635
3.5910;-0.14;-0.17;-0.641;0.678
3.6020;-0.247;-0.059;-0.713;0.757
3.6110;-0.32;-0.045;-0.756;0.822
3.6420;-0.34;-0.34;-0.596;0.766
3.6430;-0.34;-0.34;-0.596;0.766
3.6440;-0.34;-0.34;-0.596;0.766
3.6510;-0.384;-0.384;-0.615;0.82
3.6610;-0.498;-0.35;-0.65;0.891
3.6710;-0.542;-0.303;-0.748;0.972
3.6810;-0.527;-0.268;-0.82;1.011
3.6910;-0.515;-0.24;-0.881;1.048
3.7010;-0.468;-0.294;-0.946;1.096
3.7110;-0.378;-0.399;-0.929;1.079
3.7390;-0.336;-0.47;-0.939;1.103
3.7400;-0.381;-0.512;-1.016;1.2
3.7420;-0.381;-0.512;-1.016;1.2
3.7510;-0.435;-0.54;-1.103;1.303
3.7610;-0.449;-0.535;-1.179;1.37
3.7710;-0.423;-0.487;-1.203;1.365
3.7810;-0.432;-0.49;-1.179;1.348
3.7900;-0.515;-0.548;-1.118;1.347
3.8010;-0.604;-0.6;-0.975;1.294
3.8110;-0.615;-0.705;-0.912;1.307
3.8410;-0.34;-0.79;-0.492;0.991
3.8410;-0.34;-0.79;-0.492;0.991
3.8420;-0.34;-0.79;-0.492;0.991
3.8510;-0.201;-0.894;-0.52;1.054
3.8600;-0.326;-0.971;-0.652;1.214
3.8710;-0.48;-0.975;-0.727;1.307
3.8810;-0.522;-0.968;-0.732;1.321
3.8900;-0.51;-0.883;-0.683;1.227
3.9010;-0.504;-0.804;-0.724;1.194
3.9100;-0.466;-0.675;-0.835;1.17
3.9390;-0.343;-0.342;-0.764;0.905
3.9400;-0.248;-0.297;-0.666;0.77
3.9420;-0.248;-0.297;-0.666;0.77
3.9500;-0.183;-0.305;-0.621;0.716
3.9600;-0.199;-0.319;-0.705;0.799
3.9700;-0.258;-0.298;-0.79;0.883
3.9800;-0.324;-0.301;-0.78;0.897
3.9900;-0.364;-0.362;-0.745;0.905
4.0010;-0.418;-0.383;-0.787;0.97
4.0100;-0.39;-0.399;-0.759;0.942
4.0230;-0.315;-0.49;-0.719;0.925
4.0410;-0.426;-0.61;-0.86;1.137
4.0410;-0.426;-0.61;-0.86;1.137
4.0500;-0.309;-0.63;-0.892;1.135
4.0600;-0.324;-0.696;-0.837;1.136
4.0700;-0.431;-0.729;-0.768;1.143
4.0800;-0.521;-0.742;-0.731;1.165
4.0900;-0.559;-0.746;-0.731;1.185
4.1000;-0.592;-0.775;-0.803;1.263
4.1100;-0.61;-0.773;-0.863;1.309
4.1400;-0.382;-0.603;-0.855;1.114
4.1410;-0.382;-0.603;-0.855;1.114
4.1420;-0.382;-0.603;-0.855;1.114
4.1500;-0.239;-0.612;-0.837;1.064
4.1590;-0.1;-0.687;-0.811;1.068
4.1700;-0.028;-0.813;-0.779;1.126
4.1800;-0.014;-0.898;-0.806;1.207
4.1900;-0.028;-0.942;-0.828;1.254
4.2000;-0.124;-0.945;-0.826;1.261
4.2100;-0.336;-0.907;-0.942;1.35
4.2380;-0.441;-0.836;-0.972;1.356
4.2390;-0.287;-0.762;-0.899;1.213
4.2410;-0.287;-0.762;-0.899;1.213
4.2500;-0.026;-0.636;-0.755;0.988
4.2590;0.055;-0.512;-0.657;0.835
4.2690;0.025;-0.409;-0.646;0.765
4.2800;-0.02;-0.313;-0.635;0.708
4.2890;-0.05;-0.22;-0.594;0.635
4.3000;-0.104;-0.133;-0.563;0.588
4.3090;-0.169;-0.071;-0.518;0.549
4.3380;-0.399;-0.154;-0.472;0.637
4.3390;-0.399;-0.154;-0.472;0.637
4.3410;-0.399;-0.154;-0.472;0.637
4.3490;-0.443;-0.199;-0.439;0.655
4.3590;-0.5;-0.236;-0.437;0.705
4.3690;-0.6;-0.265;-0.449;0.795
4.3790;-0.698;-0.306;-0.437;0.879
4.3900;-0.791;-0.337;-0.472;0.981
4.3990;-0.83;-0.292;-0.566;1.046
4.4090;-0.829;-0.263;-0.604;1.059
4.4380;-0.86;-0.478;-0.721;1.22
4.4380;-0.833;-0.586;-0.846;1.324
4.4400;-0.833;-0.586;-0.846;1.324
4.4490;-0.746;-0.651;-0.938;1.364
4.4590;-0.646;-0.685;-1.033;1.398
4.4690;-0.557;-0.679;-1.06;1.377
4.4790;-0.498;-0.657;-1.042;1.329
4.4890;-0.464;-0.707;-0.995;1.306
4.4990;-0.43;-0.71;-1.009;1.307
4.5090;-0.396;-0.653;-0.984;1.246
4.5380;-0.331;-0.498;-0.777;0.98
4.5390;-0.331;-0.498;-0.777;0.98
4.5410;-0.331;-0.498;-0.777;0.98
4.5490;-0.367;-0.535;-0.732;0.978
4.5580;-0.419;-0.56;-0.701;0.99
4.5690;-0.452;-0.539;-0.68;0.978
4.5790;-0.456;-0.498;-0.679;0.958
4.5890;-0.445;-0.469;-0.7;0.953
4.5990;-0.413;-0.452;-0.721;0.946
4.6090;-0.366;-0.46;-0.74;0.945
4.6400;-0.358;-0.445;-0.885;1.053
4.6400;-0.358;-0.445;-0.885;1.053
4.6410;-0.358;-0.445;-0.885;1.053
4.6480;-0.367;-0.494;-0.92;1.107
4.6580;-0.349;-0.516;-0.926;1.116
4.6680;-0.336;-0.547;-0.904;1.109
4.6780;-0.308;-0.547;-0.91;1.106
4.6890;-0.284;-0.59;-0.853;1.075
4.6990;-0.258;-0.623;-0.813;1.056
4.7080;-0.243;-0.659;-0.762;1.036
4.7400;0.117;-0.557;-0.481;0.745
4.7410;0.117;-0.557;-0.481;0.745
4.7410;0.117;-0.557;-0.481;0.745
4.7480;0.046;-0.585;-0.698;0.912
4.7580;0.067;-0.573;-0.837;1.017
4.7680;0.098;-0.418;-1.001;1.089
4.7780;-0.036;-0.39;-0.991;1.066
4.7880;-0.183;-0.34;-0.979;1.052
4.7980;-0.223;-0.375;-0.919;1.017
4.8080;-0.192;-0.424;-0.849;0.968
4.8370;-0.178;-0.637;-0.823;1.056
4.8380;-0.178;-0.637;-0.823;1.056
4.8400;-0.178;-0.637;-0.823;1.056
4.8480;-0.175;-0.689;-0.815;1.081
4.8580;-0.159;-0.693;-0.903;1.149
4.8680;-0.132;-0.746;-0.98;1.239
4.8780;-0.09;-0.813;-0.964;1.264
4.8880;-0.114;-0.7;-1.007;1.232
4.8980;-0.179;-0.546;-0.948;1.109
4.9080;-0.194;-0.481;-0.87;1.013
4.9210;-0.172;-0.493;-0.83;0.981
4.9400;-0.177;-0.594;-0.768;0.987
4.9410;-0.177;-0.594;-0.768;0.987
4.9480;-0.289;-0.565;-0.821;1.038
4.9580;-0.384;-0.517;-0.861;1.075
4.9670;-0.36;-0.418;-0.837;1.002
4.9770;-0.319;-0.371;-0.802;0.939
4.9870;-0.225;-0.379;-0.742;0.863
4.9980;-0.122;-0.367;-0.659;0.764
5.0070;-0.036;-0.341;-0.635;0.722
5.0370;-0.153;-0.388;-0.762;0.869
5.0380;-0.153;-0.388;-0.762;0.869
5.0400;-0.153;-0.388;-0.762;0.869
5.0470;-0.196;-0.427;-0.863;0.983
5.0570;-0.304;-0.384;-0.937;1.057
5.0670;-0.359;-0.43;-0.817;0.991
5.0770;-0.342;-0.505;-0.844;1.041
5.0880;-0.319;-0.511;-0.947;1.122
5.0980;-0.259;-0.528;-1.003;1.163
5.1070;-0.166;-0.486;-1.057;1.175
5.1360;-0.126;-0.448;-0.979;1.084
5.1370;-0.126;-0.448;-0.979;1.084
5.1390;-0.126;-0.448;-0.979;1.084
5.1470;-0.136;-0.359;-1.012;1.082
5.1570;-0.113;-0.257;-1.055;1.092
5.1670;-0.105;-0.162;-1.022;1.04
5.1770;-0.196;-0.017;-1.024;1.043
5.1870;-0.182;0.003;-0.914;0.932
5.1970;-0.095;-0.04;-0.871;0.877
5.2070;-0.101;-0.062;-0.979;0.986
5.2340;-0.244;-0.261;-1.039;1.099
5.2350;-0.244;-0.261;-1.039;1.099
5.2360;-0.316;-0.255;-1.069;1.144
5.2470;-0.319;-0.185;-0.981;1.048
5.2570;-0.152;-0.116;-0.891;0.911
5.2670;-0.038;-0.121;-0.827;0.837
5.2770;-0.056;-0.248;-0.81;0.849
5.2870;-0.116;-0.503;-0.672;0.847
5.2970;-0.087;-0.482;-0.679;0.837
5.3070;0.002;-0.399;-0.552;0.681
5.3360;-0.371;-0.667;-0.654;1.005
5.3370;-0.371;-0.667;-0.654;1.005
5.3390;-0.371;-0.667;-0.654;1.005
5.3470;-0.476;-0.678;-0.752;1.119
5.3560;-0.5;-0.589;-0.884;1.174
5.3660;-0.432;-0.525;-1.004;1.213
5.3760;-0.375;-0.431;-1.141;1.276
5.3860;-0.306;-0.313;-1.274;1.347
5.3960;-0.266;-0.201;-1.297;1.339
5.4070;-0.274;-0.11;-1.273;1.307
5.4350;-0.362;-0.343;-1.014;1.13
5.4360;-0.362;-0.343;-1.014;1.13
5.4380;-0.362;-0.343;-1.014;1.13
5.4460;-0.373;-0.351;-0.945;1.075
5.4560;-0.336;-0.341;-0.901;1.02
5.4660;-0.296;-0.327;-0.859;0.966
5.4760;-0.284;-0.309;-0.833;0.933
5.4870;-0.325;-0.347;-0.823;0.95
5.4970;-0.38;-0.425;-0.803;0.985
5.5060;-0.392;-0.492;-0.808;1.024
5.5370;-0.368;-0.421;-0.821;0.993
5.5370;-0.368;-0.421;-0.821;0.993
5.5380;-0.368;-0.421;-0.821;0.993
5.5460;-0.368;-0.399;-0.827;0.989
5.5560;-0.34;-0.409;-0.81;0.969
5.5660;-0.317;-0.425;-0.795;0.956
5.5760;-0.293;-0.469;-0.812;0.982
5.5860;-0.255;-0.476;-0.823;0.984
5.5960;-0.221;-0.456;-0.852;0.991
5.6060;-0.232;-0.424;-0.922;1.041
5.6330;-0.259;-0.445;-0.994;1.119
5.6340;-0.259;-0.445;-0.994;1.119
5.6360;-0.287;-0.51;-1.001;1.16
5.6460;-0.295;-0.541;-0.97;1.149
5.6560;-0.277;-0.534;-0.906;1.088
5.6660;-0.247;-0.493;-0.585;0.804
5.6750;-0.241;-0.497;-0.617;0.828
5.6860;-0.293;-0.597;-0.781;1.026
5.6960;-0.275;-0.608;-0.664;0.941
5.7060;-0.228;-0.569;-0.672;0.91
5.7340;-0.237;-0.553;-0.848;1.04
5.7350;-0.218;-0.529;-0.836;1.013
5.7370;-0.218;-0.529;-0.836;1.013
5.7460;-0.205;-0.491;-0.812;0.971
5.7550;-0.248;-0.479;-0.808;0.971
5.7650;-0.31;-0.464;-0.818;0.99
5.7750;-0.349;-0.461;-0.818;1.002
5.7860;-0.377;-0.489;-0.827;1.032
5.7960;-0.409;-0.535;-0.82;1.061
5.8050;-0.429;-0.626;-0.645;0.996
5.8350;-0.384;-0.588;-0.775;1.046
5.8360;-0.384;-0.588;-0.775;1.046
5.8380;-0.384;-0.588;-0.775;1.046
5.8450;-0.309;-0.532;-0.823;1.028
5.8550;-0.278;-0.504;-0.828;1.008
5.8650;-0.285;-0.501;-0.843;1.021
5.8750;-0.306;-0.51;-0.87;1.054
5.8860;-0.339;-0.534;-0.774;1.0
5.8950;-0.374;-0.665;-0.686;1.026
5.9050;-0.374;-0.687;-0.623;1.0
5.9350;-0.278;-0.634;-0.805;1.062
