time,gFx,gFy,gFz,tgF
7.3,-0.174,-0.977,-0.096,0.997
7.35,-0.171,-0.977,-0.099,0.996
7.4,-0.169,-0.975,-0.104,0.995
7.45,-0.164,-0.989,-0.087,1.006
7.5,-0.171,-0.994,-0.078,1.011
7.55,-0.171,-0.985,-0.09,1.004
7.6,-0.177,-0.978,-0.097,0.998
7.65,-0.181,-0.977,-0.099,0.998
7.7,-0.177,-0.983,-0.101,1.003
7.75,-0.182,-0.981,-0.1,1.002
7.8,-0.177,-0.979,-0.102,1.0
7.85,-0.175,-0.972,-0.106,0.993
7.9,-0.174,-0.985,-0.096,1.005
7.95,-0.177,-0.982,-0.094,1.002
8.0,-0.145,-0.955,-0.07,0.969
8.05,-0.17,-0.97,-0.097,0.989
8.1,-0.181,-0.98,-0.102,1.002
8.15,-0.177,-0.981,-0.096,1.001
8.2,-0.168,-0.981,-0.093,1.0
8.25,-0.167,-0.976,-0.095,0.995
8.3,-0.174,-0.98,-0.099,1.0
8.35,-0.175,-0.985,-0.097,1.005
8.4,-0.173,-0.981,-0.101,1.001
8.45,-0.175,-0.981,-0.105,1.002
8.5,-0.17,-0.988,-0.1,1.007
8.55,-0.169,-0.981,-0.096,1.0
8.6,-0.171,-0.972,-0.107,0.993
8.65,-0.175,-0.979,-0.108,1.0
8.7,-0.159,-0.976,-0.111,0.995
8.75,-0.161,-0.988,-0.103,1.006
8.8,-0.143,-0.986,-0.097,1.001
8.85,-0.154,-0.987,-0.098,1.004
8.9,-0.148,-0.984,-0.096,1.0
8.95,-0.166,-0.975,-0.116,0.996
9.0,-0.177,-0.983,-0.122,1.006
9.05,-0.177,-0.98,-0.117,1.003
9.1,-0.182,-0.975,-0.115,0.999
9.15,-0.171,-0.981,-0.113,1.002
9.2,-0.168,-0.981,-0.111,1.002
9.25,-0.166,-0.985,-0.107,1.005
9.3,-0.163,-0.984,-0.103,1.003
9.35,-0.163,-0.997,-0.091,1.015
9.4,-0.168,-0.997,-0.095,1.015
9.45,-0.171,-0.999,-0.088,1.017
9.5,-0.153,-0.977,-0.116,0.996
9.55,-0.142,-0.98,-0.095,0.995
9.6,-0.161,-0.986,-0.082,1.002
9.65,-0.139,-0.981,-0.087,0.994
9.7,-0.145,-0.987,-0.066,0.999
9.75,-0.147,-0.982,-0.068,0.995
9.8,-0.134,-0.978,-0.054,0.989
9.85,-0.13,-0.988,-0.069,0.999
9.9,-0.104,-0.966,-0.041,0.972
9.95,-0.103,-0.986,-0.051,0.993
10.0,-0.105,-0.96,-0.075,0.969
10.05,-0.048,-0.969,-0.005,0.971
10.1,-0.061,-1.022,-0.124,1.031
10.15,-0.12,-1.014,0.059,1.023
10.2,0.087,-1.004,-0.043,1.008
10.25,-0.0,-0.974,-0.05,0.976
10.3,-0.117,-0.964,-0.03,0.972
10.35,-0.055,-0.981,-0.123,0.99
10.4,-0.052,-0.966,-0.096,0.973
10.45,-0.107,-0.958,-0.083,0.967
10.5,-0.147,-0.997,-0.048,1.009
10.55,-0.017,-1.006,-0.077,1.01
10.6,0.004,-1.09,-0.083,1.093
10.65,0.044,-1.135,0.003,1.136
10.7,0.124,-1.166,0.051,1.174
10.75,0.094,-1.204,0.071,1.209
10.8,-0.403,-1.158,0.166,1.237
10.85,-0.081,-0.977,-0.051,0.982
10.9,-0.006,-0.964,-0.238,0.993
10.95,-0.202,-1.283,-0.031,1.299
11.0,-0.081,-1.102,0.079,1.108
11.05,0.0,-0.981,0.113,0.988
11.1,-0.156,-0.967,0.185,0.997
11.15,-0.225,-0.778,0.197,0.833
11.2,0.053,-0.802,0.253,0.843
11.25,-0.04,-0.662,0.37,0.76
11.3,0.004,-0.572,0.376,0.684
11.35,0.039,-0.707,0.433,0.83
11.4,0.088,-1.06,0.836,1.353
11.45,0.002,-1.055,0.904,1.389
11.5,-0.272,-0.492,0.34,0.657
11.55,-0.694,-1.35,0.269,1.542
11.6,-0.212,-0.929,-0.262,0.989
11.65,-0.797,-0.017,0.17,0.815
11.7,0.606,-1.614,-0.451,1.782
11.75,0.124,-0.859,0.315,0.924
11.8,-0.494,-0.911,0.026,1.037
11.85,0.048,-1.076,0.081,1.08
11.9,0.226,-0.912,0.114,0.947
11.95,0.034,-0.985,0.036,0.986
12.0,-0.182,-0.96,0.115,0.984
12.05,-0.142,-0.928,-0.146,0.95
12.1,-0.118,-0.941,-0.025,0.949
12.15,-0.035,-1.06,-0.051,1.062
12.2,0.088,-1.158,0.032,1.161
12.25,0.185,-1.159,0.037,1.174
12.3,0.03,-1.121,0.223,1.144
12.35,0.474,-1.318,0.219,1.418
12.4,-0.566,-1.17,-0.067,1.301
12.45,-0.47,-1.392,-0.349,1.51
12.5,-0.093,-1.007,0.111,1.017
12.55,-0.134,-0.964,0.169,0.988
12.6,0.05,-0.949,-0.024,0.951
12.65,-0.125,-0.834,0.091,0.848
12.7,-0.38,-0.639,-0.004,0.744
12.75,-0.179,-0.631,0.242,0.699
12.8,-0.012,-0.643,0.489,0.808
12.85,0.047,-0.747,0.517,0.91
12.9,0.16,-1.083,0.798,1.355
12.95,0.006,-1.132,1.034,1.533
13.0,-0.249,-0.422,0.403,0.634
13.05,-1.183,-1.725,0.556,2.164
13.1,-0.017,-0.2,-1.163,1.18
13.15,-0.084,-0.556,-0.389,0.684
13.2,0.263,-1.507,0.306,1.56
13.25,-0.31,-0.651,-0.023,0.722
13.3,-0.136,-1.012,0.006,1.021
13.35,0.261,-1.001,0.06,1.036
13.4,0.102,-0.933,-0.028,0.939
13.45,-0.217,-0.951,0.102,0.981
13.5,-0.14,-0.923,-0.029,0.934
13.55,-0.012,-1.127,-0.057,1.129
13.6,0.05,-1.129,0.044,1.131
13.65,0.181,-1.172,-0.002,1.186
13.7,-0.036,-1.146,0.195,1.163
13.75,0.406,-1.447,0.18,1.513
13.8,-0.488,-1.048,-0.199,1.173
13.85,-0.372,-1.46,-0.308,1.538
13.9,-0.318,-1.046,0.081,1.096
13.95,-0.206,-1.064,0.085,1.087
14.0,0.094,-0.906,0.06,0.912
14.05,-0.335,-0.622,-0.032,0.707
14.1,-0.204,-0.637,-0.004,0.669
14.15,-0.256,-0.432,0.32,0.595
14.2,-0.134,-0.648,0.383,0.765
14.25,0.164,-1.159,1.294,1.745
14.3,0.141,-1.036,0.951,1.413
14.35,-0.154,-0.439,0.381,0.601
14.4,-0.579,-2.283,1.438,2.76
14.45,-0.673,0.0,-0.611,0.909
14.5,0.194,-1.512,-0.363,1.567
14.55,0.503,-1.327,0.533,1.516
14.6,-0.51,-0.731,0.008,0.892
14.65,0.163,-1.045,0.052,1.058
14.7,0.23,-0.982,0.072,1.011
14.75,-0.165,-0.923,0.072,0.94
14.8,-0.217,-0.922,-0.154,0.96
14.85,-0.281,-0.965,0.041,1.006
14.9,0.224,-1.088,-0.021,1.111
14.95,0.138,-1.186,0.061,1.195
15.0,0.02,-1.203,0.275,1.234
15.05,0.181,-1.365,0.278,1.405
15.1,-0.379,-1.121,-0.197,1.199
15.15,-0.532,-1.403,-0.315,1.533
15.2,-0.277,-1.338,0.072,1.368
15.25,-0.128,-1.028,0.152,1.047
15.3,0.138,-0.905,-0.047,0.917
15.35,-0.331,-0.671,-0.058,0.751
15.4,-0.344,-0.668,0.011,0.752
15.45,-0.221,-0.493,0.151,0.561
15.5,-0.194,-0.609,0.426,0.768
15.55,0.015,-0.945,0.751,1.208
15.6,0.215,-1.13,1.064,1.567
15.65,0.079,-1.154,1.04,1.556
15.7,-0.571,-0.564,0.151,0.817
15.75,-0.692,-2.133,0.023,2.242
15.8,-0.697,0.391,-0.647,1.028
15.85,0.494,-1.151,-0.457,1.333
15.9,0.291,-0.977,0.589,1.178
15.95,-0.599,-0.663,-0.03,0.894
16.0,-0.091,-1.032,0.017,1.036
16.05,0.337,-0.994,0.098,1.054
16.1,-0.06,-0.928,0.068,0.932
16.15,-0.355,-0.885,0.048,0.955
16.2,-0.277,-0.913,-0.006,0.954
16.25,0.211,-1.043,0.033,1.064
16.3,0.155,-1.204,0.106,1.218
16.35,0.093,-1.188,0.102,1.196
16.4,0.219,-1.459,0.231,1.493
16.45,0.018,-1.349,0.296,1.381
16.5,-0.525,-1.032,-0.084,1.161
16.55,-0.263,-1.503,-0.214,1.541
16.6,-0.219,-1.103,0.272,1.157
16.65,0.001,-0.908,0.066,0.91
16.7,-0.052,-0.839,0.04,0.841
16.75,-0.395,-0.577,0.002,0.7
16.8,-0.109,-0.65,0.13,0.671
16.85,-0.164,-0.427,0.302,0.548
16.9,-0.138,-0.682,0.573,0.901
16.95,0.355,-1.542,1.178,1.973
17.0,0.031,-0.988,1.071,1.458
17.05,-0.973,-1.127,-0.055,1.49
17.1,-0.094,-1.878,1.556,2.441
17.15,-0.73,-0.114,-0.229,0.773
17.2,0.434,-1.724,-0.385,1.819
17.25,-0.324,-0.69,0.402,0.862
17.3,-0.546,-0.764,-0.042,0.94
17.35,0.139,-1.023,0.034,1.033
17.4,0.241,-0.93,0.113,0.968
17.45,-0.069,-0.949,0.099,0.956
17.5,-0.173,-0.924,0.087,0.945
17.55,-0.077,-0.904,-0.089,0.912
17.6,-0.052,-1.109,-0.052,1.112
17.65,0.0,-1.126,0.091,1.13
17.7,-0.052,-1.117,0.167,1.13
17.75,0.208,-1.396,0.225,1.43
17.8,0.052,-1.227,0.236,1.251
17.85,-0.36,-1.117,-0.34,1.222
17.9,-0.243,-1.423,0.017,1.443
17.95,-0.234,-0.843,0.122,0.884
18.0,0.146,-0.982,0.002,0.993
18.05,-0.079,-0.83,0.084,0.838
18.1,-0.406,-0.621,-0.034,0.743
18.15,-0.214,-0.581,0.184,0.646
18.2,-0.193,-0.429,0.261,0.538
18.25,0.132,-0.93,0.908,1.306
18.3,0.445,-1.591,1.218,2.053
18.35,-0.19,-0.4,0.316,0.544
18.4,-1.025,-1.223,-0.148,1.602
18.45,0.03,-0.663,-1.343,1.498
18.5,-0.445,-0.34,-0.355,0.663
18.55,0.665,-1.716,0.095,1.842
18.6,-0.566,-0.7,-0.007,0.9
18.65,-0.171,-0.896,0.0,0.912
18.7,0.125,-0.967,0.168,0.989
18.75,-0.021,-0.96,0.048,0.962
18.8,-0.133,-0.943,0.05,0.954
18.85,-0.119,-0.96,-0.064,0.97
18.9,0.006,-1.203,0.091,1.206
18.95,0.198,-1.142,0.024,1.16
19.0,-0.113,-1.167,0.236,1.196
19.05,0.191,-1.341,0.357,1.401
19.1,-0.07,-1.193,0.148,1.205
19.15,-0.421,-1.299,-0.414,1.427
19.2,-0.393,-1.149,0.188,1.229
19.25,-0.095,-1.082,0.172,1.1
19.3,0.031,-0.876,0.032,0.877
19.35,-0.434,-0.64,-0.066,0.776
19.4,-0.259,-0.577,-0.081,0.638
19.45,-0.146,-0.479,0.25,0.56
19.5,-0.072,-0.664,0.563,0.873
19.55,0.271,-1.678,1.358,2.176
19.6,0.222,-1.015,0.963,1.417
19.65,-0.793,-0.977,0.322,1.299
19.7,-0.35,-2.423,1.455,2.848
19.75,-1.063,0.266,0.065,1.098
19.8,0.214,-1.918,-0.661,2.04
19.85,0.003,-0.708,0.329,0.78
19.9,-0.407,-0.888,0.05,0.978
19.95,0.138,-1.102,-0.088,1.114
20.0,0.171,-0.865,0.115,0.889
20.05,0.004,-0.944,-0.043,0.945
20.1,-0.374,-0.909,0.141,0.993
20.15,0.033,-1.048,-0.048,1.05
20.2,0.141,-1.157,0.026,1.166
20.25,0.184,-1.223,0.078,1.239
20.3,0.068,-1.283,0.195,1.299
20.35,0.247,-1.506,0.16,1.534
20.4,-0.552,-1.1,-0.0,1.231
20.45,-0.542,-1.165,-0.49,1.375
20.5,-0.121,-1.135,0.095,1.146
20.55,-0.097,-1.202,0.052,1.207
20.6,0.122,-0.883,0.185,0.911
20.65,-0.233,-0.688,-0.06,0.729
20.7,-0.404,-0.496,-0.119,0.651
20.75,-0.096,-0.483,0.058,0.496
20.8,-0.282,-0.352,0.205,0.496
20.85,-0.084,-1.0,1.154,1.53
20.9,0.055,-1.232,1.104,1.655
20.95,-0.302,-0.471,0.107,0.569
21.0,-0.159,-1.449,0.621,1.584
21.05,-0.572,-0.597,-0.565,1.002
21.1,0.204,-1.416,-0.172,1.441
21.15,0.288,-1.024,0.444,1.152
21.2,-0.437,-0.821,0.081,0.934
21.25,-0.023,-0.956,-0.016,0.957
21.3,0.155,-0.991,0.084,1.006
21.35,-0.101,-0.922,-0.006,0.927
21.4,-0.184,-0.953,0.027,0.971
21.45,-0.121,-0.99,-0.02,0.998
21.5,0.089,-1.158,0.08,1.164
21.55,0.3,-1.195,-0.035,1.233
21.6,0.098,-1.281,0.256,1.31
21.65,0.021,-1.318,0.375,1.37
21.7,-0.251,-1.091,-0.052,1.12
21.75,-0.591,-1.635,-0.098,1.741
21.8,-0.344,-1.001,0.187,1.075
21.85,0.288,-0.985,0.041,1.027
21.9,-0.153,-0.907,0.035,0.921
21.95,-0.426,-0.516,-0.057,0.672
22.0,-0.21,-0.599,0.01,0.635
22.05,-0.288,-0.337,0.196,0.484
22.1,-0.331,-0.669,0.547,0.925
22.15,0.274,-1.751,1.475,2.306
22.2,0.076,-0.966,0.789,1.249
22.25,-0.853,-1.367,-0.185,1.622
22.3,-0.474,-0.18,-0.653,0.827
22.35,-0.154,-1.515,-0.51,1.606
22.4,0.971,-1.271,0.409,1.651
22.45,-0.511,-0.814,0.105,0.967
22.5,-0.152,-1.002,0.063,1.016
22.55,0.271,-0.959,0.163,1.009
22.6,-0.112,-0.92,0.065,0.929
22.65,-0.292,-0.91,0.023,0.955
22.7,-0.136,-0.944,-0.116,0.961
22.75,0.085,-1.053,0.135,1.065
22.8,0.219,-1.252,0.107,1.276
22.85,-0.202,-1.159,0.39,1.24
22.9,0.178,-1.486,0.314,1.529
22.95,-0.066,-1.166,0.033,1.168
23.0,-0.469,-1.337,-0.5,1.502
23.05,-0.075,-1.093,0.216,1.116
23.1,-0.205,-0.901,0.139,0.934
23.15,-0.11,-0.921,0.077,0.93
23.2,-0.375,-0.593,-0.017,0.701
23.25,-0.323,-0.618,0.049,0.699
23.3,-0.191,-0.451,0.145,0.511
23.35,-0.141,-0.513,0.317,0.619
23.4,0.283,-1.442,1.519,2.113
23.45,0.33,-1.396,1.118,1.819
23.5,-0.155,-0.506,0.577,0.782
23.55,-0.846,-2.04,-0.157,2.214
23.6,-0.351,-0.713,-0.948,1.237
23.65,0.013,-1.205,-0.794,1.444
23.7,0.554,-0.987,0.816,1.395
23.75,-0.503,-0.704,-0.044,0.866
23.8,0.016,-1.029,0.057,1.031
23.85,0.317,-1.025,0.246,1.101
23.9,-0.121,-0.926,0.003,0.933
23.95,-0.195,-0.85,-0.073,0.876
24.0,-0.033,-1.098,0.098,1.103
24.05,0.118,-1.244,0.211,1.267
24.1,0.04,-1.135,0.188,1.151
24.15,0.217,-1.439,0.075,1.457
24.2,-0.117,-1.307,0.293,1.344
24.25,-0.502,-1.062,-0.496,1.275
24.3,-0.291,-1.417,0.297,1.477
24.35,0.019,-1.141,0.048,1.143
24.4,-0.088,-0.837,0.178,0.86
24.45,-0.339,-0.63,-0.02,0.716
24.5,-0.306,-0.527,-0.051,0.612
24.55,-0.198,-0.418,0.194,0.501
24.6,-0.274,-0.613,0.565,0.878
24.65,0.503,-1.803,1.345,2.305
24.7,0.152,-0.743,0.873,1.157
24.75,-1.22,-1.21,0.041,1.719
24.8,0.248,-1.734,-0.167,1.76
24.85,-0.46,-0.59,-0.344,0.823
24.9,0.244,-1.403,-0.27,1.449
24.95,-0.307,-0.805,0.322,0.92
25.0,-0.171,-0.958,0.035,0.974
25.05,0.118,-0.996,0.142,1.013
25.1,-0.011,-0.969,0.07,0.972
25.15,-0.184,-0.948,0.165,0.98
25.2,-0.08,-0.901,-0.099,0.91
25.25,-0.007,-0.962,0.086,0.966
25.3,0.067,-1.142,0.033,1.145
25.35,0.014,-1.113,0.065,1.115
25.4,0.145,-1.283,0.131,1.298
25.45,0.074,-1.31,0.458,1.39
25.5,-0.405,-1.084,0.004,1.157
25.55,-0.705,-1.174,-0.491,1.455
25.6,-0.03,-1.195,0.241,1.22
25.65,0.084,-1.068,0.022,1.071
25.7,-0.207,-0.876,0.133,0.91
25.75,-0.336,-0.558,0.007,0.652
25.8,-0.308,-0.481,-0.019,0.572
25.85,-0.145,-0.528,0.176,0.576
25.9,0.027,-0.858,0.615,1.056
25.95,0.322,-1.426,0.804,1.668
26.0,-0.265,-0.861,0.608,1.086
26.05,-0.726,-1.104,0.324,1.361
26.1,0.176,-1.308,-0.403,1.38
26.15,-0.401,-0.753,-0.257,0.892
26.2,-0.001,-1.032,-0.07,1.034
26.25,-0.275,-1.099,0.119,1.139
26.3,-0.029,-0.913,0.212,0.938
26.35,0.045,-1.009,0.038,1.01
26.4,-0.104,-0.966,0.167,0.986
26.45,-0.068,-0.968,0.313,1.02
26.5,0.001,-1.016,0.199,1.035
26.55,-0.003,-0.936,-0.355,1.001
26.6,-0.266,-0.994,0.058,1.031
26.65,-0.208,-1.02,0.049,1.042
26.7,-0.176,-0.96,-0.096,0.981
26.75,0.03,-1.019,-0.151,1.03
26.8,-0.194,-0.915,-0.107,0.941
26.85,-0.183,-0.976,-0.121,1.0
26.9,-0.186,-1.024,-0.151,1.051
26.95,-0.137,-1.069,-0.215,1.099
27.0,-0.27,-0.979,-0.012,1.016
27.05,-0.199,-0.95,-0.09,0.974
27.1,-0.144,-0.91,-0.108,0.928
27.15,-0.189,-0.947,-0.099,0.971
27.2,-0.155,-1.059,-0.086,1.073
27.25,-0.185,-1.074,-0.034,1.091
27.3,-0.198,-0.973,-0.082,0.996
27.35,-0.159,-0.925,-0.083,0.942
27.4,-0.157,-0.958,-0.116,0.978
27.45,-0.171,-1.0,-0.092,1.018
27.5,-0.172,-1.003,-0.081,1.021
27.55,-0.175,-0.989,-0.1,1.009
27.6,-0.186,-0.967,-0.096,0.99
27.65,-0.193,-0.982,-0.107,1.006
27.7,-0.181,-0.983,-0.107,1.005
27.75,-0.178,-0.979,-0.112,1.002
27.8,-0.196,-0.978,-0.115,1.004
27.85,-0.197,-0.968,-0.122,0.995
27.9,-0.208,-0.978,-0.115,1.006
27.95,-0.197,-0.982,-0.108,1.007
28.0,-0.19,-0.977,-0.1,1.0
28.05,-0.184,-0.975,-0.099,0.997
28.1,-0.17,-0.975,-0.087,0.993
28.15,-0.172,-0.979,-0.085,0.998
28.2,-0.176,-0.978,-0.086,0.997
28.25,-0.185,-0.979,-0.088,1.0
28.3,-0.188,-0.986,-0.087,1.007
28.35,-0.166,-0.978,-0.09,0.996
28.4,-0.158,-0.981,-0.088,0.998
28.45,-0.177,-0.981,-0.084,1.0
28.5,-0.178,-0.992,-0.075,1.01
28.55,-0.177,-0.984,-0.084,1.004
28.6,-0.184,-0.974,-0.091,0.996
28.65,-0.187,-0.97,-0.093,0.992
28.7,-0.189,-0.986,-0.076,1.007
28.75,-0.166,-0.99,-0.09,1.008
28.8,-0.19,-0.979,-0.077,1.0
28.85,-0.19,-0.97,-0.093,0.992
28.9,-0.187,-0.975,-0.089,0.996
28.95,-0.18,-0.988,-0.085,1.008
29.0,-0.172,-0.988,-0.078,1.006
29.05,-0.175,-0.989,-0.079,1.008
29.1,-0.181,-0.979,-0.083,0.999
29.15,-0.178,-0.981,-0.083,1.0
29.2,-0.177,-0.982,-0.082,1.001
29.25,-0.184,-0.983,-0.087,1.004
29.3,-0.182,-0.977,-0.083,0.998
29.35,-0.18,-0.98,-0.086,1.0
29.4,-0.179,-0.984,-0.082,1.004
29.45,-0.177,-0.984,-0.081,1.003
29.5,-0.183,-0.98,-0.083,1.0
29.55,-0.181,-0.98,-0.084,1.0
29.6,-0.18,-0.979,-0.085,0.999
29.65,-0.179,-0.982,-0.082,1.002
29.7,-0.177,-0.981,-0.086,1.0
29.75,-0.178,-0.981,-0.085,1.0
29.8,-0.175,-0.979,-0.086,0.999
29.85,-0.185,-0.982,-0.085,1.003
29.9,-0.183,-0.979,-0.086,0.999
29.95,-0.179,-0.979,-0.082,0.999
30.0,-0.179,-0.979,-0.086,0.999
30.05,-0.179,-0.981,-0.086,1.0
30.1,-0.179,-0.981,-0.084,1.001
30.15,-0.181,-0.982,-0.09,1.003
30.2,-0.182,-0.985,-0.085,1.005
30.25,-0.183,-0.982,-0.09,1.003
30.3,-0.174,-0.976,-0.093,0.995
30.35,-0.185,-0.98,-0.096,1.002
30.4,-0.172,-0.98,-0.093,0.999
30.45,-0.176,-0.985,-0.086,1.005
30.5,-0.178,-0.983,-0.088,1.003
30.55,-0.184,-0.982,-0.087,1.003
30.6,-0.169,-0.98,-0.093,0.998
30.65,-0.178,-0.988,-0.084,1.007
30.7,-0.174,-0.977,-0.09,0.996
30.75,-0.176,-0.984,-0.1,1.005
30.8,-0.163,-0.978,-0.093,0.996
30.85,-0.16,-0.983,-0.094,1.0
30.9,-0.166,-0.975,-0.083,0.993
30.95,-0.193,-1.061,-0.115,1.084
31.0,-0.257,-1.015,-0.094,1.051
31.05,-0.16,-1.009,-0.16,1.034
31.1,-0.168,-1.019,-0.1,1.038
31.15,-0.142,-0.946,-0.084,0.96
31.2,-0.141,-0.907,-0.071,0.921
31.25,-0.137,-0.924,-0.067,0.936
31.3,-0.182,-0.985,-0.07,1.004
31.35,-0.193,-0.963,-0.067,0.984
31.4,-0.188,-0.951,-0.064,0.971
