time,gFx,gFy,gFz,tgF
11.6,-0.296,-0.531,-0.312,0.683
11.65,-1.132,0.482,0.383,1.289
11.7,-0.451,-0.196,-0.078,0.498
11.75,-0.64,-7.016,3.741,7.976
11.8,-0.428,-2.673,-3.523,4.443
11.85,2.765,5.488,-4.033,7.35
11.9,0.809,-0.057,-1.289,1.523
11.95,0.716,-0.005,-0.583,0.923
12.0,-0.627,-2.722,-1.776,3.31
12.05,0.253,0.5,-0.99,1.138
12.1,0.02,-5.103,0.859,5.175
12.15,-2.928,-3.426,0.804,4.578
12.2,0.018,-2.459,3.403,4.198
12.25,-1.199,0.354,-1.229,1.753
12.3,-0.796,-0.539,0.108,0.968
12.35,-0.692,-3.456,2.379,4.253
12.4,0.046,-4.967,-2.548,5.582
12.45,1.496,2.422,-3.718,4.683
12.5,3.545,-0.769,-0.375,3.647
12.55,0.073,-2.277,-0.226,2.289
12.6,-0.788,-1.613,-4.56,4.9
12.65,0.545,-0.92,1.104,1.537
12.7,-4.713,-7.733,-2.089,9.294
12.75,-0.082,-1.405,1.818,2.299
12.8,-0.958,0.129,-1.782,2.027
12.85,-1.126,0.843,0.48,1.486
12.9,-0.67,-2.006,0.357,2.145
12.95,-2.872,-6.971,2.608,7.978
13.0,0.965,-1.194,-4.27,4.537
13.05,4.005,2.067,-3.894,5.956
13.1,1.551,0.086,0.847,1.77
13.15,-1.042,-4.611,0.797,4.794
13.2,0.09,0.886,-4.808,4.89
13.25,0.014,-3.114,-0.629,3.177
13.3,-0.586,-1.213,2.508,2.847
13.35,-2.279,-2.168,1.142,3.346
13.4,-0.932,1.128,1.062,1.808
13.45,-1.157,-0.949,0.885,1.739
13.5,-0.734,-2.19,0.094,2.312
13.55,-1.211,-7.588,-1.283,7.791
13.6,1.232,0.959,-4.037,4.328
13.65,6.052,-0.318,-1.847,6.336
13.7,1.369,0.067,0.13,1.377
13.75,-1.609,-5.435,0.363,5.68
13.8,0.229,-0.1,0.107,0.273
13.85,-1.064,-3.177,-2.524,4.195
13.9,-0.246,-3.169,1.628,3.572
13.95,-1.508,-0.529,-2.428,2.907
14.0,-1.211,1.858,1.225,2.534
14.05,-1.974,-0.794,1.309,2.498
14.1,-1.758,-5.014,1.238,5.455
14.15,-0.359,-4.416,-2.967,5.332
14.2,3.219,1.311,-3.794,5.146
14.25,3.773,-0.57,-1.059,3.96
14.3,0.442,-2.275,-1.408,2.711
14.35,-0.664,-0.961,0.967,1.517
14.4,0.172,-3.656,-2.057,4.199
14.45,-2.308,-5.016,0.822,5.583
14.5,-2.243,-2.084,1.947,3.628
14.55,-0.841,2.22,2.327,3.324
14.6,-1.522,-0.029,1.192,1.933
14.65,-1.045,-3.3,0.077,3.462
14.7,-0.834,-7.415,-1.786,7.672
14.75,2.698,1.464,-4.755,5.66
14.8,4.252,-0.576,-1.413,4.518
14.85,0.797,-0.934,-1.261,1.76
14.9,-1.303,-2.227,-1.674,3.076
14.95,0.528,-0.785,1.164,1.5
15.0,-5.113,-5.211,0.95,7.362
15.05,0.823,-1.992,2.989,3.685
15.1,-1.058,0.712,-1.177,1.735
15.15,-2.267,-0.127,0.52,2.329
15.2,-0.761,-3.464,-0.027,3.547
15.25,-0.931,-6.767,-1.959,7.106
15.3,2.394,0.466,-4.772,5.359
15.35,3.772,-1.292,-2.367,4.637
15.4,0.266,-0.12,1.022,1.063
15.45,0.388,0.198,-3.726,3.751
15.5,0.357,-2.589,-0.818,2.738
15.55,-3.529,-5.153,0.854,6.304
15.6,-1.17,-3.043,3.667,4.907
15.65,-1.621,1.907,-0.045,2.503
15.7,-1.228,-1.367,0.669,1.955
15.75,0.291,-2.185,0.591,2.282
15.8,-3.737,-6.851,3.295,8.471
15.85,1.729,-0.308,-4.802,5.113
15.9,5.348,1.234,-2.249,5.932
15.95,1.056,0.162,0.323,1.116
16.0,-1.306,-6.551,-0.016,6.68
16.05,1.1,1.666,-2.613,3.289
16.1,0.289,-0.505,2.758,2.819
16.15,-0.562,-4.874,1.258,5.065
16.2,-3.112,-1.805,1.572,3.926
16.25,-1.13,1.837,1.596,2.683
16.3,-0.744,-0.73,0.699,1.256
16.35,-0.481,-3.191,-0.02,3.227
16.4,-4.421,-7.74,2.541,9.269
16.45,1.053,-0.177,-3.702,3.853
16.5,5.069,0.823,-3.377,6.146
16.55,1.47,-0.281,0.045,1.497
16.6,-1.825,-4.912,-0.497,5.264
16.65,-0.244,0.055,-1.353,1.376
16.7,-0.517,-2.884,-3.039,4.221
16.75,-3.783,-5.211,1.379,6.586
16.8,-2.569,-1.965,1.628,3.621
16.85,-0.595,1.16,0.073,1.305
16.9,-1.678,-0.319,0.828,1.898
16.95,-2.079,-4.526,1.156,5.113
17.0,-0.77,-5.112,-3.166,6.062
17.05,2.449,0.986,-5.139,5.777
17.1,3.874,-0.687,0.426,3.957
17.15,1.259,-0.503,-2.505,2.849
17.2,-1.889,-5.354,1.048,5.774
17.25,0.742,0.489,-2.003,2.192
17.3,-5.12,-5.378,0.613,7.45
17.35,-2.086,-1.827,0.573,2.832
17.4,-1.126,1.232,-1.485,2.234
17.45,-1.531,-0.876,0.782,1.93
17.5,0.001,-1.753,-0.837,1.943
17.55,-1.214,-7.826,0.344,7.927
17.6,-0.413,-1.138,-3.646,3.842
17.65,7.09,0.844,-3.43,7.921
17.7,0.401,0.428,-1.084,1.233
17.75,0.685,-3.502,-0.448,3.596
17.8,-1.5,-2.774,-0.7,3.231
17.85,0.805,1.334,-1.486,2.153
17.9,-0.974,-3.354,-3.439,4.901
17.95,-2.072,-5.852,1.721,6.442
18.0,-2.375,-0.999,-0.068,2.577
18.05,-2.388,2.126,0.739,3.281
18.1,-0.921,-0.872,0.63,1.417
18.15,-0.827,-4.129,0.143,4.213
18.2,0.063,-5.201,-2.553,5.794
18.25,1.59,1.653,-3.754,4.399
18.3,3.722,-0.239,-1.518,4.026
18.35,0.766,0.269,0.452,0.929
18.4,-0.874,-4.839,-1.446,5.126
18.45,-0.5,-0.598,-0.502,0.927
18.5,1.0,-3.155,-2.698,4.27
18.55,-2.549,-4.024,0.579,4.798
18.6,-0.369,-1.9,2.612,3.251
18.65,-1.534,1.361,-1.445,2.509
18.7,-1.354,-0.415,0.308,1.449
18.75,0.848,-1.395,0.483,1.702
18.8,-2.665,-6.82,3.305,8.034
18.85,0.779,-6.715,-0.792,6.806
18.9,3.241,0.799,-3.615,4.92
18.95,3.875,0.749,-1.362,4.176
19.0,-0.158,-1.221,-0.474,1.319
19.05,-1.698,-4.866,-0.867,5.226
19.1,0.652,-2.255,-1.224,2.647
19.15,0.33,-0.991,-2.563,2.767
19.2,-1.112,-7.192,3.037,7.886
19.25,-0.793,-1.277,0.603,1.619
19.3,-1.789,0.297,-2.253,2.892
19.35,-1.556,-0.119,0.611,1.676
19.4,0.604,-1.089,0.375,1.3
19.45,-0.197,-0.85,0.25,0.907
19.5,-2.665,-4.909,2.057,5.953
19.55,0.757,-5.432,-0.877,5.555
19.6,-0.493,-0.265,-2.121,2.194
19.65,5.056,1.547,-2.108,5.692
19.7,0.168,0.163,-0.626,0.669
19.75,-1.02,-0.635,0.902,1.503
19.8,-0.884,-4.264,1.371,4.565
19.85,3.37,-0.403,1.036,3.548
19.9,-0.025,-5.058,-6.93,8.579
19.95,-1.362,-1.249,2.109,2.804
20.0,-0.495,-3.329,1.214,3.578
20.05,-0.855,0.408,0.122,0.955
20.1,-1.757,-0.299,0.576,1.874
20.15,-0.349,0.26,-1.224,1.299
20.2,-0.045,-1.025,0.167,1.04
20.25,-0.679,-3.087,-1.539,3.516
20.3,1.397,-3.457,0.837,3.821
20.35,-0.375,-1.492,-0.994,1.832
20.4,0.933,-0.297,-1.039,1.428
20.45,1.86,1.855,-0.596,2.694
20.5,0.813,0.836,-1.082,1.591
20.55,-3.183,-4.345,-1.149,5.508
20.6,1.344,1.284,-2.291,2.95
20.65,2.492,-6.221,4.756,8.217
20.7,0.213,-0.398,-3.326,3.357
20.75,-0.619,-0.95,0.739,1.354
20.8,-1.258,-0.867,1.022,1.838
20.85,-1.295,-0.811,0.403,1.58
20.9,0.313,-0.287,0.501,0.657
20.95,-0.386,-3.242,0.152,3.268
21.0,1.138,-3.155,0.492,3.39
21.05,-0.33,-0.725,-0.787,1.12
21.1,0.169,-0.196,-0.626,0.677
21.15,0.321,-0.073,0.06,0.334
21.2,-0.48,-1.932,1.751,2.652
21.25,1.121,0.598,-1.36,1.861
21.3,-1.838,-4.21,-0.726,4.65
21.35,0.322,-0.085,-0.874,0.935
21.4,0.537,-1.337,0.312,1.474
21.45,-0.092,-0.895,0.089,0.904
21.5,-0.465,-0.91,0.329,1.074
21.55,-0.133,-0.822,0.336,0.898
21.6,-0.606,-0.878,0.249,1.096
21.65,-0.126,-0.986,0.371,1.061
21.7,0.086,-1.293,0.34,1.339
21.75,0.225,-1.255,0.283,1.306
21.8,-0.213,-1.087,0.063,1.11
21.85,0.098,-0.586,0.213,0.631
21.9,0.212,-0.433,0.155,0.506
21.95,0.042,-0.659,0.052,0.662
22.0,-0.113,-1.343,0.177,1.36
22.05,0.275,-1.514,0.646,1.669
22.1,0.256,-1.09,0.479,1.218
22.15,-0.164,-0.809,-0.187,0.847
22.2,-0.137,-0.885,0.125,0.904
22.25,0.13,-1.033,0.253,1.072
22.3,-0.156,-1.104,0.178,1.129
22.35,0.1,-0.901,0.282,0.95
22.4,-0.045,-0.958,-0.09,0.963
22.45,0.018,-0.988,0.217,1.012
22.5,0.032,-0.959,-0.024,0.96
22.55,-0.015,-1.006,0.068,1.009
22.6,-0.013,-0.995,0.107,1.001
22.65,0.083,-1.034,0.125,1.045
22.7,0.038,-1.001,0.1,1.007
22.75,0.041,-0.958,-0.038,0.96
22.8,0.099,-0.977,-0.048,0.983
22.85,0.114,-0.936,-0.041,0.944
22.9,0.116,-0.951,-0.063,0.96
22.95,0.071,-0.997,-0.045,1.0
23.0,0.034,-1.059,-0.022,1.06
23.05,-0.003,-1.085,0.05,1.086
23.1,-0.029,-1.013,-0.039,1.014
23.15,0.06,-0.977,-0.083,0.983
23.2,0.089,-0.98,-0.099,0.989
23.25,0.107,-0.975,-0.094,0.985
23.3,0.127,-1.001,-0.123,1.017
23.35,0.112,-0.999,-0.131,1.014
23.4,0.085,-0.979,-0.124,0.991
23.45,0.115,-0.98,-0.119,0.994
23.5,0.071,-0.961,-0.117,0.971
23.55,0.081,-0.991,-0.095,0.999
23.6,0.096,-1.004,-0.059,1.011
23.65,0.074,-1.009,-0.056,1.013
23.7,0.096,-0.973,-0.08,0.981
23.75,0.089,-0.979,-0.065,0.985
23.8,0.089,-0.974,-0.074,0.981
23.85,0.072,-0.985,-0.066,0.99
23.9,0.077,-0.99,-0.07,0.995
23.95,0.073,-0.989,-0.065,0.994
24.0,0.076,-0.995,-0.065,1.0
24.05,0.072,-0.96,-0.079,0.966
24.1,0.086,-0.961,-0.082,0.969
24.15,0.08,-0.997,-0.073,1.003
24.2,0.059,-0.999,-0.052,1.002
24.25,0.056,-0.998,-0.051,1.001
24.3,0.08,-0.971,-0.054,0.975
24.35,0.058,-0.977,-0.06,0.981
24.4,0.086,-1.022,-0.06,1.028
24.45,0.099,-1.017,-0.074,1.024
24.5,0.119,-0.986,-0.103,0.999
24.55,0.095,-0.977,-0.12,0.989
24.6,0.106,-0.979,-0.126,0.992
24.65,0.117,-0.975,-0.112,0.988
24.7,0.081,-0.984,-0.1,0.992
24.75,0.081,-0.993,-0.069,0.999
24.8,0.078,-1.002,-0.063,1.007
24.85,0.087,-0.988,-0.051,0.993
24.9,0.064,-0.988,-0.051,0.991
24.95,0.072,-0.976,-0.032,0.98
25.0,0.078,-0.996,-0.041,1.0
25.05,0.042,-0.989,-0.031,0.99
25.1,0.046,-0.999,-0.026,1.001
25.15,0.068,-0.985,-0.018,0.987
25.2,0.084,-0.997,-0.022,1.001
25.25,0.077,-0.979,-0.031,0.983
25.3,0.054,-0.956,-0.035,0.958
25.35,0.03,-0.994,-0.028,0.994
25.4,0.026,-1.003,-0.021,1.004
25.45,0.061,-1.0,-0.003,1.002
25.5,0.062,-0.982,-0.029,0.984
25.55,0.074,-0.979,-0.035,0.983
25.6,0.076,-1.002,-0.042,1.006
25.65,0.074,-1.004,-0.025,1.007
25.7,0.074,-1.004,-0.044,1.008
25.75,0.083,-0.985,-0.069,0.991
25.8,0.107,-0.988,-0.079,0.997
25.85,0.085,-0.978,-0.059,0.983
25.9,0.059,-0.992,-0.052,0.995
25.95,0.063,-1.007,-0.04,1.01
26.0,0.076,-0.996,-0.035,1.0
26.05,0.073,-0.996,-0.02,0.999
26.1,0.056,-0.983,0.006,0.985
26.15,0.029,-0.996,0.012,0.996
26.2,0.03,-0.99,0.025,0.991
26.25,0.066,-0.99,0.026,0.993
26.3,0.039,-0.985,0.007,0.985
26.35,0.049,-0.975,0.015,0.976
26.4,0.064,-0.986,0.049,0.989
26.45,0.016,-0.996,0.022,0.996
26.5,0.016,-0.98,0.04,0.981
26.55,0.06,-0.982,0.052,0.985
26.6,0.059,-0.979,0.047,0.982
26.65,0.04,-0.995,0.032,0.996
26.7,0.056,-1.003,0.018,1.005
26.75,0.071,-1.014,0.03,1.016
26.8,0.073,-0.993,0.016,0.996
26.85,0.05,-0.993,0.014,0.994
26.9,0.066,-0.995,-0.005,0.997
26.95,0.091,-0.987,-0.001,0.991
27.0,0.076,-0.992,0.008,0.995
27.05,0.046,-1.005,0.048,1.007
27.1,0.066,-0.994,0.049,0.998
27.15,0.043,-1.001,0.091,1.006
27.2,0.031,-0.994,0.099,0.999
27.25,0.003,-0.98,0.132,0.989
27.3,0.012,-0.985,0.125,0.993
27.35,0.096,-0.98,0.196,1.004
27.4,-0.063,-0.964,0.253,0.999
27.45,0.04,-0.917,0.214,0.943
27.5,0.096,-0.992,0.283,1.036
27.55,-0.016,-1.054,0.251,1.084
27.6,0.023,-0.941,0.29,0.985
27.65,0.168,-0.9,0.291,0.96
27.7,0.063,-0.86,0.237,0.895
27.75,0.078,-0.787,0.234,0.825
27.8,-0.068,-1.08,0.326,1.13
27.85,-0.121,-1.264,0.531,1.377
27.9,0.205,-0.724,0.119,0.762
27.95,-0.018,-0.95,0.079,0.954
28.0,0.073,-0.949,0.12,0.959
28.05,0.033,-0.923,0.239,0.953
28.1,0.042,-1.178,0.175,1.191
28.15,-0.194,-1.077,0.082,1.097
28.2,-0.037,-1.149,-0.034,1.15
28.25,0.036,-0.981,0.111,0.988
28.3,0.082,-0.995,0.142,1.009
28.35,-0.164,-0.793,0.123,0.819
28.4,-0.302,-1.104,0.092,1.148
28.45,0.01,-0.941,0.13,0.95
28.5,0.154,-0.964,0.114,0.982
28.55,-0.203,-0.985,-0.008,1.006
28.6,-0.13,-1.461,-0.07,1.469
28.65,0.041,-0.309,-0.038,0.314
28.7,0.193,-1.139,0.103,1.16
28.75,0.12,-0.538,-0.186,0.582
28.8,-0.172,-1.481,0.461,1.561
28.85,0.465,-0.617,-0.314,0.834
28.9,0.008,-1.154,-0.008,1.154
28.95,0.283,-1.54,-0.005,1.566
29.0,0.095,-1.909,-0.087,1.913
29.05,0.379,-1.137,0.136,1.206
29.1,-0.022,-1.7,0.359,1.738
29.15,0.116,-1.334,-0.196,1.353
29.2,-0.235,-0.691,0.722,1.027
29.25,-0.332,-0.95,0.491,1.12
29.3,-0.233,-1.046,0.157,1.083
29.35,-0.189,-0.654,0.021,0.681
29.4,0.023,-0.494,-0.375,0.62
29.45,0.01,-0.165,-0.042,0.171
29.5,0.452,-0.451,1.002,1.188
29.55,0.803,-0.205,0.944,1.256
29.6,-0.031,0.257,0.935,0.97
29.65,0.06,0.238,0.994,1.024
29.7,0.03,0.228,0.912,0.941
29.75,0.049,0.213,0.975,1.0
29.8,0.038,0.193,1.017,1.036
29.85,0.015,0.244,0.91,0.943
29.9,0.025,0.238,0.944,0.974
29.95,0.004,0.214,0.96,0.983
30.0,0.0,0.191,0.977,0.996
30.05,0.02,0.184,0.966,0.984
30.1,0.021,0.194,0.975,0.994
30.15,-0.01,0.208,0.962,0.984
30.2,0.022,0.201,0.957,0.978
30.25,0.002,0.189,0.969,0.987
30.3,0.002,0.186,0.971,0.989
30.35,0.011,0.181,0.987,1.004
30.4,0.014,0.176,0.996,1.011
30.45,0.017,0.177,0.976,0.992
30.5,0.017,0.211,0.975,0.998
30.55,-0.027,0.22,0.819,0.848
