time,gFx,gFy,gFz,tgF
12.05,0.098,0.05,0.977,0.984
12.10,0.138,0.017,1.017,1.026
12.15,0.091,0.037,0.991,0.996
12.20,0.128,0.055,0.97,0.98
12.25,0.109,0.042,0.97,0.977
12.30,0.125,0.043,0.978,0.987
12.35,0.11,0.024,0.977,0.984
12.40,0.118,0.023,0.982,0.989
12.45,0.116,0.021,0.968,0.975
12.50,0.143,0.042,0.966,0.978
12.55,0.099,0.006,1.009,1.014
12.60,0.093,0.022,0.962,0.966
12.65,0.143,0.028,0.951,0.962
12.70,0.162,0.046,0.955,0.97
12.75,0.157,0.068,0.952,0.967
12.80,0.134,0.056,0.972,0.982
12.85,0.117,0.043,0.975,0.983
12.90,0.131,0.047,0.981,0.99
12.95,0.118,0.031,0.987,0.994
13.00,0.124,0.034,0.979,0.988
13.05,0.125,0.042,0.977,0.985
13.10,0.117,0.035,0.97,0.978
13.15,0.121,0.034,0.975,0.983
13.20,0.114,0.03,0.974,0.981
13.25,0.113,0.034,0.983,0.99
13.30,0.105,0.036,0.999,1.005
13.35,0.109,0.034,0.999,1.005
13.40,0.11,0.035,0.99,0.997
13.45,0.108,0.019,0.97,0.976
13.50,0.12,0.035,0.961,0.969
13.55,0.139,0.072,0.979,0.992
13.60,0.119,0.043,0.964,0.973
13.65,0.117,0.002,0.972,0.979
13.70,0.115,-0.008,0.946,0.953
13.75,0.106,-0.013,0.946,0.952
13.80,0.119,-0.04,0.959,0.968
13.85,0.075,0.017,0.997,1.0
13.90,0.083,0.041,1.029,1.033
13.95,0.08,0.035,1.055,1.059
14.00,0.072,0.047,1.05,1.053
14.05,0.119,0.013,1.009,1.016
14.10,0.215,0.015,0.959,0.983
14.15,0.243,-0.019,0.941,0.972
14.20,0.245,0.028,0.842,0.877
14.25,0.059,0.139,0.071,0.167
14.30,-0.022,0.011,0.044,0.05
14.35,-0.022,0.001,0.03,0.037
14.40,-0.02,-0.006,0.042,0.047
14.45,-0.016,-0.007,0.052,0.055
14.50,-0.013,-0.006,0.074,0.075
14.55,-0.006,-0.003,0.106,0.106
14.60,0.011,0.009,0.137,0.138
14.65,0.022,0.021,0.153,0.156
14.70,0.026,0.012,0.163,0.165
14.75,0.029,-0.023,0.175,0.179
14.80,0.009,-0.018,0.153,0.154
14.85,-0.006,-0.001,0.179,0.179
14.90,-0.039,-0.02,0.14,0.147
14.95,-0.039,-0.025,0.185,0.191
15.00,-0.022,-0.032,0.219,0.222
15.05,-0.016,-0.036,0.276,0.279
15.10,0.667,-1.814,5.779,6.093
15.15,-0.14,-0.416,-5.018,5.037
15.20,1.217,-0.648,3.691,3.94
15.25,2.204,-0.562,2.794,3.603
15.30,1.771,-0.785,2.59,3.234
15.35,0.526,-0.16,1.913,1.991
15.40,0.006,-0.066,1.208,1.21
15.45,0.328,-0.214,0.777,0.87
15.50,-0.012,-0.215,0.581,0.62
15.55,-0.094,-0.205,0.713,0.747
15.60,-0.134,-0.268,0.849,0.9
15.65,-0.084,-0.25,0.932,0.969
15.70,0.033,-0.237,1.032,1.059
15.75,0.132,-0.211,1.021,1.051
15.80,0.039,-0.153,0.972,0.984
15.85,0.038,-0.159,0.937,0.951
15.90,-0.005,-0.157,0.902,0.916
15.95,-0.085,-0.182,0.894,0.917
16.00,-0.093,-0.174,0.924,0.945
16.05,-0.134,-0.165,0.94,0.964
16.10,-0.041,-0.124,0.976,0.985
16.15,-0.028,-0.073,0.977,0.981
16.20,-0.053,-0.083,0.974,0.979
16.25,-0.08,-0.089,0.966,0.973
16.30,-0.049,-0.103,0.965,0.972
16.35,-0.042,-0.108,0.991,0.998
16.40,-0.024,-0.108,1.003,1.009
16.45,-0.02,-0.09,0.996,1.0
16.50,-0.062,-0.081,0.991,0.996
16.55,-0.056,-0.059,0.992,0.995
16.60,-0.026,-0.077,0.998,1.001
16.65,-0.045,-0.106,0.989,0.995
16.70,-0.046,-0.107,0.98,0.987
16.75,-0.073,-0.119,0.969,0.979
16.80,-0.114,-0.076,0.945,0.955
16.85,-0.098,-0.068,0.948,0.955
16.90,-0.113,-0.065,0.955,0.964
16.95,-0.084,-0.078,0.996,1.003
17.00,-0.068,-0.076,1.0,1.005
17.05,-0.063,-0.073,0.982,0.987
17.10,-0.133,-0.027,0.96,0.97
17.15,-0.167,-0.016,0.94,0.955
17.20,-0.141,-0.005,0.953,0.964
17.25,-0.134,-0.015,0.957,0.966
17.30,-0.067,-0.036,1.006,1.009
17.35,-0.041,-0.032,1.015,1.016
17.40,-0.091,-0.03,1.013,1.018
17.45,-0.116,-0.004,0.998,1.005
17.50,-0.127,0.023,0.982,0.99
17.55,-0.092,0.013,0.975,0.98
17.60,-0.087,-0.01,0.972,0.976
17.65,-0.104,-0.021,0.968,0.974
17.70,-0.123,-0.015,0.957,0.965
17.75,-0.124,0.004,0.958,0.966
17.80,-0.114,0.006,0.96,0.967
17.85,-0.118,0.002,0.967,0.974
17.90,-0.118,-0.003,0.975,0.982
17.95,-0.099,-0.023,0.994,1.0
18.00,-0.117,-0.009,0.997,1.004
18.05,-0.109,-0.008,0.989,0.995
18.10,-0.136,-0.023,0.977,0.986
18.15,-0.155,-0.01,0.971,0.983
18.20,-0.129,-0.005,0.966,0.974
18.25,-0.109,0.002,0.965,0.972
18.30,-0.084,0.011,0.969,0.972
18.35,-0.094,0.023,0.971,0.976
18.40,-0.12,0.008,0.963,0.97
18.45,-0.128,0.001,0.994,1.002
18.50,-0.077,-0.011,1.004,1.007
18.55,-0.083,-0.008,1.001,1.004
18.60,-0.104,0.01,0.998,1.003
18.65,-0.077,-0.003,0.994,0.997
18.70,-0.144,0.02,0.963,0.974
18.75,-0.16,0.022,0.959,0.973
18.80,-0.111,0.005,0.984,0.99
18.85,-0.125,-0.002,0.98,0.988
18.90,-0.124,-0.001,0.978,0.986
18.95,-0.133,-0.007,0.95,0.959
19.00,-0.134,-0.009,0.944,0.954
19.05,-0.13,0.025,0.973,0.982
19.10,-0.131,0.028,0.988,0.997
19.15,-0.117,-0.0,0.995,1.001
19.20,-0.099,-0.01,0.991,0.996
19.25,-0.116,0.012,0.989,0.996
19.30,-0.143,0.024,0.978,0.989
19.35,-0.145,0.022,0.977,0.988
19.40,-0.143,0.043,0.983,0.994
19.45,-0.124,0.028,0.976,0.984
19.50,-0.147,0.004,0.966,0.977
19.55,-0.137,0.011,0.963,0.972
19.60,-0.145,0.007,0.963,0.974
19.65,-0.157,0.013,0.97,0.983
19.70,-0.162,0.019,0.968,0.981
19.75,-0.161,0.025,0.964,0.978
19.80,-0.116,0.021,0.973,0.98
19.85,-0.105,0.026,0.979,0.985
19.90,-0.116,0.009,0.981,0.988
19.95,-0.141,0.001,0.992,1.002
20.00,-0.163,0.0,0.979,0.993
20.05,-0.148,0.008,0.979,0.99
20.10,-0.129,0.018,0.973,0.981
20.15,-0.135,0.016,0.966,0.976
20.20,-0.12,0.021,0.968,0.976
20.25,-0.124,0.021,0.979,0.987
20.30,-0.145,0.013,0.977,0.987
20.35,-0.135,0.004,0.983,0.993
20.40,-0.142,0.015,0.978,0.988
20.45,-0.14,0.031,0.976,0.986
20.50,-0.132,0.022,0.967,0.976
20.55,-0.12,0.03,0.977,0.985
20.60,-0.12,0.026,0.978,0.985
20.65,-0.113,0.018,0.983,0.989
20.70,-0.135,0.011,0.975,0.984
20.75,-0.123,0.022,0.982,0.99
20.80,-0.132,0.009,0.98,0.989
20.85,-0.121,0.002,0.985,0.992
20.90,-0.144,0.01,0.975,0.986
20.95,-0.124,0.027,0.985,0.994
21.00,-0.141,-0.0,0.971,0.982
21.05,-0.129,0.013,0.973,0.981
21.10,-0.131,0.022,0.962,0.972
21.15,-0.15,0.024,0.971,0.983
21.20,-0.164,0.023,0.975,0.989
21.25,-0.151,0.019,0.973,0.985
21.30,-0.132,-0.001,0.971,0.98
21.35,-0.141,0.011,0.952,0.962
21.40,-0.063,-0.013,0.928,0.93
21.45,-0.066,0.012,0.876,0.879
21.50,-0.143,-0.017,0.827,0.839
21.55,-0.114,-0.019,0.786,0.794
21.60,0.024,-0.117,0.917,0.925
21.65,0.073,-0.192,0.894,0.917
21.70,0.155,-0.163,0.943,0.97
21.75,0.175,-0.134,1.051,1.073
21.80,0.219,-0.142,1.016,1.049
21.85,0.276,-0.147,1.078,1.123
21.90,0.26,-0.22,1.18,1.228
21.95,0.286,-0.194,1.092,1.145
22.00,0.213,-0.106,0.847,0.88
22.05,0.162,-0.118,0.863,0.886
22.10,0.212,-0.136,1.023,1.054
22.15,0.259,-0.296,0.985,1.06
22.20,0.281,-0.36,0.999,1.099
22.25,0.199,-0.344,0.953,1.032
22.30,0.17,-0.326,0.915,0.986
22.35,0.068,-0.277,0.919,0.962
22.40,0.072,-0.204,0.834,0.862
22.45,-0.119,-0.242,0.767,0.813
22.50,-0.197,-0.273,0.59,0.679
22.55,-0.172,-0.529,0.961,1.11
22.60,0.121,-0.436,0.95,1.053
22.65,-0.071,-0.492,0.905,1.032
22.70,0.054,-0.353,0.944,1.01
22.75,-0.114,-0.173,0.835,0.86
22.80,-0.066,-0.14,0.833,0.847
22.85,-0.041,-0.246,1.087,1.116
22.90,-0.202,-0.039,1.319,1.335
22.95,-0.553,-0.009,1.332,1.442
23.00,-0.352,-0.288,0.941,1.045
23.05,-0.442,-0.315,0.781,0.951
23.10,-0.572,-0.387,0.949,1.174
23.15,-0.537,-0.418,0.777,1.033
23.20,-0.53,-0.35,0.661,0.916
23.25,-0.542,-0.346,0.642,0.909
23.30,-0.555,-0.323,0.607,0.884
23.35,-0.505,-0.318,0.543,0.806
23.40,-0.462,-0.38,0.536,0.803
23.45,-0.373,-0.48,0.654,0.893
23.50,-0.31,-0.567,0.73,0.975
23.55,-0.306,-0.666,0.758,1.054
23.60,-0.183,-0.796,1.011,1.3
23.65,0.065,-0.821,1.035,1.323
23.70,0.093,-0.456,0.857,0.975
23.75,0.142,-0.423,0.912,1.015
23.80,0.094,-0.319,0.922,0.98
23.85,0.049,-0.135,0.835,0.847
23.90,0.078,-0.096,0.913,0.922
23.95,0.027,-0.142,0.882,0.894
24.00,-0.048,-0.21,0.895,0.921
24.05,-0.136,-0.298,0.97,1.023
24.10,-0.079,-0.573,1.124,1.264
24.15,-0.177,-0.56,1.059,1.211
24.20,-0.187,-0.464,1.026,1.141
24.25,-0.056,-0.368,0.865,0.941
24.30,-0.185,-0.303,0.754,0.833
24.35,-0.289,-0.2,0.645,0.734
24.40,-0.357,-0.198,0.673,0.787
24.45,-0.493,-0.229,0.741,0.919
24.50,-0.576,-0.223,0.79,1.003
24.55,-0.586,-0.173,0.834,1.034
24.60,-0.496,-0.091,0.798,0.944
24.65,-0.565,-0.137,0.798,0.987
24.70,-0.56,-0.122,0.766,0.957
24.75,-0.607,-0.175,0.76,0.988
24.80,-0.585,-0.199,0.79,1.003
24.85,-0.579,-0.146,0.824,1.017
24.90,-0.73,-0.084,0.738,1.042
24.95,-0.498,0.059,0.875,1.008
25.00,-0.389,0.017,0.89,0.971
25.05,-0.273,-0.252,1.046,1.11
25.10,-0.301,-0.21,0.925,0.995
25.15,-0.324,-0.402,0.966,1.095
25.20,-0.27,-0.355,0.891,0.997
25.25,-0.329,-0.3,0.787,0.904
25.30,-0.419,-0.362,0.755,0.936
25.35,-0.485,-0.447,0.739,0.991
25.40,-0.267,-0.382,0.904,1.017
25.45,-0.263,-0.336,0.923,1.017
25.50,-0.156,-0.347,0.99,1.061
25.55,-0.061,-0.578,0.981,1.14
25.60,-0.19,-0.334,0.807,0.894
25.65,-0.325,-0.142,0.702,0.787
25.70,-0.134,-0.274,1.141,1.181
25.75,-0.14,-0.201,1.242,1.266
25.80,-0.258,-0.313,0.916,1.002
25.85,-0.24,0.271,-0.005,0.362
25.90,-0.366,-0.198,0.86,0.956
25.95,0.176,-0.872,0.164,0.905
26.00,-0.164,-1.946,0.817,2.117
26.05,-0.27,-0.622,0.189,0.704
26.10,-0.253,-0.337,0.154,0.449
26.15,-0.155,-0.793,0.281,0.855
26.20,-0.059,-0.994,0.3,1.04
26.25,-0.226,-1.449,-0.034,1.467
26.30,-0.109,-1.329,-0.108,1.338
26.35,-0.125,-0.873,-0.314,0.936
26.40,-0.14,-0.841,-0.305,0.906
26.45,-0.135,-0.843,-0.368,0.929
26.50,-0.117,-0.872,-0.397,0.965
26.55,-0.193,-0.967,-0.421,1.073
26.60,-0.411,-1.095,-0.439,1.25
26.65,-0.282,-1.106,-0.494,1.243
26.70,-0.268,-0.686,-0.576,0.935
26.75,-0.191,-0.677,-0.527,0.879
26.80,-0.323,-0.964,-0.499,1.133
26.85,-0.317,-0.886,-0.474,1.054
26.90,-0.426,-1.016,-0.544,1.229
26.95,-0.283,-1.04,-0.486,1.183
27.00,-0.305,-0.8,-0.557,1.021
27.05,-0.173,-0.673,-0.414,0.809
27.10,-0.236,-0.851,-0.198,0.905
27.15,-0.138,-1.188,0.068,1.198
27.20,-0.127,-1.073,0.112,1.087
27.25,-0.148,-1.113,0.078,1.126
27.30,-0.149,-1.033,0.034,1.044
27.35,-0.169,-0.92,0.104,0.941
27.40,0.019,-0.245,-0.092,0.262
27.45,0.031,-0.879,0.136,0.89
27.50,-0.065,-1.487,0.283,1.515
27.55,-0.007,-1.123,0.163,1.135
27.60,-0.084,-0.829,-0.043,0.835
27.65,-0.093,-0.884,-0.007,0.889
27.70,0.051,-0.739,0.074,0.745
27.75,0.051,-0.95,0.085,0.955
27.80,0.03,-1.043,0.068,1.045
27.85,-0.017,-0.808,-0.158,0.824
27.90,-0.1,-1.116,-0.133,1.128
27.95,-0.184,-1.431,-0.068,1.444
28.00,0.041,-0.974,0.249,1.006
28.05,0.006,-1.223,0.325,1.266
28.10,-0.246,-0.86,-0.227,0.923
28.15,-0.282,-0.839,-0.216,0.911
28.20,-0.074,-0.88,0.087,0.888
28.25,0.073,-1.114,0.222,1.139
28.30,0.07,-1.179,0.382,1.241
28.35,0.046,-1.156,0.314,1.199
28.40,0.119,-0.977,0.074,0.987
28.45,0.243,-0.919,0.221,0.976
28.50,-0.063,-1.383,0.279,1.412
28.55,-0.0,-0.875,0.124,0.884
28.60,0.061,-0.398,0.498,0.641
28.65,0.028,-1.145,0.501,1.25
28.70,-0.182,-1.024,0.153,1.052
28.75,0.041,-1.238,0.214,1.257
28.80,0.014,-0.518,0.269,0.584
28.85,-0.099,-0.626,0.539,0.832
28.90,0.102,-0.841,0.676,1.084
28.95,0.008,-0.87,0.546,1.027
29.00,-0.046,-0.423,0.389,0.577
29.05,0.09,-1.092,0.838,1.38
29.10,0.398,-1.346,0.353,1.448
29.15,0.278,-1.603,0.276,1.651
29.20,0.116,-1.528,0.102,1.535
29.25,0.136,0.569,0.393,0.705
29.30,0.05,-1.391,1.027,1.73
29.35,-0.221,0.218,0.894,0.947
29.40,-0.025,0.296,0.991,1.035
29.45,-0.059,0.207,1.004,1.026
29.50,-0.041,0.188,0.921,0.941
29.55,0.026,0.255,0.936,0.97
29.60,0.027,0.257,1.022,1.054
29.65,0.023,0.229,1.012,1.038
29.70,0.029,0.264,0.971,1.006
29.75,0.038,0.276,1.034,1.07
29.80,0.033,0.278,0.971,1.011
29.85,-0.006,0.29,0.935,0.979
29.90,0.016,0.29,0.997,1.039
29.95,0.02,0.304,0.931,0.979
30.00,0.035,0.311,0.938,0.989
30.05,0.072,0.326,0.958,1.015
30.10,0.051,0.291,0.91,0.957
30.15,0.054,0.311,0.93,0.982
30.20,0.032,0.316,0.895,0.949
30.25,0.042,0.315,0.9,0.954
30.30,0.057,0.337,0.943,1.003
30.35,0.041,0.321,0.969,1.022
30.40,0.03,0.313,0.945,0.996
30.45,-0.009,0.299,0.87,0.92
30.50,0.002,0.332,0.946,1.003
30.55,-0.001,0.323,0.926,0.981
30.60,-0.012,0.321,0.929,0.983
30.65,0.001,0.314,0.919,0.971
30.70,0.017,0.333,0.986,1.041
30.75,-0.029,0.294,0.914,0.961
30.80,-0.011,0.351,0.974,1.036
30.85,-0.044,0.278,0.967,1.007
